Alpha,T1-15.8 m/s-VLM2, , 
           -2,      3.872832, , 
         -1.8,       3.71773, , 
         -1.6,      3.589669, , 
         -1.4,      3.485262, , 
         -1.2,      3.401025, , 
           -1,       3.33253, , 
         -0.8,       3.27585, , 
         -0.6,      3.228386, , 
         -0.4,      3.188654, , 
         -0.2,      3.155682, , 
            0,      3.128726, , 
          0.2,        3.1071, , 
          0.4,      3.090282, , 
          0.6,      3.077825, , 
          0.8,      3.069266, , 
            1,      3.064259, , 
          1.2,      3.062525, , 
          1.4,        3.0638, , 
          1.6,      3.067872, , 
          1.8,      3.074517, , 
            2,      3.083619, , 
          2.2,      3.095058, , 
          2.4,      3.108743, , 
          2.6,       3.12473, , 
          2.8,      3.143194, , 
            3,      3.164655, , 
          3.2,      3.189896, , 
          3.4,      3.219732, , 
          3.6,       3.25478, , 
          3.8,      3.295258, , 
            4,      3.341688, , 
          4.2,      3.396102, , 
          4.4,      3.462345, , 
          4.6,      3.543626, , 
          4.8,      3.638468, , 

