Alpha,T1-15.8 m/s-VLM2, , 
           -2,      0.279296, , 
         -1.8,     0.2951823, , 
         -1.6,     0.3110628, , 
         -1.4,     0.3269372, , 
         -1.2,      0.342805, , 
           -1,     0.3586658, , 
         -0.8,     0.3745193, , 
         -0.6,     0.3903649, , 
         -0.4,     0.4062023, , 
         -0.2,     0.4220311, , 
            0,     0.4378508, , 
          0.2,     0.4536611, , 
          0.4,     0.4694615, , 
          0.6,     0.4852516, , 
          0.8,     0.5010311, , 
            1,     0.5167995, , 
          1.2,     0.5325563, , 
          1.4,     0.5483013, , 
          1.6,     0.5640339, , 
          1.8,     0.5797538, , 
            2,     0.5954606, , 
          2.2,     0.6111539, , 
          2.4,     0.6268333, , 
          2.6,     0.6424983, , 
          2.8,     0.6581485, , 
            3,     0.6737837, , 
          3.2,     0.6894033, , 
          3.4,      0.705007, , 
          3.6,     0.7205943, , 
          3.8,     0.7361649, , 
            4,     0.7517184, , 
          4.2,     0.7672544, , 
          4.4,     0.7827725, , 
          4.6,     0.7982722, , 

