Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,      3.335687, ,             1,      3.121487, ,             1,      4.635339, ,             1,      2.994376, ,             1,      2.940307, ,             1,      2.886506, ,             1,      2.869337, ,             1,      2.860711, ,             1,      4.356219, ,             1,       4.05161, ,             1,      3.550696, , 
          1.2,      3.329387, ,           1.2,      3.120195, ,           1.2,      4.603251, ,           1.2,      2.996047, ,           1.2,       2.94328, ,           1.2,       2.89076, ,           1.2,      2.874007, ,           1.2,      2.865583, ,           1.2,      4.328702, ,           1.2,      4.029975, ,           1.2,      3.539267, , 
          1.4,      3.326511, ,           1.4,      3.121939, ,           1.4,      4.577077, ,           1.4,      3.000508, ,           1.4,      2.948915, ,           1.4,      2.897571, ,           1.4,      2.881202, ,           1.4,      2.872973, ,           1.4,      4.306597, ,           1.4,      4.013155, ,           1.4,      3.531703, , 
          1.6,      3.326812, ,           1.6,      3.126497, ,           1.6,      4.556248, ,           1.6,      3.007544, ,           1.6,      2.957032, ,           1.6,      2.906762, ,           1.6,      2.890734, ,           1.6,      2.882678, ,           1.6,      4.289422, ,           1.6,      4.000798, ,           1.6,      3.527752, , 
          1.8,      3.330087, ,           1.8,      3.133666, ,           1.8,      4.540783, ,           1.8,       3.01699, ,           1.8,       2.96745, ,           1.8,      2.918166, ,           1.8,      2.902458, ,           1.8,      2.894559, ,           1.8,      4.277136, ,           1.8,      3.992695, ,           1.8,      3.527138, , 
            2,       3.33615, ,             2,       3.14328, ,             2,      4.530367, ,             2,      3.028698, ,             2,       2.98004, ,             2,      2.931658, ,             2,       2.91624, ,             2,      2.908489, ,             2,      4.269421, ,             2,      3.988599, ,             2,      3.529669, , 
          2.2,       3.34489, ,           2.2,      3.155222, ,           2.2,      4.524778, ,           2.2,      3.042546, ,           2.2,      2.994664, ,           2.2,      2.947106, ,           2.2,      2.931946, ,           2.2,      2.924323, ,           2.2,      4.266106, ,           2.2,      3.988384, ,           2.2,      3.535226, , 
          2.4,      3.356168, ,           2.4,      3.169395, ,           2.4,      4.523848, ,           2.4,      3.058422, ,           2.4,      3.011248, ,           2.4,      2.964438, ,           2.4,      2.949518, ,           2.4,      2.942012, ,           2.4,      4.267029, ,           2.4,      3.991897, ,           2.4,      3.543654, , 
          2.6,       3.36993, ,           2.6,      3.185776, ,           2.6,      4.527414, ,           2.6,      3.076338, ,           2.6,      3.029801, ,           2.6,      2.983673, ,           2.6,      2.968963, ,           2.6,      2.961569, ,           2.6,      4.272078, ,           2.6,      3.999045, ,           2.6,      3.554903, , 
          2.8,      3.386264, ,           2.8,      3.204529, ,           2.8,      4.535526, ,           2.8,      3.096524, ,           2.8,      3.050618, ,           2.8,      3.005185, ,           2.8,      2.990697, ,           2.8,       2.98341, ,           2.8,      4.281236, ,           2.8,      4.009827, ,           2.8,      3.569043, , 
            3,      3.405411, ,             3,      3.226032, ,             3,      4.548239, ,             3,      3.119606, ,             3,       3.07449, ,             3,      3.029958, ,             3,      3.015798, ,             3,      3.008677, ,             3,      4.294586, ,             3,      4.024359, ,             3,      3.586255, , 
          3.2,      3.427893, ,           3.2,      3.251102, ,           3.2,      4.566201, ,           3.2,      3.146657, ,           3.2,      3.102572, ,           3.2,      3.059257, ,           3.2,      3.045515, ,           3.2,      3.038616, ,           3.2,      4.312722, ,           3.2,      4.043149, ,           3.2,      3.606999, , 
          3.4,      3.454205, ,           3.4,      3.280356, ,           3.4,      4.589471, ,           3.4,      3.178263, ,           3.4,      3.135489, ,           3.4,      3.093724, ,           3.4,      3.080558, ,           3.4,      3.073945, ,           3.4,      4.335747, ,           3.4,      4.066402, ,           3.4,      3.631676, , 
          3.6,      3.484928, ,           3.6,      3.314358, ,           3.6,      4.618315, ,           3.6,      3.215204, ,           3.6,      3.173868, ,           3.6,      3.133363, ,           3.6,      3.120545, ,           3.6,      3.114121, ,           3.6,      4.363943, ,           3.6,      4.094484, ,           3.6,      3.660794, , 
          3.8,      3.520362, ,           3.8,      3.353754, ,           3.8,      4.653024, ,           3.8,      3.257125, ,           3.8,      3.216342, ,           3.8,      3.176271, ,           3.8,       3.16359, ,           3.8,       3.15723, ,           3.8,      4.397631, ,           3.8,      4.127718, ,           3.8,      3.694662, , 
            4,      3.560856, ,             4,      3.398277, ,             4,      4.693844, ,             4,      3.303566, ,             4,      3.263736, ,             4,      3.224979, ,             4,      3.212842, ,             4,      3.206775, ,             4,      4.436995, ,             4,      4.166171, ,             4,      3.733328, , 
          4.2,      3.607254, ,           4.2,      3.449389, ,           4.2,      4.741219, ,           4.2,      3.358368, ,           4.2,      3.320999, ,           4.2,      3.286268, ,           4.2,      3.275564, ,           4.2,      3.270255, ,           4.2,      4.482341, ,           4.2,      4.209847, ,           4.2,      3.776719, , 
          4.4,      3.661028, ,           4.4,      3.510006, ,           4.4,      4.795746, ,           4.4,      3.426192, ,           4.4,      3.393323, , , , , , , , , , ,           4.4,      4.534216, ,           4.4,      4.259301, ,           4.4,      3.825819, , 
          4.6,      3.724461, ,           4.6,      3.583735, ,           4.6,       4.86079, ,           4.6,      3.508637, ,           4.6,      3.479697, , , , , , , , , , ,           4.6,      4.595756, ,           4.6,      4.317187, ,           4.6,      3.882612, , 
          4.8,      3.800735, ,           4.8,       3.67214, ,           4.8,      4.936692, ,           4.8,      3.606077, , , , , , , , , , , , , ,           4.8,      4.667952, ,           4.8,      4.385763, ,           4.8,      3.951144, , 
            5,      3.892556, ,             5,      3.771367, ,             5,      5.029289, ,             5,      3.710619, , , , , , , , , , , , , ,             5,      4.755641, ,             5,      4.467722, ,             5,      4.031864, , 

