Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.1596684, ,            -2,     0.1596684, ,            -2,     0.1596684, ,            -2,     0.1596684, ,            -2,     0.1596684, , 
         -1.8,     0.1677312, ,          -1.8,     0.1677312, ,          -1.8,     0.1677312, ,          -1.8,     0.1677312, ,          -1.8,     0.1677312, , 
         -1.6,     0.1757886, ,          -1.6,     0.1757886, ,          -1.6,     0.1757886, ,          -1.6,     0.1757886, ,          -1.6,     0.1757886, , 
         -1.4,     0.1838404, ,          -1.4,     0.1838404, ,          -1.4,     0.1838404, ,          -1.4,     0.1838404, ,          -1.4,     0.1838404, , 
         -1.2,     0.1918862, ,          -1.2,     0.1918862, ,          -1.2,     0.1918862, ,          -1.2,     0.1918862, ,          -1.2,     0.1918862, , 
           -1,     0.1999257, ,            -1,     0.1999257, ,            -1,     0.1999257, ,            -1,     0.1999257, ,            -1,     0.1999257, , 
         -0.8,     0.2079586, ,          -0.8,     0.2079586, ,          -0.8,     0.2079586, ,          -0.8,     0.2079586, ,          -0.8,     0.2079586, , 
         -0.6,     0.2159846, ,          -0.6,     0.2159846, ,          -0.6,     0.2159846, ,          -0.6,     0.2159846, ,          -0.6,     0.2159846, , 
         -0.4,     0.2240033, ,          -0.4,     0.2240033, ,          -0.4,     0.2240033, ,          -0.4,     0.2240033, ,          -0.4,     0.2240033, , 
         -0.2,     0.2320144, ,          -0.2,     0.2320144, ,          -0.2,     0.2320144, ,          -0.2,     0.2320144, ,          -0.2,     0.2320144, , 
            0,     0.2400177, ,             0,     0.2400177, ,             0,     0.2400177, ,             0,     0.2400177, ,             0,     0.2400177, , 
          0.2,     0.2480128, ,           0.2,     0.2480128, ,           0.2,     0.2480128, ,           0.2,     0.2480128, ,           0.2,     0.2480128, , 
          0.4,     0.2559993, ,           0.4,     0.2559993, ,           0.4,     0.2559993, ,           0.4,     0.2559993, ,           0.4,     0.2559993, , 
          0.6,     0.2639771, ,           0.6,     0.2639771, ,           0.6,     0.2639771, ,           0.6,     0.2639771, ,           0.6,     0.2639771, , 
          0.8,     0.2719457, ,           0.8,     0.2719457, ,           0.8,     0.2719457, ,           0.8,     0.2719457, ,           0.8,     0.2719457, , 
            1,     0.2799049, ,             1,     0.2799049, ,             1,     0.2799049, ,             1,     0.2799049, ,             1,     0.2799049, , 
          1.2,     0.2878544, ,           1.2,     0.2878544, ,           1.2,     0.2878544, ,           1.2,     0.2878544, ,           1.2,     0.2878544, , 
          1.4,     0.2957938, ,           1.4,     0.2957938, ,           1.4,     0.2957938, ,           1.4,     0.2957938, ,           1.4,     0.2957938, , 
          1.6,     0.3037228, ,           1.6,     0.3037228, ,           1.6,     0.3037228, ,           1.6,     0.3037228, ,           1.6,     0.3037228, , 
          1.8,     0.3116412, ,           1.8,     0.3116412, ,           1.8,     0.3116412, ,           1.8,     0.3116412, ,           1.8,     0.3116412, , 
            2,     0.3195486, ,             2,     0.3195486, ,             2,     0.3195486, ,             2,     0.3195486, ,             2,     0.3195486, , 
          2.2,     0.3274447, ,           2.2,     0.3274447, ,           2.2,     0.3274447, ,           2.2,     0.3274447, ,           2.2,     0.3274447, , 
          2.4,     0.3353293, ,           2.4,     0.3353293, ,           2.4,     0.3353293, ,           2.4,     0.3353293, ,           2.4,     0.3353293, , 
          2.6,     0.3432019, ,           2.6,     0.3432019, ,           2.6,     0.3432019, ,           2.6,     0.3432019, ,           2.6,     0.3432019, , 
          2.8,     0.3510624, ,           2.8,     0.3510624, ,           2.8,     0.3510624, ,           2.8,     0.3510624, ,           2.8,     0.3510624, , 
