Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      2.754636, ,            -2,      2.536559, ,            -2,      2.489286, ,            -2,      3.713851, ,            -2,      3.243063, , 
         -1.8,      2.578319, ,          -1.8,      2.376613, ,          -1.8,      2.335818, ,          -1.8,      3.474517, ,          -1.8,      3.035133, , 
         -1.6,      2.428278, ,          -1.6,      2.242816, ,          -1.6,      2.206426, ,          -1.6,       3.26959, ,          -1.6,      2.857292, , 
         -1.4,      2.299786, ,          -1.4,      2.130006, ,          -1.4,      2.096607, ,          -1.4,      3.093011, ,          -1.4,      2.704687, , 
         -1.2,      2.189518, ,          -1.2,      2.033775, ,          -1.2,      2.002489, ,          -1.2,      2.939841, ,          -1.2,        2.5734, , 
           -1,      2.094749, ,            -1,      1.950534, ,            -1,      1.921043, ,            -1,      2.806067, ,            -1,      2.459937, , 
         -0.8,      2.013335, ,          -0.8,      1.878229, ,          -0.8,      1.850154, ,          -0.8,      2.688387, ,          -0.8,      2.361224, , 
         -0.6,      1.943206, ,          -0.6,      1.815356, ,          -0.6,      1.788324, ,          -0.6,      2.584228, ,          -0.6,       2.27478, , 
         -0.4,      1.882565, ,          -0.4,      1.760889, ,          -0.4,      1.734601, ,          -0.4,      2.491635, ,          -0.4,      2.198594, , 
         -0.2,       1.82975, ,          -0.2,      1.713455, ,          -0.2,      1.687715, ,          -0.2,      2.409038, ,          -0.2,       2.13107, , 
            0,       1.78348, ,             0,      1.672239, ,             0,      1.647214, ,             0,       2.33511, ,             0,      2.071003, , 
          0.2,      1.742762, ,           0.2,      1.636295, ,           0.2,      1.612191, ,           0.2,      2.268714, ,           0.2,      2.017308, , 
          0.4,      1.706856, ,           0.4,      1.604764, ,           0.4,      1.581523, ,           0.4,      2.208972, ,           0.4,      1.969183, , 
          0.6,       1.67509, ,           0.6,      1.577094, ,           0.6,      1.554706, ,           0.6,      2.155157, ,           0.6,      1.925942, , 
          0.8,       1.64688, ,           0.8,      1.552615, ,           0.8,      1.531073, ,           0.8,      2.106641, ,           0.8,      1.887043, , 
            1,      1.621735, ,             1,      1.531137, ,             1,      1.510283, ,             1,      2.062835, ,             1,       1.85196, , 
          1.2,       1.59928, ,           1.2,      1.512217, ,           1.2,      1.492107, ,           1.2,      2.023143, ,           1.2,      1.820287, , 
          1.4,      1.579216, ,           1.4,      1.495473, ,           1.4,      1.476124, ,           1.4,      1.987137, ,           1.4,      1.791688, , 
          1.6,      1.561291, ,           1.6,      1.480642, ,           1.6,      1.462014, ,           1.6,      1.954455, ,           1.6,      1.765851, , 
          1.8,      1.545292, ,           1.8,      1.467515, ,           1.8,      1.449563, ,           1.8,      1.924771, ,           1.8,      1.742511, , 
            2,      1.531043, ,             2,      1.455936, ,             2,      1.438609, ,             2,      1.897821, ,             2,      1.721449, , 
          2.2,      1.518345, ,           2.2,       1.44573, ,           2.2,       1.42898, ,           2.2,      1.873398, ,           2.2,      1.702425, , 
          2.4,      1.507084, ,           2.4,      1.436785, ,           2.4,      1.420571, ,           2.4,      1.851242, ,           2.4,      1.685284, , 
          2.6,      1.497122, ,           2.6,      1.428982, ,           2.6,      1.413268, ,           2.6,      1.831164, ,           2.6,      1.669844, , 
          2.8,       1.48834, ,           2.8,       1.42221, ,           2.8,      1.406965, ,           2.8,      1.812995, ,           2.8,      1.655982, , 
            3,      1.480661, ,             3,        1.4164, ,             3,      1.401591, ,             3,      1.796586, ,             3,      1.643559, , 
          3.2,      1.473997, ,           3.2,      1.411483, ,           3.2,      1.397078, ,           3.2,      1.781827, ,           3.2,      1.632485, , 
          3.4,      1.468272, ,           3.4,      1.407381, ,           3.4,      1.393356, ,           3.4,      1.768622, ,           3.4,      1.622659, , 
          3.6,      1.463403, ,           3.6,      1.404026, ,           3.6,      1.390356, ,           3.6,       1.75683, ,           3.6,      1.613976, , 
          3.8,      1.459367, ,           3.8,      1.401398, ,           3.8,      1.388056, ,           3.8,      1.746413, ,           3.8,      1.606401, , 
            4,      1.456112, ,             4,      1.399466, ,             4,      1.386436, ,             4,      1.737261, ,             4,      1.599845, , 
          4.2,      1.453641, ,           4.2,      1.398264, ,           4.2,      1.385543, ,           4.2,       1.72934, ,           4.2,      1.594301, , 
          4.4,      1.451977, ,           4.4,      1.397892, ,           4.4,      1.385512, ,           4.4,      1.722581, ,           4.4,       1.58973, , 
          4.6,      1.451268, ,           4.6,      1.398631, ,           4.6,      1.386655, ,           4.6,      1.717068, ,           4.6,      1.586211, , 
          4.8,      1.451606, ,           4.8,      1.400547, ,           4.8,      1.389022, ,           4.8,      1.712797, ,           4.8,      1.583735, , 
            5,      1.453111, ,             5,      1.403808, ,             5,      1.392806, ,             5,      1.709813, ,             5,      1.582423, , 
          5.2,       1.45574, ,           5.2,      1.408253, ,           5.2,      1.397601, ,           5.2,      1.708046, ,           5.2,      1.582223, , 
          5.4,      1.459556, ,           5.4,      1.413325, ,           5.4,      1.402806, ,           5.4,      1.707557, ,           5.4,      1.583176, , 
          5.6,      1.464203, ,           5.6,      1.418715, ,           5.6,      1.408307, ,           5.6,      1.708199, ,           5.6,      1.585108, , 
          5.8,      1.469479, ,           5.8,      1.424707, ,           5.8,      1.414492, ,           5.8,      1.709902, ,           5.8,      1.587867, , 
            6,      1.475472, ,             6,      1.431884, ,             6,      1.422663, ,             6,      1.712492, ,             6,       1.59127, , 
          6.2,      1.482651, ,           6.2,      1.441314, ,           6.2,      1.431943, ,           6.2,       1.71614, ,           6.2,      1.595456, , 
          6.4,      1.491375, ,           6.4,      1.452721, ,           6.4,      1.443471, ,           6.4,      1.721253, ,           6.4,      1.600577, , 
          6.6,      1.502051, ,           6.6,      1.466976, ,           6.6,      1.456838, ,           6.6,       1.72798, ,           6.6,      1.607346, , 
