Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.2141492, ,            -2,     0.2141492, ,            -2,     0.2141492, ,            -2,     0.2141492, ,            -2,     0.2141492, , 
         -1.8,     0.2257415, ,          -1.8,     0.2257415, ,          -1.8,     0.2257415, ,          -1.8,     0.2257415, ,          -1.8,     0.2257415, , 
         -1.6,     0.2373282, ,          -1.6,     0.2373282, ,          -1.6,     0.2373282, ,          -1.6,     0.2373282, ,          -1.6,     0.2373282, , 
         -1.4,     0.2489089, ,          -1.4,     0.2489089, ,          -1.4,     0.2489089, ,          -1.4,     0.2489089, ,          -1.4,     0.2489089, , 
         -1.2,     0.2604832, ,          -1.2,     0.2604832, ,          -1.2,     0.2604832, ,          -1.2,     0.2604832, ,          -1.2,     0.2604832, , 
           -1,     0.2720508, ,            -1,     0.2720508, ,            -1,     0.2720508, ,            -1,     0.2720508, ,            -1,     0.2720508, , 
         -0.8,     0.2836112, ,          -0.8,     0.2836112, ,          -0.8,     0.2836112, ,          -0.8,     0.2836112, ,          -0.8,     0.2836112, , 
         -0.6,      0.295164, ,          -0.6,      0.295164, ,          -0.6,      0.295164, ,          -0.6,      0.295164, ,          -0.6,      0.295164, , 
         -0.4,     0.3067089, ,          -0.4,     0.3067089, ,          -0.4,     0.3067089, ,          -0.4,     0.3067089, ,          -0.4,     0.3067089, , 
         -0.2,     0.3182455, ,          -0.2,     0.3182455, ,          -0.2,     0.3182455, ,          -0.2,     0.3182455, ,          -0.2,     0.3182455, , 
            0,     0.3297733, ,             0,     0.3297733, ,             0,     0.3297733, ,             0,     0.3297733, ,             0,     0.3297733, , 
          0.2,      0.341292, ,           0.2,      0.341292, ,           0.2,      0.341292, ,           0.2,      0.341292, ,           0.2,      0.341292, , 
          0.4,     0.3528012, ,           0.4,     0.3528012, ,           0.4,     0.3528012, ,           0.4,     0.3528012, ,           0.4,     0.3528012, , 
          0.6,     0.3643005, ,           0.6,     0.3643005, ,           0.6,     0.3643005, ,           0.6,     0.3643005, ,           0.6,     0.3643005, , 
          0.8,     0.3757895, ,           0.8,     0.3757895, ,           0.8,     0.3757895, ,           0.8,     0.3757895, ,           0.8,     0.3757895, , 
            1,     0.3872678, ,             1,     0.3872678, ,             1,     0.3872678, ,             1,     0.3872678, ,             1,     0.3872678, , 
          1.2,     0.3987351, ,           1.2,     0.3987351, ,           1.2,     0.3987351, ,           1.2,     0.3987351, ,           1.2,     0.3987351, , 
          1.4,      0.410191, ,           1.4,      0.410191, ,           1.4,      0.410191, ,           1.4,      0.410191, ,           1.4,      0.410191, , 
          1.6,      0.421635, ,           1.6,      0.421635, ,           1.6,      0.421635, ,           1.6,      0.421635, ,           1.6,      0.421635, , 
          1.8,     0.4330668, ,           1.8,     0.4330668, ,           1.8,     0.4330668, ,           1.8,     0.4330668, ,           1.8,     0.4330668, , 
            2,      0.444486, ,             2,      0.444486, ,             2,      0.444486, ,             2,      0.444486, ,             2,      0.444486, , 
          2.2,     0.4558923, ,           2.2,     0.4558923, ,           2.2,     0.4558923, ,           2.2,     0.4558923, ,           2.2,     0.4558923, , 
          2.4,     0.4672852, ,           2.4,     0.4672852, ,           2.4,     0.4672852, ,           2.4,     0.4672852, ,           2.4,     0.4672852, , 
          2.6,     0.4786643, ,           2.6,     0.4786643, ,           2.6,     0.4786643, ,           2.6,     0.4786643, ,           2.6,     0.4786643, , 
          2.8,     0.4900294, ,           2.8,     0.4900294, ,           2.8,     0.4900294, ,           2.8,     0.4900294, ,           2.8,     0.4900294, , 
            3,     0.5013799, ,             3,     0.5013799, ,             3,     0.5013799, ,             3,     0.5013799, ,             3,     0.5013799, , 
          3.2,     0.5127156, ,           3.2,     0.5127156, ,           3.2,     0.5127156, ,           3.2,     0.5127156, ,           3.2,     0.5127156, , 
          3.4,     0.5240361, ,           3.4,     0.5240361, ,           3.4,     0.5240361, ,           3.4,     0.5240361, ,           3.4,     0.5240361, , 
          3.6,      0.535341, ,           3.6,      0.535341, ,           3.6,      0.535341, ,           3.6,      0.535341, ,           3.6,      0.535341, , 
          3.8,     0.5466298, ,           3.8,     0.5466298, ,           3.8,     0.5466298, ,           3.8,     0.5466298, ,           3.8,     0.5466298, , 
            4,     0.5579023, ,             4,     0.5579023, ,             4,     0.5579023, ,             4,     0.5579023, ,             4,     0.5579023, , 
          4.2,     0.5691581, ,           4.2,     0.5691581, ,           4.2,     0.5691581, ,           4.2,     0.5691581, ,           4.2,     0.5691581, , 
          4.4,     0.5803968, ,           4.4,     0.5803968, ,           4.4,     0.5803968, ,           4.4,     0.5803968, ,           4.4,     0.5803968, , 
          4.6,     0.5916181, ,           4.6,     0.5916181, ,           4.6,     0.5916181, ,           4.6,     0.5916181, ,           4.6,     0.5916181, , 
          4.8,     0.6028215, ,           4.8,     0.6028215, ,           4.8,     0.6028215, ,           4.8,     0.6028215, ,           4.8,     0.6028215, , 
            5,     0.6140067, ,             5,     0.6140067, ,             5,     0.6140067, ,             5,     0.6140067, ,             5,     0.6140067, , 
          5.2,     0.6251733, ,           5.2,     0.6251733, ,           5.2,     0.6251733, ,           5.2,     0.6251733, ,           5.2,     0.6251733, , 
          5.4,     0.6363211, ,           5.4,     0.6363211, ,           5.4,     0.6363211, ,           5.4,     0.6363211, ,           5.4,     0.6363211, , 
          5.6,     0.6474495, ,           5.6,     0.6474495, ,           5.6,     0.6474495, ,           5.6,     0.6474495, ,           5.6,     0.6474495, , 
          5.8,     0.6585583, ,           5.8,     0.6585583, ,           5.8,     0.6585583, ,           5.8,     0.6585583, ,           5.8,     0.6585583, , 
            6,     0.6696472, ,             6,     0.6696472, ,             6,     0.6696472, ,             6,     0.6696472, ,             6,     0.6696472, , 
          6.2,     0.6807156, ,           6.2,     0.6807156, ,           6.2,     0.6807156, ,           6.2,     0.6807156, ,           6.2,     0.6807156, , 
          6.4,     0.6917634, ,           6.4,     0.6917634, ,           6.4,     0.6917634, ,           6.4,     0.6917634, ,           6.4,     0.6917634, , 
          6.6,     0.7027901, ,           6.6,     0.7027901, ,           6.6,     0.7027901, ,           6.6,     0.7027901, ,           6.6,     0.7027901, , 
          6.8,     0.7137954, ,           6.8,     0.7137954, , , , ,           6.8,     0.7137954, ,           6.8,     0.7137954, , 

