Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          5.4,      1.114628, ,           5.4,      1.069926, ,           5.4,      1.045967, ,           5.4,      1.034807, ,           5.4,      1.027694, ,           5.4,      1.024724, ,           4.4,      1.469167, ,           4.4,      1.331137, ,           4.4,      1.167596, , 
          5.6,      1.115861, ,           5.6,        1.0707, ,           5.6,      1.047116, ,           5.6,      1.036242, ,           5.6,      1.029307, ,           5.6,      1.026426, ,           4.6,      1.473627, ,           4.6,      1.333347, ,           4.6,      1.168234, , 
          5.8,      1.117177, ,           5.8,      1.071562, ,           5.8,      1.048436, ,           5.8,      1.037822, ,           5.8,      1.031007, ,           5.8,      1.028221, ,           4.8,       1.47829, ,           4.8,      1.335981, ,           4.8,      1.169389, , 
            6,      1.118629, ,             6,      1.072562, ,             6,      1.049919, ,             6,      1.039535, ,             6,      1.032813, ,             6,      1.030121, , , , , , , ,             5,      1.171189, , 
          6.2,       1.12035, ,           6.2,      1.073897, ,           6.2,      1.051546, ,           6.2,      1.041378, ,           6.2,      1.034817, ,           6.2,      1.032171, , , , , , , ,           5.2,      1.173752, , 
, , ,           6.4,      1.120902, ,           6.4,      1.053501, ,           6.4,       1.04346, ,           6.4,      1.037006, ,           6.4,      1.034399, , , , , , , ,           5.4,      1.177762, , 
, , ,           6.6,       1.12414, ,           6.6,      1.055644, ,           6.6,      1.045692, ,           6.6,      1.039292, ,           6.6,      1.036719, , , , , , , ,           5.6,      1.183942, , 
, , ,           6.8,       1.12739, ,           6.8,      1.057889, ,           6.8,       1.04802, ,           6.8,      1.041653, ,           6.8,      1.039113, , , , , , , ,           5.8,      1.204821, , 
, , ,             7,      1.130939, ,             7,      1.060229, ,             7,      1.050427, ,             7,      1.044159, ,             7,      1.041648, , , , , , , ,             6,       1.24659, , 
, , ,           7.2,      1.134444, ,           7.2,       1.06265, ,           7.2,      1.052905, ,           7.2,      1.046701, ,           7.2,      1.044226, , , , , , , ,           6.2,      1.323659, , 
, , ,           7.4,      1.137911, ,           7.4,      1.065149, ,           7.4,      1.055452, ,           7.4,      1.049276, ,           7.4,      1.046842, , , , , , , ,           6.4,      1.362705, , 
, , ,           7.6,       1.14146, , , , , , , ,           7.6,      1.051932, ,           7.6,      1.049529, , , , , , , ,           6.6,      1.370697, , 
, , , , , , , , , , , ,           7.8,      1.055006, ,           7.8,      1.052597, , , , , , , ,           6.8,      1.378359, , 
, , , , , , , , , , , ,             8,      1.058134, ,             8,      1.055714, , , , , , , ,             7,      1.386317, , 
, , , , , , , , , , , ,           8.2,      1.061266, ,           8.2,      1.058837, , , , , , , ,           7.2,      1.394014, , 
, , , , , , , , , , , ,           8.4,      1.064396, ,           8.4,      1.061959, , , , , , , ,           7.4,      1.401495, , 
, , , , , , , , , , , ,           8.6,      1.067608, ,           8.6,      1.065159, , , , , , , ,           7.6,      1.409019, , 
, , , , , , , , , , , ,           8.8,       1.07084, ,           8.8,      1.068376, , , , , , , , , , , 

