Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      8.047449, ,            -1,      9.010737, ,            -1,      9.250839, ,            -1,      5.340159, ,            -1,      6.312776, , 
         -0.8,      8.818323, ,          -0.8,      9.857532, ,          -0.8,      10.11625, ,          -0.8,      5.878345, ,          -0.8,      6.938188, , 
         -0.6,      9.547294, ,          -0.6,      10.65402, ,          -0.6,      10.92918, ,          -0.6,      6.395124, ,          -0.6,      7.535728, , 
         -0.4,      10.23236, ,          -0.4,      11.39888, ,          -0.4,      11.68857, ,          -0.4,      6.888285, ,          -0.4,      8.103037, , 
         -0.2,      10.85354, ,          -0.2,      12.02073, ,          -0.2,      12.30116, ,          -0.2,      7.355416, ,          -0.2,      8.637022, , 
            0,      11.32245, ,             0,      12.42641, ,             0,      12.69672, ,             0,      7.788827, ,             0,       9.11311, , 
          0.2,      11.62543, ,           0.2,      12.71153, ,           0.2,      12.94053, ,           0.2,      8.162473, ,           0.2,      9.489843, , 
          0.4,      11.82282, ,           0.4,      12.85876, ,           0.4,      13.07028, ,           0.4,      8.468031, ,           0.4,       9.78272, , 
          0.6,      11.90698, ,           0.6,      12.88778, ,           0.6,      13.11146, ,           0.6,      8.709426, ,           0.6,      10.00369, , 
          0.8,      11.91262, ,           0.8,      12.81317, ,           0.8,      13.04139, ,           0.8,       8.89565, ,           0.8,      10.15575, , 
            1,      11.90554, ,             1,      12.57631, ,             1,      12.79539, ,             1,      9.034348, ,             1,      10.24674, , 
          1.2,      11.83015, ,           1.2,      12.55994, ,           1.2,      12.72649, ,           1.2,      9.131931, ,           1.2,      10.28941, , 
          1.4,      11.66804, ,           1.4,       12.4626, ,           1.4,      12.58864, ,           1.4,      9.196937, ,           1.4,        10.298, , 
          1.6,      11.61982, ,           1.6,      12.28574, ,           1.6,      12.42752, ,           1.6,      9.233903, ,           1.6,      10.28025, , 
          1.8,      11.48136, ,           1.8,      12.10364, ,           1.8,      12.23971, ,           1.8,      9.246342, ,           1.8,      10.23991, , 
            2,      11.33826, ,             2,      11.92127, ,             2,      12.05235, ,             2,      9.238911, ,             2,      10.18014, , 
          2.2,      11.18387, ,           2.2,      11.72355, ,           2.2,      11.84745, ,           2.2,      9.214809, ,           2.2,      10.10388, , 
          2.4,      11.02924, ,           2.4,       11.5315, ,           2.4,      11.64602, ,           2.4,      9.176637, ,           2.4,      10.01444, , 
          2.6,      10.84212, ,           2.6,      11.32106, ,           2.6,      11.42317, ,           2.6,      9.126809, ,           2.6,      9.914315, , 
          2.8,        10.683, ,           2.8,      11.09195, ,           2.8,      11.19386, ,           2.8,      9.065887, ,           2.8,      9.803508, , 
            3,      10.49936, ,             3,      10.88755, ,             3,      10.98072, ,             3,       8.99513, ,             3,      9.683648, , 
          3.2,      10.30398, ,           3.2,      10.67402, ,           3.2,      10.75563, ,           3.2,      8.914653, ,           3.2,      9.555308, , 
          3.4,      10.10965, ,           3.4,       10.4557, ,           3.4,      10.53023, ,           3.4,      8.825578, ,           3.4,      9.420529, , 
          3.6,      9.924469, ,           3.6,      10.23314, ,           3.6,      10.33397, ,           3.6,      8.728647, ,           3.6,      9.280164, , 
          3.8,      9.733862, ,           3.8,      10.00828, ,           3.8,       10.1186, ,           3.8,      8.624172, ,           3.8,      9.135147, , 
            4,      9.538336, ,             4,      9.801733, ,             4,      9.640611, ,             4,      8.512789, ,             4,      8.986095, , 
          4.2,      9.343843, ,           4.2,      9.621402, ,           4.2,      9.462494, ,           4.2,      8.396421, ,           4.2,      8.834127, , 
          4.4,      9.149014, ,           4.4,      9.336843, ,           4.4,      9.348458, ,           4.4,      8.274813, ,           4.4,      8.679397, , 
          4.6,      8.958235, ,           4.6,      8.909455, ,           4.6,      9.160314, ,           4.6,      8.148912, ,           4.6,      8.522914, , 
          4.8,      8.772207, ,           4.8,      8.773935, ,           4.8,      8.827688, ,           4.8,       8.01886, ,           4.8,      8.364796, , 
            5,      8.586124, ,             5,      8.626675, ,             5,      8.686174, ,             5,      7.885428, ,             5,       8.20577, , 
          5.2,      8.401227, ,           5.2,      8.474764, ,           5.2,      8.538374, ,           5.2,      7.747738, ,           5.2,       8.04587, , 
          5.4,      8.218118, ,           5.4,      8.288609, ,           5.4,        8.3553, ,           5.4,      7.605829, ,           5.4,      7.884941, , 
          5.6,      8.036558, ,           5.6,      8.120886, ,           5.6,      8.172845, ,           5.6,      7.460581, ,           5.6,      7.723184, , 
          5.8,      7.857803, ,           5.8,      7.928385, ,           5.8,      7.965922, ,           5.8,      7.311276, ,           5.8,      7.559989, , 
            6,       7.68367, ,             6,      7.667537, ,             6,      7.613731, ,             6,      7.158203, ,             6,      7.395619, , 
          6.2,      7.491262, ,           6.2,      7.455703, ,           6.2,      7.345013, ,           6.2,      6.999717, ,           6.2,      7.228395, , 
          6.4,       7.28577, ,           6.4,      7.195802, ,           6.4,      7.131918, ,           6.4,      6.835771, ,           6.4,      7.058263, , 
          6.6,      7.107366, ,           6.6,      6.972813, ,           6.6,      6.944077, , , , ,           6.6,      6.882634, , 
          6.8,      6.928883, ,           6.8,      6.769887, ,           6.8,      6.793292, , , , , , , , 

