Alpha,T1-15.8 m/s-VLM2, , 
           -1,    0.08088625, , 
         -0.8,    0.08976493, , 
         -0.6,    0.09864129, , 
         -0.4,      0.107515, , 
         -0.2,     0.1163857, , 
            0,     0.1252531, , 
          0.2,     0.1341169, , 
          0.4,     0.1429766, , 
          0.6,     0.1518321, , 
          0.8,     0.1606829, , 
            1,     0.1695286, , 
          1.2,     0.1783691, , 
          1.4,     0.1872039, , 
          1.6,     0.1960328, , 
          1.8,     0.2048553, , 
            2,     0.2136712, , 
          2.2,     0.2224801, , 
          2.4,     0.2312817, , 
          2.6,     0.2400756, , 
          2.8,     0.2488616, , 
            3,     0.2576393, , 
          3.2,     0.2664084, , 
          3.4,     0.2751686, , 
          3.6,     0.2839195, , 
          3.8,     0.2926608, , 
            4,     0.3013922, , 
          4.2,     0.3101133, , 
          4.4,     0.3188239, , 
          4.6,     0.3275236, , 
          4.8,     0.3362121, , 
            5,      0.344889, , 
          5.2,     0.3535542, , 
          5.4,     0.3622072, , 
          5.6,     0.3708477, , 
          5.8,     0.3794754, , 
            6,       0.38809, , 
          6.2,     0.3966911, , 
          6.4,     0.4052786, , 
          6.6,      0.413852, , 
          6.8,     0.4224111, , 
            7,     0.4309555, , 
          7.2,     0.4394849, , 
          7.4,     0.4479991, , 
          7.6,     0.4564977, , 
          7.8,     0.4649804, , 
            8,     0.4734469, , 
          8.2,     0.4818969, , 
          8.4,     0.4903302, , 
          8.6,     0.4987463, , 
          8.8,     0.5071451, , 
            9,     0.5155262, , 
          9.2,     0.5238894, , 
          9.4,     0.5322342, , 
          9.6,     0.5405605, , 
          9.8,      0.548868, , 
           10,     0.5571564, , 
         10.2,     0.5654253, , 
         10.4,     0.5736745, , 

