Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6656643, , 
         -0.8,     0.6660895, , 
         -0.6,     0.6664181, , 
         -0.4,     0.6666778, , 
         -0.2,     0.6668865, , 
            0,     0.6670568, , 
          0.2,     0.6671976, , 
          0.4,     0.6673152, , 
          0.6,     0.6674146, , 
          0.8,     0.6674993, , 
            1,     0.6675722, , 
          1.2,     0.6676356, , 
          1.4,     0.6676911, , 
          1.6,     0.6677403, , 
          1.8,     0.6677843, , 
            2,     0.6678241, , 
          2.2,     0.6678604, , 
          2.4,      0.667894, , 
          2.6,     0.6679254, , 
          2.8,      0.667955, , 
            3,     0.6679833, , 
          3.2,     0.6680107, , 
          3.4,     0.6680375, , 
          3.6,     0.6680639, , 
          3.8,     0.6680902, , 
            4,     0.6681166, , 
          4.2,     0.6681432, , 
          4.4,     0.6681703, , 
          4.6,      0.668198, , 
          4.8,     0.6682264, , 
            5,     0.6682556, , 
          5.2,     0.6682858, , 
          5.4,     0.6683171, , 
          5.6,     0.6683495, , 
          5.8,     0.6683831, , 

