Alpha,T1-15.8 m/s-VLM2, , 
           -1,      5.880626, , 
         -0.8,      6.425305, , 
         -0.6,      6.941788, , 
         -0.4,       7.42885, , 
         -0.2,       7.88578, , 
            0,      8.312085, , 
          0.2,      8.707522, , 
          0.4,      9.072305, , 
          0.6,       9.40446, , 
          0.8,      9.671122, , 
            1,      9.868105, , 
          1.2,       9.99645, , 
          1.4,      10.07474, , 
          1.6,      10.11225, , 
          1.8,      10.10566, , 
            2,      10.06861, , 
          2.2,      10.01928, , 
          2.4,      9.961123, , 
          2.6,      9.876804, , 
          2.8,      9.735628, , 
            3,      9.670631, , 
          3.2,      9.578134, , 
          3.4,      9.464633, , 
          3.6,      9.348587, , 
          3.8,      9.233253, , 
            4,      9.116628, , 
          4.2,       8.99678, , 
          4.4,      8.869565, , 
          4.6,      8.755201, , 
          4.8,      8.631165, , 
            5,      8.500674, , 
          5.2,       8.38066, , 
          5.4,       8.25824, , 
          5.6,      8.138548, , 
          5.8,      8.014675, , 
            6,      7.890719, , 
          6.2,      7.771667, , 
          6.4,      7.655042, , 
          6.6,      7.536722, , 
          6.8,      7.418737, , 
            7,      7.302664, , 
          7.2,      7.191759, , 
          7.4,      7.080701, , 
          7.6,      6.970047, , 
          7.8,      6.860493, , 
            8,      6.752343, , 
          8.2,      6.647962, , 
          8.4,       6.54575, , 
          8.6,      6.443211, , 
          8.8,      6.342259, , 
            9,      6.243656, , 
          9.2,      6.146656, , 
          9.4,      6.049747, , 
          9.6,      5.943754, , 
          9.8,      5.834778, , 
           10,      5.737272, , 
         10.2,      5.644362, , 
         10.4,      5.548157, , 

