Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      7.083434, ,            -1,      6.332698, ,            -1,       6.16962, ,            -1,      10.60639, ,            -1,      9.001368, , 
         -0.8,      6.469717, ,          -0.8,      5.792569, ,          -0.8,      5.645398, ,          -0.8,      9.654499, ,          -0.8,      8.201552, , 
         -0.6,      5.979455, ,          -0.6,      5.362145, ,          -0.6,      5.227903, ,          -0.6,      8.887322, ,          -0.6,      7.559054, , 
         -0.4,      5.581745, ,          -0.4,      5.013605, ,          -0.4,      4.889955, ,          -0.4,      8.260152, ,          -0.4,      7.035329, , 
         -0.2,       5.26413, ,          -0.2,      4.755465, ,          -0.2,      4.647535, ,          -0.2,      7.742136, ,          -0.2,      6.604337, , 
            0,      5.047271, ,             0,      4.600893, ,             0,      4.503346, ,             0,      7.316126, ,             0,      6.262128, , 
          0.2,      4.916387, ,           0.2,      4.498121, ,           0.2,       4.41884, ,           0.2,      6.984609, ,           0.2,      6.015391, , 
          0.4,      4.834696, ,           0.4,      4.446829, ,           0.4,      4.375146, ,           0.4,      6.734936, ,           0.4,      5.836563, , 
          0.6,      4.800684, ,           0.6,      4.436855, ,           0.6,      4.361456, ,           0.6,      6.549911, ,           0.6,      5.708503, , 
          0.8,       4.79842, ,           0.8,      4.462585, ,           0.8,      4.384801, ,           0.8,      6.413949, ,           0.8,      5.623578, , 
            1,      4.801262, ,             1,      4.546286, ,             1,      4.468762, ,             1,      6.316282, ,             1,      5.573959, , 
          1.2,      4.831712, ,           1.2,      4.552185, ,           1.2,      4.492858, ,           1.2,      6.249323, ,           1.2,      5.550991, , 
          1.4,      4.898517, ,           1.4,      4.587587, ,           1.4,       4.54185, ,           1.4,      6.205498, ,           1.4,      5.546388, , 
          1.6,      4.918749, ,           1.6,      4.653343, ,           1.6,      4.600482, ,           1.6,      6.180848, ,           1.6,      5.555905, , 
          1.8,       4.97777, ,           1.8,      4.723037, ,           1.8,      4.670764, ,           1.8,      6.172597, ,           1.8,      5.577653, , 
            2,      5.040272, ,             2,      4.794954, ,             2,      4.743046, ,             2,      6.177523, ,             2,      5.610193, , 
          2.2,      5.109486, ,           2.2,      4.875438, ,           2.2,      4.824693, ,           2.2,      6.193556, ,           2.2,      5.652261, , 
          2.4,      5.180731, ,           2.4,      4.956234, ,           2.4,      4.907736, ,           2.4,      6.219118, ,           2.4,      5.702413, , 
          2.6,      5.269645, ,           2.6,      5.047888, ,           2.6,      5.002999, ,           2.6,      6.252803, ,           2.6,      5.759617, , 
          2.8,      5.347683, ,           2.8,      5.151602, ,           2.8,      5.104951, ,           2.8,      6.294485, ,           2.8,      5.824271, , 
            3,      5.440662, ,             3,      5.247779, ,             3,      5.203501, ,             3,      6.343597, ,             3,      5.895857, , 
          3.2,      5.543189, ,           3.2,      5.352156, ,           3.2,      5.311782, ,           3.2,       6.40039, ,           3.2,      5.974477, , 
          3.4,      5.649059, ,           3.4,      5.463244, ,           3.4,      5.424806, ,           3.4,      6.464444, ,           3.4,      6.059322, , 
          3.6,      5.753763, ,           3.6,      5.581319, ,           3.6,      5.527201, ,           3.6,      6.535613, ,           3.6,      6.150273, , 
          3.8,      5.865655, ,           3.8,      5.705901, ,           3.8,      5.644096, ,           3.8,       6.61409, ,           3.8,      6.247141, , 
            4,       5.98503, ,             4,      5.825319, ,             4,       5.92199, ,             4,      6.699848, ,             4,      6.349922, , 
          4.2,      6.108677, ,           4.2,      5.933729, ,           4.2,      6.032648, ,           4.2,      6.791841, ,           4.2,      6.458241, , 
          4.4,      6.237747, ,           4.4,      6.113222, ,           4.4,      6.105684, ,           4.4,      6.890703, ,           4.4,      6.572375, , 
          4.6,      6.369509, ,           4.6,      6.404093, ,           4.6,      6.230113, ,           4.6,      6.996117, ,           4.6,      6.691961, , 
          4.8,      6.503438, ,           4.8,      6.502168, ,           4.8,      6.462912, ,           4.8,       7.10843, ,           4.8,      6.817279, , 
            5,      6.643138, ,             5,      6.612188, ,             5,      6.567292, ,             5,      7.227453, ,             5,      6.948117, , 
          5.2,      6.787992, ,           5.2,      6.729635, ,           5.2,      6.679954, ,           5.2,      7.354502, ,           5.2,       7.08481, , 
          5.4,      6.937778, ,           5.4,      6.879343, ,           5.4,      6.824953, ,           5.4,      7.490178, ,           5.4,      7.227894, , 
          5.6,      7.092936, ,           5.6,      7.020021, ,           5.6,      6.975832, ,           5.6,      7.634299, ,           5.6,      7.377627, , 
          5.8,      7.252592, ,           5.8,      7.188704, ,           5.8,      7.155182, ,           5.8,      7.788306, ,           5.8,      7.535074, , 
            6,      7.415146, ,             6,      7.430574, ,             6,      7.482492, ,             6,      7.952744, ,             6,      7.700556, , 
          6.2,      7.603399, ,           6.2,      7.639234, ,           6.2,      7.752968, ,           6.2,      8.130426, ,           6.2,      7.876492, , 
          6.4,      7.815234, ,           6.4,      7.911717, ,           6.4,      7.981677, ,           6.4,      8.322724, ,           6.4,      8.063878, , 
          6.6,      8.008893, ,           6.6,      8.161375, ,           6.6,      8.194691, , , , ,           6.6,      8.266841, , 
          6.8,      8.212416, ,           6.8,      8.402568, ,           6.8,       8.37403, , , , , , , , 

