Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.5972194, ,            -1,     0.5972194, ,            -1,     0.5972194, , 
         -0.8,     0.5973396, ,          -0.8,     0.5973396, ,          -0.8,     0.5973396, , 
         -0.6,     0.5974179, ,          -0.6,     0.5974179, ,          -0.6,     0.5974179, , 
         -0.4,      0.597466, ,          -0.4,      0.597466, ,          -0.4,      0.597466, , 
         -0.2,     0.5974916, ,          -0.2,     0.5974916, ,          -0.2,     0.5974916, , 
            0,     0.5974999, ,             0,     0.5974999, ,             0,     0.5974999, , 
          0.2,     0.5974944, ,           0.2,     0.5974944, ,           0.2,     0.5974944, , 
          0.4,     0.5974778, ,           0.4,     0.5974778, ,           0.4,     0.5974778, , 
          0.6,     0.5974519, ,           0.6,     0.5974519, ,           0.6,     0.5974519, , 
          0.8,     0.5974181, ,           0.8,     0.5974181, ,           0.8,     0.5974181, , 
            1,     0.5973775, ,             1,     0.5973775, ,             1,     0.5973775, , 
          1.2,      0.597331, ,           1.2,      0.597331, ,           1.2,      0.597331, , 
          1.4,     0.5972792, ,           1.4,     0.5972792, ,           1.4,     0.5972792, , 
          1.6,     0.5972227, ,           1.6,     0.5972227, ,           1.6,     0.5972227, , 
          1.8,     0.5971618, ,           1.8,     0.5971618, ,           1.8,     0.5971618, , 
            2,     0.5970969, ,             2,     0.5970969, ,             2,     0.5970969, , 
          2.2,     0.5970283, ,           2.2,     0.5970283, ,           2.2,     0.5970283, , 
          2.4,     0.5969562, ,           2.4,     0.5969562, ,           2.4,     0.5969562, , 
          2.6,     0.5968809, ,           2.6,     0.5968809, ,           2.6,     0.5968809, , 
          2.8,     0.5968024, ,           2.8,     0.5968024, ,           2.8,     0.5968024, , 
            3,      0.596721, ,             3,      0.596721, ,             3,      0.596721, , 
          3.2,     0.5966368, ,           3.2,     0.5966368, ,           3.2,     0.5966368, , 
          3.4,     0.5965498, ,           3.4,     0.5965498, ,           3.4,     0.5965498, , 
          3.6,     0.5964603, ,           3.6,     0.5964603, ,           3.6,     0.5964603, , 
          3.8,     0.5963682, ,           3.8,     0.5963682, ,           3.8,     0.5963682, , 
            4,     0.5962736, ,             4,     0.5962736, ,             4,     0.5962736, , 
          4.2,     0.5961766, ,           4.2,     0.5961766, ,           4.2,     0.5961766, , 
          4.4,     0.5960773, ,           4.4,     0.5960773, ,           4.4,     0.5960773, , 
          4.6,     0.5959757, ,           4.6,     0.5959757, ,           4.6,     0.5959757, , 
          4.8,     0.5958719, ,           4.8,     0.5958719, ,           4.8,     0.5958719, , 
            5,     0.5957659, ,             5,     0.5957659, ,             5,     0.5957659, , 
          5.2,     0.5956577, ,           5.2,     0.5956577, ,           5.2,     0.5956577, , 
          5.4,     0.5955475, ,           5.4,     0.5955475, ,           5.4,     0.5955475, , 
          5.6,     0.5954352, ,           5.6,     0.5954352, ,           5.6,     0.5954352, , 
          5.8,     0.5953208, ,           5.8,     0.5953208, ,           5.8,     0.5953208, , 
            6,     0.5952045, ,             6,     0.5952045, ,             6,     0.5952045, , 
          6.2,     0.5950863, ,           6.2,     0.5950863, ,           6.2,     0.5950863, , 
          6.4,     0.5949661, ,           6.4,     0.5949661, ,           6.4,     0.5949661, , 
          6.6,      0.594844, ,           6.6,      0.594844, ,           6.6,      0.594844, , 
          6.8,       0.59472, ,           6.8,       0.59472, ,           6.8,       0.59472, , 
            7,     0.5945942, ,             7,     0.5945942, ,             7,     0.5945942, , 
          7.2,     0.5944666, ,           7.2,     0.5944666, ,           7.2,     0.5944666, , 
          7.4,     0.5943373, ,           7.4,     0.5943373, ,           7.4,     0.5943373, , 
          7.6,     0.5942061, ,           7.6,     0.5942061, ,           7.6,     0.5942061, , 
          7.8,     0.5940733, ,           7.8,     0.5940733, ,           7.8,     0.5940733, , 
            8,     0.5939387, ,             8,     0.5939387, ,             8,     0.5939387, , 
          8.2,     0.5938025, ,           8.2,     0.5938025, ,           8.2,     0.5938025, , 
          8.4,     0.5936647, ,           8.4,     0.5936647, ,           8.4,     0.5936647, , 
          8.6,     0.5935252, ,           8.6,     0.5935252, ,           8.6,     0.5935252, , 
          8.8,     0.5933841, ,           8.8,     0.5933841, ,           8.8,     0.5933841, , 
            9,     0.5932415, ,             9,     0.5932415, , , , , 

