Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6368717, ,            -1,     0.6368717, ,            -1,     0.6368717, ,            -1,     0.6368717, ,            -1,     0.6368717, , 
         -0.8,     0.6371426, ,          -0.8,     0.6371426, ,          -0.8,     0.6371426, ,          -0.8,     0.6371426, ,          -0.8,     0.6371426, , 
         -0.6,      0.637344, ,          -0.6,      0.637344, ,          -0.6,      0.637344, ,          -0.6,      0.637344, ,          -0.6,      0.637344, , 
         -0.4,     0.6374956, ,          -0.4,     0.6374956, ,          -0.4,     0.6374956, ,          -0.4,     0.6374956, ,          -0.4,     0.6374956, , 
         -0.2,     0.6376106, ,          -0.2,     0.6376106, ,          -0.2,     0.6376106, ,          -0.2,     0.6376106, ,          -0.2,     0.6376106, , 
            0,     0.6376979, ,             0,     0.6376979, ,             0,     0.6376979, ,             0,     0.6376979, ,             0,     0.6376979, , 
          0.2,     0.6377637, ,           0.2,     0.6377637, ,           0.2,     0.6377637, ,           0.2,     0.6377637, ,           0.2,     0.6377637, , 
          0.4,     0.6378125, ,           0.4,     0.6378125, ,           0.4,     0.6378125, ,           0.4,     0.6378125, ,           0.4,     0.6378125, , 
          0.6,     0.6378477, ,           0.6,     0.6378477, ,           0.6,     0.6378477, ,           0.6,     0.6378477, ,           0.6,     0.6378477, , 
          0.8,     0.6378719, ,           0.8,     0.6378719, ,           0.8,     0.6378719, ,           0.8,     0.6378719, ,           0.8,     0.6378719, , 
            1,     0.6378869, ,             1,     0.6378869, ,             1,     0.6378869, ,             1,     0.6378869, ,             1,     0.6378869, , 
          1.2,     0.6378944, ,           1.2,     0.6378944, ,           1.2,     0.6378944, ,           1.2,     0.6378944, ,           1.2,     0.6378944, , 
          1.4,     0.6378955, ,           1.4,     0.6378955, ,           1.4,     0.6378955, ,           1.4,     0.6378955, ,           1.4,     0.6378955, , 
          1.6,     0.6378911, ,           1.6,     0.6378911, ,           1.6,     0.6378911, ,           1.6,     0.6378911, ,           1.6,     0.6378911, , 
          1.8,     0.6378822, ,           1.8,     0.6378822, ,           1.8,     0.6378822, ,           1.8,     0.6378822, ,           1.8,     0.6378822, , 
            2,     0.6378692, ,             2,     0.6378692, ,             2,     0.6378692, ,             2,     0.6378692, ,             2,     0.6378692, , 
          2.2,     0.6378528, ,           2.2,     0.6378528, ,           2.2,     0.6378528, ,           2.2,     0.6378528, ,           2.2,     0.6378528, , 
          2.4,     0.6378334, ,           2.4,     0.6378334, ,           2.4,     0.6378334, ,           2.4,     0.6378334, ,           2.4,     0.6378334, , 
          2.6,     0.6378114, ,           2.6,     0.6378114, ,           2.6,     0.6378114, ,           2.6,     0.6378114, ,           2.6,     0.6378114, , 
          2.8,     0.6377871, ,           2.8,     0.6377871, ,           2.8,     0.6377871, ,           2.8,     0.6377871, ,           2.8,     0.6377871, , 
            3,     0.6377608, ,             3,     0.6377608, ,             3,     0.6377608, ,             3,     0.6377608, ,             3,     0.6377608, , 
          3.2,     0.6377327, ,           3.2,     0.6377327, ,           3.2,     0.6377327, ,           3.2,     0.6377327, ,           3.2,     0.6377327, , 
          3.4,     0.6377031, ,           3.4,     0.6377031, ,           3.4,     0.6377031, ,           3.4,     0.6377031, ,           3.4,     0.6377031, , 
          3.6,      0.637672, ,           3.6,      0.637672, ,           3.6,      0.637672, ,           3.6,      0.637672, ,           3.6,      0.637672, , 
          3.8,     0.6376397, ,           3.8,     0.6376397, ,           3.8,     0.6376397, ,           3.8,     0.6376397, ,           3.8,     0.6376397, , 
            4,     0.6376063, ,             4,     0.6376063, ,             4,     0.6376063, ,             4,     0.6376063, ,             4,     0.6376063, , 
          4.2,     0.6375719, ,           4.2,     0.6375719, ,           4.2,     0.6375719, ,           4.2,     0.6375719, ,           4.2,     0.6375719, , 
          4.4,     0.6375366, ,           4.4,     0.6375366, ,           4.4,     0.6375366, ,           4.4,     0.6375366, ,           4.4,     0.6375366, , 
          4.6,     0.6375006, ,           4.6,     0.6375006, ,           4.6,     0.6375006, ,           4.6,     0.6375006, ,           4.6,     0.6375006, , 
          4.8,     0.6374639, ,           4.8,     0.6374639, ,           4.8,     0.6374639, ,           4.8,     0.6374639, ,           4.8,     0.6374639, , 
            5,     0.6374266, ,             5,     0.6374266, ,             5,     0.6374266, ,             5,     0.6374266, ,             5,     0.6374266, , 
          5.2,     0.6373889, ,           5.2,     0.6373889, ,           5.2,     0.6373889, ,           5.2,     0.6373889, ,           5.2,     0.6373889, , 
          5.4,     0.6373506, ,           5.4,     0.6373506, ,           5.4,     0.6373506, ,           5.4,     0.6373506, ,           5.4,     0.6373506, , 
          5.6,      0.637312, ,           5.6,      0.637312, ,           5.6,      0.637312, ,           5.6,      0.637312, ,           5.6,      0.637312, , 
