Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.344352, ,            -1,      5.666041, ,            -1,       8.07927, , 
         -0.8,      5.783557, ,          -0.8,      5.171939, ,          -0.8,      7.348885, , 
         -0.6,      5.336199, ,          -0.6,       4.77819, ,          -0.6,      6.764049, , 
         -0.4,      4.986759, ,          -0.4,      4.496104, ,          -0.4,      6.290092, , 
         -0.2,      4.759894, ,          -0.2,      4.332783, ,          -0.2,      5.926354, , 
            0,      4.631949, ,             0,      4.229179, ,             0,      5.673245, , 
          0.2,      4.554404, ,           0.2,       4.18548, ,           0.2,      5.493696, , 
          0.4,      4.530052, ,           0.4,      4.185428, ,           0.4,      5.370973, , 
          0.6,      4.528116, ,           0.6,       4.25027, ,           0.6,      5.294545, , 
          0.8,      4.537996, ,           0.8,      4.267455, ,           0.8,      5.254955, , 
            1,      4.609474, ,             1,      4.290573, ,             1,      5.238994, , 
          1.2,      4.615124, ,           1.2,      4.354658, ,           1.2,      5.238751, , 
          1.4,       4.66822, ,           1.4,      4.420869, ,           1.4,      5.253319, , 
          1.6,       4.72702, ,           1.6,      4.490209, ,           1.6,        5.2806, , 
          1.8,      4.795883, ,           1.8,      4.565494, ,           1.8,      5.318902, , 
            2,      4.868365, ,             2,      4.658244, ,             2,      5.366492, , 
          2.2,      4.945533, ,           2.2,      4.739306, ,           2.2,      5.422971, , 
          2.4,       5.03906, ,           2.4,      4.839571, ,           2.4,      5.487918, , 
          2.6,      5.134595, ,           2.6,      4.943336, ,           2.6,      5.560718, , 
          2.8,      5.231749, ,           2.8,      5.058655, ,           2.8,       5.64137, , 
            3,      5.341714, ,             3,      5.175384, ,             3,      5.730097, , 
          3.2,      5.456602, ,           3.2,      5.294483, ,           3.2,       5.82634, , 
          3.4,      5.578431, ,           3.4,      5.418843, ,           3.4,      5.929787, , 
          3.6,      5.703102, ,           3.6,      5.529767, ,           3.6,      6.040086, , 
          3.8,      5.831819, ,           3.8,      5.787673, ,           3.8,      6.157219, , 
            4,      5.968631, ,             4,      6.020689, ,             4,       6.28113, , 
          4.2,      6.112483, ,           4.2,      6.102998, ,           4.2,      6.412039, , 
          4.4,      6.260281, ,           4.4,       6.21771, ,           4.4,      6.550084, , 
          4.6,      6.410788, ,           4.6,      6.343025, ,           4.6,      6.695855, , 
          4.8,      6.570717, ,           4.8,      6.515412, ,           4.8,        6.8502, , 
            5,      6.735579, ,             5,         6.669, ,             5,      7.013811, , 
          5.2,      6.906139, ,           5.2,      6.931267, ,           5.2,      7.188123, , 
          5.4,      7.112011, ,           5.4,      7.152116, ,           5.4,      7.375518, , 
          5.6,      7.336648, ,           5.6,      7.487151, ,           5.6,      7.578564, , 
          5.8,      7.545079, ,           5.8,      7.741706, ,           5.8,      7.802145, , 
            6,      7.773187, ,             6,        7.9405, , , , , 

