Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      8.646078, ,            -1,      7.738211, ,            -1,      10.95917, , 
         -0.8,       7.91656, ,          -0.8,       7.09594, ,          -0.8,      10.01036, , 
         -0.6,      7.330763, ,          -0.6,      6.581922, ,          -0.6,       9.24363, , 
         -0.4,      6.853249, ,          -0.4,       6.16436, ,          -0.4,      8.614466, , 
         -0.2,      6.459511, ,          -0.2,      5.821278, ,          -0.2,      8.092005, , 
            0,      6.131831, ,             0,      5.536799, ,             0,      7.654118, , 
          0.2,      5.857522, ,           0.2,      5.304666, ,           0.2,      7.284531, , 
          0.4,      5.645997, ,           0.4,      5.148568, ,           0.4,      6.973269, , 
          0.6,      5.499902, ,           0.6,      5.046567, ,           0.6,      6.726118, , 
          0.8,      5.409428, ,           0.8,      4.978785, ,           0.8,      6.540697, , 
            1,      5.351163, ,             1,      4.945746, ,             1,      6.401563, , 
          1.2,      5.326813, ,           1.2,      4.944211, ,           1.2,      6.298527, , 
          1.4,      5.328302, ,           1.4,      4.965155, ,           1.4,      6.226606, , 
          1.6,      5.346572, ,           1.6,      5.014496, ,           1.6,      6.181924, , 
          1.8,      5.367525, ,           1.8,      5.097241, ,           1.8,      6.160404, , 
            2,      5.406494, ,             2,      5.118285, ,             2,       6.15701, , 
          2.2,      5.485995, ,           2.2,      5.162519, ,           2.2,      6.166711, , 
          2.4,      5.516315, ,           2.4,      5.231354, ,           2.4,      6.186535, , 
          2.6,      5.572473, ,           2.6,      5.307166, ,           2.6,      6.216018, , 
          2.8,       5.64244, ,           2.8,       5.37893, ,           2.8,      6.253968, , 
            3,       5.71081, ,             3,      5.461858, ,             3,      6.299326, , 
          3.2,      5.785738, ,           3.2,      5.540721, ,           3.2,      6.351324, , 
          3.4,      5.866361, ,           3.4,      5.635826, ,           3.4,      6.409056, , 
          3.6,      5.948692, ,           3.6,       5.72418, ,           3.6,      6.472147, , 
          3.8,        6.0326, ,           3.8,       5.81527, ,           3.8,      6.540156, , 
            4,      6.129383, ,             4,      5.914964, ,             4,      6.612855, , 
          4.2,      6.224674, ,           4.2,      6.019922, ,           4.2,      6.690162, , 
          4.4,      6.317462, ,           4.4,       6.12468, ,           4.4,      6.771816, , 
          4.6,      6.419933, ,           4.6,      6.234349, ,           4.6,      6.857705, , 
          4.8,      6.527509, ,           4.8,      6.348922, ,           4.8,      6.947809, , 
            5,      6.638229, ,             5,      6.457885, ,             5,       7.04202, , 
          5.2,      6.746743, ,           5.2,      6.576763, ,           5.2,      7.140081, , 
          5.4,      6.862787, ,           5.4,      6.697051, ,           5.4,      7.241896, , 
          5.6,      6.982091, ,           5.6,      6.808252, ,           5.6,      7.347389, , 
          5.8,      7.099531, ,           5.8,      6.924799, ,           5.8,      7.456318, , 
            6,      7.222496, ,             6,      7.150363, ,             6,      7.568792, , 
          6.2,      7.349081, ,           6.2,      7.365839, ,           6.2,      7.684759, , 
          6.4,      7.479301, ,           6.4,       7.46348, ,           6.4,      7.804425, , 
          6.6,      7.612994, ,           6.6,      7.565975, ,           6.6,      7.927671, , 
          6.8,      7.745785, ,           6.8,      7.696176, ,           6.8,      8.054407, , 
            7,      7.881242, ,             7,      7.812923, ,             7,      8.184911, , 
          7.2,      8.021639, ,           7.2,      7.962158, ,           7.2,      8.319378, , 
          7.4,      8.165086, ,           7.4,       8.08024, ,           7.4,      8.458049, , 
          7.6,      8.310502, ,           7.6,      8.237637, ,           7.6,      8.601135, , 
          7.8,      8.457733, ,           7.8,      8.457752, ,           7.8,       8.74916, , 
            8,      8.610395, ,             8,      8.622517, ,             8,      8.902614, , 
          8.2,      8.788237, ,           8.2,       8.78079, ,           8.2,      9.062205, , 
          8.4,      8.973172, ,           8.4,       9.07231, ,           8.4,      9.229096, , 
          8.6,      9.146139, ,           8.6,      9.302324, ,           8.6,      9.404781, , 
          8.8,       9.32339, ,           8.8,      9.474983, ,           8.8,      9.591156, , 
            9,      9.506453, ,             9,      9.639891, , , , , 

