Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,      8.591192, ,            -3,      8.760665, ,            -3,       7.94314, , 
         -2.8,      8.648692, ,          -2.8,      8.821025, ,          -2.8,      7.984224, , 
         -2.6,      8.701833, ,          -2.6,      8.876747, ,          -2.6,      8.021057, , 
         -2.4,      8.750633, ,          -2.4,      8.927677, ,          -2.4,      8.053587, , 
         -2.2,       8.79532, ,          -2.2,      8.975232, ,          -2.2,      8.081966, , 
           -2,      8.835961, ,            -2,      9.020177, ,            -2,      8.106249, , 
         -1.8,      8.872646, ,          -1.8,      9.061273, ,          -1.8,      8.126542, , 
         -1.6,      8.905424, ,          -1.6,      9.098643, ,          -1.6,      8.142831, , 
         -1.4,      8.934332, ,          -1.4,      9.131367, ,          -1.4,      8.155198, , 
         -1.2,      8.959443, ,          -1.2,      9.160593, ,          -1.2,      8.163641, , 
           -1,      8.980775, ,            -1,      9.186447, ,            -1,      8.168291, , 
         -0.8,      8.998356, ,          -0.8,      9.208949, ,          -0.8,      8.169185, , 
         -0.6,      9.012206, ,          -0.6,      9.228107, ,          -0.6,      8.166458, , 
         -0.4,      9.022274, ,          -0.4,      9.243964, ,          -0.4,      8.160151, , 
         -0.2,      9.028709, ,          -0.2,      9.256457, ,          -0.2,       8.15044, , 
            0,      9.031463, ,             0,      9.265279, ,             0,      8.137319, , 
          0.2,      9.030685, ,           0.2,      9.270533, ,           0.2,      8.121017, , 
          0.4,      9.026352, ,           0.4,      9.272046, ,           0.4,      8.101529, , 
          0.6,      9.018651, ,           0.6,      9.269807, ,           0.6,      8.079036, , 
          0.8,      9.007626, ,           0.8,      9.263746, ,           0.8,      8.053653, , 
            1,      8.993482, ,             1,      9.254012, ,             1,      8.025578, , 
          1.2,      8.976396, ,           1.2,      9.240693, ,           1.2,      7.994836, , 
          1.4,      8.956567, ,           1.4,       9.22408, ,           1.4,      7.961457, , 
          1.6,      8.934087, ,           1.6,      9.204432, ,           1.6,      7.925373, , 
          1.8,      8.909184, ,           1.8,      9.182026, ,           1.8,      7.886759, , 
            2,      8.882092, ,             2,      9.157055, ,             2,       7.84549, , 
          2.2,      8.853083, ,           2.2,      9.129897, ,           2.2,      7.801562, , 
          2.4,      8.822235, ,           2.4,      9.100747, ,           2.4,      7.754862, , 
          2.6,      8.789752, ,           2.6,      9.069804, ,           2.6,       7.70555, , 
          2.8,      8.755688, ,           2.8,      9.037163, ,           2.8,      7.653227, , 
            3,      8.720176, ,             3,      9.003084, ,             3,      7.597961, , 
          3.2,      8.683297, ,           3.2,      8.967747, ,           3.2,      7.539226, , 
          3.4,      8.645158, ,           3.4,      8.931301, ,           3.4,      7.476989, , 
          3.6,      8.605822, ,           3.6,      8.893864, ,           3.6,      7.410737, , 
          3.8,      8.565302, ,           3.8,      8.855515, ,           3.8,      7.340002, , 
            4,      8.523662, ,             4,      8.816296, ,             4,      7.263805, , 
          4.2,      8.480899, ,           4.2,      8.776207, ,           4.2,      7.181188, , 
          4.4,      8.437086, ,           4.4,      8.735238, ,           4.4,      7.091349, , 
          4.6,      8.392284, ,           4.6,      8.693447, ,           4.6,      6.992869, , 
          4.8,      8.346532, ,           4.8,      8.650991, ,           4.8,      6.884394, , 
            5,      8.299765, ,             5,      8.607826, ,             5,      6.765492, , 
          5.2,      8.252074, ,           5.2,      8.563867, ,           5.2,      6.635919, , 
          5.4,      8.203427, ,           5.4,      8.519108, ,           5.4,      6.497741, , 
          5.6,      8.153641, ,           5.6,      8.473617, ,           5.6,      6.353611, , 
          5.8,       8.10281, ,           5.8,      8.427357, ,           5.8,      6.205615, , 
            6,      8.050886, ,             6,      8.380349, ,             6,      6.054679, , 
          6.2,      7.997788, ,           6.2,      8.332491, ,           6.2,      5.899886, , 
          6.4,      7.943169, ,           6.4,      8.283769, ,           6.4,      5.747084, , 
          6.6,      7.886897, ,           6.6,       8.23413, ,           6.6,      5.587682, , 
          6.8,      7.828567, ,           6.8,      8.183587, ,           6.8,      5.297734, , 
            7,      7.767629, ,             7,      8.132134, ,             7,      5.066536, , 
          7.2,      7.702836, ,           7.2,      8.079693, ,           7.2,      4.892255, , 
          7.4,      7.632288, ,           7.4,      8.026077, , , , , 
          7.6,      7.522277, ,           7.6,      7.971311, , , , , 

