Alpha,T1-15.8 m/s-VLM2, , 
           -2,      1.739425, , 
         -1.8,      1.648806, , 
         -1.6,      1.571807, , 
         -1.4,      1.505073, , 
         -1.2,      1.446978, , 
           -1,      1.396922, , 
         -0.8,      1.354057, , 
         -0.6,      1.317403, , 
         -0.4,      1.286408, , 
         -0.2,      1.259546, , 
            0,       1.23613, , 
          0.2,      1.215637, , 
          0.4,      1.197814, , 
          0.6,      1.182109, , 
          0.8,      1.168142, , 
            1,      1.155692, , 
          1.2,      1.144595, , 
          1.4,      1.134698, , 
          1.6,      1.125892, , 
          1.8,      1.118078, , 
            2,      1.111162, , 
          2.2,      1.105069, , 
          2.4,      1.099724, , 
          2.6,      1.095061, , 
          2.8,      1.091028, , 
            3,      1.087571, , 
          3.2,      1.084648, , 
          3.4,      1.082221, , 
          3.6,      1.080254, , 
          3.8,      1.078717, , 
            4,      1.077577, , 
          4.2,      1.076809, , 
          4.4,      1.076386, , 
          4.6,      1.076288, , 
          4.8,      1.076504, , 

