Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.3136523, , 
         -1.8,     0.3268257, , 
         -1.6,     0.3399914, , 
         -1.4,     0.3531492, , 
         -1.2,     0.3662984, , 
           -1,     0.3794387, , 
         -0.8,     0.3925698, , 
         -0.6,     0.4056912, , 
         -0.4,     0.4188024, , 
         -0.2,     0.4319032, , 
            0,      0.444993, , 
          0.2,     0.4580715, , 
          0.4,     0.4711383, , 
          0.6,     0.4841929, , 
          0.8,      0.497235, , 
            1,     0.5102642, , 
          1.2,       0.52328, , 
          1.4,     0.5362821, , 
          1.6,     0.5492701, , 
          1.8,     0.5622435, , 
            2,      0.575202, , 
          2.2,     0.5881451, , 
          2.4,     0.6010726, , 
          2.6,     0.6139839, , 
          2.8,     0.6268787, , 
            3,     0.6397566, , 
          3.2,     0.6526172, , 
          3.4,     0.6654601, , 
          3.6,     0.6782849, , 
          3.8,     0.6910913, , 
            4,     0.7038789, , 
          4.2,     0.7166472, , 
          4.4,     0.7293959, , 
          4.6,     0.7421246, , 
          4.8,      0.754833, , 

