Alpha,T1-15.8 m/s-VLM2, , 
           -2,       12.8576, , 
         -1.8,      13.28808, , 
         -1.6,      13.66648, , 
         -1.4,      14.00403, , 
         -1.2,      14.30245, , 
           -1,      14.55616, , 
         -0.8,      14.76368, , 
         -0.6,      14.92703, , 
         -0.4,      15.04549, , 
         -0.2,      15.13152, , 
            0,      15.18969, , 
          0.2,      15.22366, , 
          0.4,      15.23443, , 
          0.6,      15.22731, , 
          0.8,      15.20594, , 
            1,      15.17226, , 
          1.2,      15.12763, , 
          1.4,      15.07346, , 
          1.6,      15.01067, , 
          1.8,      14.94017, , 
            2,      14.86286, , 
          2.2,      14.77944, , 
          2.4,      14.69071, , 
          2.6,      14.59731, , 
          2.8,      14.49981, , 
            3,      14.39875, , 
          3.2,       14.2946, , 
          3.4,      14.18773, , 
          3.6,      14.07855, , 
          3.8,      13.96738, , 
            4,      13.85455, , 
          4.2,      13.74037, , 
          4.4,      13.62511, , 
          4.6,      13.50899, , 
          4.8,       13.3921, , 

