Alpha,T1-15.8 m/s-VLM2, , 
           -1,      10.90402, , 
         -0.8,      11.74857, , 
         -0.6,      12.54512, , 
         -0.4,      13.29138, , 
         -0.2,      13.98136, , 
            0,      14.48727, , 
          0.2,      14.72696, , 
          0.4,      14.77221, , 
          0.6,      14.69954, , 
          0.8,       14.4921, , 
            1,      14.35205, , 
          1.2,      14.21084, , 
          1.4,      13.86307, , 
          1.6,      13.70546, , 
          1.8,      13.44164, , 
            2,      13.17379, , 
          2.2,      12.89926, , 
          2.4,      12.62247, , 
          2.6,      12.34574, , 
          2.8,      12.06147, , 
            3,      11.75648, , 
          3.2,      11.46565, , 
          3.4,       11.1786, , 
          3.6,      10.88946, , 
          3.8,      10.60038, , 

