Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.5968323, ,            -1,     0.5968323, ,            -1,     0.5968323, ,            -1,     0.5968323, ,            -1,     0.5968323, , 
         -0.8,     0.5969718, ,          -0.8,     0.5969718, ,          -0.8,     0.5969718, ,          -0.8,     0.5969718, ,          -0.8,     0.5969718, , 
         -0.6,     0.5970689, ,          -0.6,     0.5970689, ,          -0.6,     0.5970689, ,          -0.6,     0.5970689, ,          -0.6,     0.5970689, , 
         -0.4,     0.5971341, ,          -0.4,     0.5971341, ,          -0.4,     0.5971341, ,          -0.4,     0.5971341, ,          -0.4,     0.5971341, , 
         -0.2,     0.5971746, ,          -0.2,     0.5971746, ,          -0.2,     0.5971746, ,          -0.2,     0.5971746, ,          -0.2,     0.5971746, , 
            0,     0.5971955, ,             0,     0.5971955, ,             0,     0.5971955, ,             0,     0.5971955, ,             0,     0.5971955, , 
          0.2,     0.5972006, ,           0.2,     0.5972006, ,           0.2,     0.5972006, ,           0.2,     0.5972006, ,           0.2,     0.5972006, , 
          0.4,     0.5971926, ,           0.4,     0.5971926, ,           0.4,     0.5971926, ,           0.4,     0.5971926, ,           0.4,     0.5971926, , 
          0.6,     0.5971735, ,           0.6,     0.5971735, ,           0.6,     0.5971735, ,           0.6,     0.5971735, ,           0.6,     0.5971735, , 
          0.8,     0.5971451, ,           0.8,     0.5971451, ,           0.8,     0.5971451, ,           0.8,     0.5971451, ,           0.8,     0.5971451, , 
            1,     0.5971085, ,             1,     0.5971085, ,             1,     0.5971085, ,             1,     0.5971085, ,             1,     0.5971085, , 
          1.2,     0.5970648, ,           1.2,     0.5970648, ,           1.2,     0.5970648, ,           1.2,     0.5970648, ,           1.2,     0.5970648, , 
          1.4,     0.5970148, ,           1.4,     0.5970148, ,           1.4,     0.5970148, ,           1.4,     0.5970148, ,           1.4,     0.5970148, , 
          1.6,      0.596959, ,           1.6,      0.596959, ,           1.6,      0.596959, ,           1.6,      0.596959, ,           1.6,      0.596959, , 
          1.8,     0.5968982, ,           1.8,     0.5968982, ,           1.8,     0.5968982, ,           1.8,     0.5968982, ,           1.8,     0.5968982, , 
            2,     0.5968325, ,             2,     0.5968325, ,             2,     0.5968325, ,             2,     0.5968325, ,             2,     0.5968325, , 
          2.2,     0.5967626, ,           2.2,     0.5967626, ,           2.2,     0.5967626, ,           2.2,     0.5967626, ,           2.2,     0.5967626, , 
          2.4,     0.5966886, ,           2.4,     0.5966886, ,           2.4,     0.5966886, ,           2.4,     0.5966886, ,           2.4,     0.5966886, , 
          2.6,     0.5966108, ,           2.6,     0.5966108, ,           2.6,     0.5966108, ,           2.6,     0.5966108, ,           2.6,     0.5966108, , 
          2.8,     0.5965294, ,           2.8,     0.5965294, ,           2.8,     0.5965294, ,           2.8,     0.5965294, ,           2.8,     0.5965294, , 
            3,     0.5964447, ,             3,     0.5964447, ,             3,     0.5964447, ,             3,     0.5964447, ,             3,     0.5964447, , 
          3.2,     0.5963568, ,           3.2,     0.5963568, ,           3.2,     0.5963568, ,           3.2,     0.5963568, ,           3.2,     0.5963568, , 
          3.4,     0.5962658, ,           3.4,     0.5962658, ,           3.4,     0.5962658, ,           3.4,     0.5962658, ,           3.4,     0.5962658, , 
          3.6,     0.5961719, ,           3.6,     0.5961719, ,           3.6,     0.5961719, ,           3.6,     0.5961719, ,           3.6,     0.5961719, , 
          3.8,     0.5960751, ,           3.8,     0.5960751, ,           3.8,     0.5960751, ,           3.8,     0.5960751, ,           3.8,     0.5960751, , 
            4,     0.5959757, ,             4,     0.5959757, ,             4,     0.5959757, ,             4,     0.5959757, ,             4,     0.5959757, , 
          4.2,     0.5958736, ,           4.2,     0.5958736, ,           4.2,     0.5958736, ,           4.2,     0.5958736, ,           4.2,     0.5958736, , 
          4.4,      0.595769, ,           4.4,      0.595769, ,           4.4,      0.595769, ,           4.4,      0.595769, ,           4.4,      0.595769, , 
          4.6,     0.5956619, ,           4.6,     0.5956619, ,           4.6,     0.5956619, ,           4.6,     0.5956619, ,           4.6,     0.5956619, , 
          4.8,     0.5955525, ,           4.8,     0.5955525, ,           4.8,     0.5955525, ,           4.8,     0.5955525, ,           4.8,     0.5955525, , 
            5,     0.5954406, ,             5,     0.5954406, ,             5,     0.5954406, ,             5,     0.5954406, ,             5,     0.5954406, , 
          5.2,     0.5953265, ,           5.2,     0.5953265, ,           5.2,     0.5953265, ,           5.2,     0.5953265, ,           5.2,     0.5953265, , 
          5.4,     0.5952102, ,           5.4,     0.5952102, ,           5.4,     0.5952102, ,           5.4,     0.5952102, ,           5.4,     0.5952102, , 
          5.6,     0.5950917, ,           5.6,     0.5950917, ,           5.6,     0.5950917, ,           5.6,     0.5950917, ,           5.6,     0.5950917, , 
          5.8,      0.594971, ,           5.8,      0.594971, ,           5.8,      0.594971, ,           5.8,      0.594971, ,           5.8,      0.594971, , 
            6,     0.5948483, ,             6,     0.5948483, ,             6,     0.5948483, ,             6,     0.5948483, ,             6,     0.5948483, , 
          6.2,     0.5947235, ,           6.2,     0.5947235, ,           6.2,     0.5947235, ,           6.2,     0.5947235, ,           6.2,     0.5947235, , 
          6.4,     0.5945966, ,           6.4,     0.5945966, ,           6.4,     0.5945966, ,           6.4,     0.5945966, ,           6.4,     0.5945966, , 

