Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.806553, ,            -1,      6.087707, ,            -1,      5.665878, ,            -1,       5.46213, ,            -1,      5.323641, ,            -1,      5.268482, ,            -1,      9.796128, ,            -1,      8.876939, ,            -1,      7.633309, , 
         -0.8,      6.327684, ,          -0.8,      5.669153, ,          -0.8,      5.282324, ,          -0.8,      5.095395, ,          -0.8,      4.968432, ,          -0.8,      4.917893, ,          -0.8,      9.074501, ,          -0.8,       8.22923, ,          -0.8,      7.086733, , 
         -0.6,      5.933337, ,          -0.6,      5.325584, ,          -0.6,      4.968177, ,          -0.6,      4.795345, ,          -0.6,      4.678014, ,          -0.6,      4.631345, ,          -0.6,      8.475597, ,          -0.6,      7.692752, ,          -0.6,      6.635499, , 
         -0.4,      5.605081, ,          -0.4,       5.04061, ,          -0.4,       4.70817, ,          -0.4,      4.547292, ,          -0.4,      4.438097, ,          -0.4,      4.394698, ,          -0.4,      7.973285, ,          -0.4,      7.243705, ,          -0.4,      6.258892, , 
         -0.2,      5.329702, ,          -0.2,      4.802474, ,          -0.2,      4.491459, ,          -0.2,      4.340845, ,          -0.2,       4.23861, ,          -0.2,      4.197999, ,          -0.2,      7.548449, ,          -0.2,      6.864602, ,          -0.2,      5.941958, , 
            0,       5.09732, ,             0,      4.602349, ,             0,      4.309835, ,             0,      4.168072, ,             0,      4.071874, ,             0,      4.033687, ,             0,      7.186983, ,             0,      6.542714, ,             0,      5.673805, , 
          0.2,      4.901001, ,           0.2,      4.436458, ,           0.2,      4.166062, ,           0.2,      4.037931, ,           0.2,      3.951733, ,           0.2,      3.916876, ,           0.2,      6.878557, ,           0.2,      6.268732, ,           0.2,      5.446266, , 
          0.4,       4.74977, ,           0.4,      4.328796, ,           0.4,      4.093498, ,           0.4,      3.974931, ,           0.4,      3.898465, ,           0.4,      3.869715, ,           0.4,      6.615764, ,           0.4,      6.036654, ,           0.4,      5.257888, , 
          0.6,      4.658241, ,           0.6,      4.277927, ,           0.6,       4.05624, ,           0.6,       3.94442, ,           0.6,      3.884654, ,           0.6,      3.865559, ,           0.6,      6.396636, ,           0.6,      5.849574, ,           0.6,      5.127713, , 
          0.8,      4.605659, ,           0.8,      4.269942, ,           0.8,      4.048826, ,           0.8,      3.946946, ,           0.8,      3.904387, ,           0.8,      3.894841, ,           0.8,      6.227624, ,           0.8,      5.719094, ,           0.8,      5.046052, , 
            1,       4.58615, ,             1,      4.285834, ,             1,      4.071217, ,             1,      3.970307, ,             1,      3.929239, ,             1,      3.922251, ,             1,      6.109112, ,             1,      5.633528, ,             1,      4.996881, , 
          1.2,        4.5949, ,           1.2,       4.32973, ,           1.2,      4.116688, ,           1.2,      4.014826, ,           1.2,      3.963329, ,           1.2,      3.948322, ,           1.2,      6.030493, ,           1.2,      5.579334, ,           1.2,      4.975097, , 
          1.4,      4.637123, ,           1.4,      4.393532, ,           1.4,      4.189151, ,           1.4,      4.083334, ,           1.4,      4.026772, ,           1.4,      4.008562, ,           1.4,      5.981175, ,           1.4,      5.550959, ,           1.4,      4.974876, , 
