Alpha,T1-15.8 m/s-VLM2, , 
           -1,      8.786566, , 
         -0.8,      8.215993, , 
         -0.6,       7.74219, , 
         -0.4,      7.345123, , 
         -0.2,      7.009928, , 
            0,      6.725316, , 
          0.2,      6.482546, , 
          0.4,       6.27485, , 
          0.6,      6.096763, , 
          0.8,      5.943922, , 
            1,      5.812841, , 
          1.2,      5.700628, , 
          1.4,      5.604915, , 
          1.6,      5.525318, , 
          1.8,       5.47003, , 
            2,      5.443518, , 
          2.2,      5.440472, , 
          2.4,       5.45791, , 
          2.6,       5.48808, , 
          2.8,      5.529747, , 
            3,      5.584179, , 
          3.2,      5.652086, , 
          3.4,      5.725772, , 
          3.6,      5.779852, , 
          3.8,      5.840963, , 
            4,      5.915191, , 
          4.2,      6.010835, , 
          4.4,       6.09536, , 
          4.6,      6.168813, , 
          4.8,      6.257312, , 
            5,      6.349729, , 
          5.2,      6.441547, , 
          5.4,      6.535868, , 
          5.6,      6.628942, , 
          5.8,      6.734048, , 
            6,      6.828785, , 
          6.2,      6.933012, , 
          6.4,      7.042809, , 
          6.6,      7.147804, , 
          6.8,       7.25317, , 
            7,      7.364734, , 
          7.2,      7.482087, , 
          7.4,      7.596183, , 
          7.6,      7.709332, , 
          7.8,      7.830694, , 
            8,      7.949528, , 
          8.2,      8.069538, , 
          8.4,      8.194733, , 

