Alpha,T1-15.8 m/s-VLM2, , 
           -1,      5.667724, , 
         -0.8,       5.27131, , 
         -0.6,      4.946056, , 
         -0.4,      4.676442, , 
         -0.2,      4.451262, , 
            0,      4.264542, , 
          0.2,      4.142223, , 
          0.4,      4.085749, , 
          0.6,      4.075854, , 
          0.8,      4.092869, , 
            1,      4.142856, , 
          1.2,      4.194313, , 
          1.4,      4.227001, , 
          1.6,       4.29971, , 
          1.8,      4.375128, , 
            2,      4.450814, , 
          2.2,      4.537343, , 
          2.4,      4.624197, , 
          2.6,      4.712913, , 
          2.8,      4.814135, , 
            3,      4.925223, , 
          3.2,       5.02793, , 
          3.4,      5.144124, , 
          3.6,      5.268213, , 
          3.8,      5.402285, , 
            4,      5.528346, , 
          4.2,      5.666736, , 

