Alpha,T1-15.8 m/s-VLM2, , 
           -1,      10.07614, , 
         -0.8,      10.83868, , 
         -0.6,      11.55535, , 
         -0.4,      12.22478, , 
         -0.2,       12.8459, , 
            0,      13.41057, , 
          0.2,      13.80802, , 
          0.4,      13.99954, , 
          0.6,      14.03365, , 
          0.8,      13.97511, , 
            1,      13.80591, , 
          1.2,      13.63594, , 
          1.4,      13.53011, , 
          1.6,      13.30047, , 
          1.8,      13.07033, , 
            2,       12.8472, , 
          2.2,       12.6012, , 
          2.4,      12.36351, , 
          2.6,      12.12976, , 
          2.8,      11.87355, , 
            3,      11.60447, , 
          3.2,      11.36623, , 
          3.4,      11.10816, , 
          3.6,      10.84509, , 
          3.8,      10.57439, , 
            4,      10.33182, , 
          4.2,      10.07791, , 

