Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6645873, ,            -1,     0.6645873, ,            -1,     0.6645873, , 
         -0.8,     0.6650543, ,          -0.8,     0.6650543, ,          -0.8,     0.6650543, , 
         -0.6,     0.6654288, ,          -0.6,     0.6654288, ,          -0.6,     0.6654288, , 
         -0.4,     0.6657339, ,          -0.4,     0.6657339, ,          -0.4,     0.6657339, , 
         -0.2,     0.6659859, ,          -0.2,     0.6659859, ,          -0.2,     0.6659859, , 
            0,     0.6661966, ,             0,     0.6661966, ,             0,     0.6661966, , 
          0.2,     0.6663743, ,           0.2,     0.6663743, ,           0.2,     0.6663743, , 
          0.4,     0.6665258, ,           0.4,     0.6665258, ,           0.4,     0.6665258, , 
          0.6,     0.6666559, ,           0.6,     0.6666559, ,           0.6,     0.6666559, , 
          0.8,     0.6667686, ,           0.8,     0.6667686, ,           0.8,     0.6667686, , 
            1,     0.6668669, ,             1,     0.6668669, ,             1,     0.6668669, , 
          1.2,     0.6669532, ,           1.2,     0.6669532, ,           1.2,     0.6669532, , 
          1.4,     0.6670297, ,           1.4,     0.6670297, ,           1.4,     0.6670297, , 
          1.6,     0.6670978, ,           1.6,     0.6670978, ,           1.6,     0.6670978, , 
          1.8,      0.667159, ,           1.8,      0.667159, ,           1.8,      0.667159, , 
            2,     0.6672144, ,             2,     0.6672144, ,             2,     0.6672144, , 
          2.2,      0.667265, ,           2.2,      0.667265, ,           2.2,      0.667265, , 
          2.4,     0.6673114, ,           2.4,     0.6673114, ,           2.4,     0.6673114, , 
          2.6,     0.6673545, ,           2.6,     0.6673545, ,           2.6,     0.6673545, , 
          2.8,     0.6673948, ,           2.8,     0.6673948, ,           2.8,     0.6673948, , 
            3,     0.6674329, ,             3,     0.6674329, ,             3,     0.6674329, , 
          3.2,      0.667469, ,           3.2,      0.667469, ,           3.2,      0.667469, , 
          3.4,     0.6675038, ,           3.4,     0.6675038, ,           3.4,     0.6675038, , 
          3.6,     0.6675374, ,           3.6,     0.6675374, ,           3.6,     0.6675374, , 
          3.8,     0.6675702, ,           3.8,     0.6675702, ,           3.8,     0.6675702, , 

