Alpha,T1-15.8 m/s-VLM2, , 
           -1,      5.239897, , 
         -0.8,      4.865104, , 
         -0.6,      4.557539, , 
         -0.4,      4.302642, , 
         -0.2,      4.091046, , 
            0,      3.948641, , 
          0.2,      3.884573, , 
          0.4,       3.87271, , 
          0.6,      3.891797, , 
          0.8,      3.947331, , 
            1,      3.985726, , 
          1.2,        4.0252, , 
          1.4,      4.125832, , 
          1.6,      4.173112, , 
          1.8,       4.25472, , 
            2,      4.340901, , 
          2.2,      4.432922, , 
          2.4,      4.529727, , 
          2.6,      4.630825, , 
          2.8,      4.739477, , 
            3,      4.861844, , 
          3.2,      4.984554, , 
          3.4,      5.111883, , 
          3.6,      5.246863, , 
          3.8,      5.389121, , 

