Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.1116435, ,            -1,     0.1116435, ,            -1,     0.1116435, ,            -1,     0.1116435, ,            -1,     0.1116435, , 
         -0.8,     0.1218848, ,          -0.8,     0.1218848, ,          -0.8,     0.1218848, ,          -0.8,     0.1218848, ,          -0.8,     0.1218848, , 
         -0.6,     0.1321231, ,          -0.6,     0.1321231, ,          -0.6,     0.1321231, ,          -0.6,     0.1321231, ,          -0.6,     0.1321231, , 
         -0.4,      0.142358, ,          -0.4,      0.142358, ,          -0.4,      0.142358, ,          -0.4,      0.142358, ,          -0.4,      0.142358, , 
         -0.2,     0.1525891, ,          -0.2,     0.1525891, ,          -0.2,     0.1525891, ,          -0.2,     0.1525891, ,          -0.2,     0.1525891, , 
            0,      0.162816, ,             0,      0.162816, ,             0,      0.162816, ,             0,      0.162816, ,             0,      0.162816, , 
          0.2,     0.1730384, ,           0.2,     0.1730384, ,           0.2,     0.1730384, ,           0.2,     0.1730384, ,           0.2,     0.1730384, , 
          0.4,     0.1832559, ,           0.4,     0.1832559, ,           0.4,     0.1832559, ,           0.4,     0.1832559, ,           0.4,     0.1832559, , 
          0.6,     0.1934683, ,           0.6,     0.1934683, ,           0.6,     0.1934683, ,           0.6,     0.1934683, ,           0.6,     0.1934683, , 
          0.8,      0.203675, ,           0.8,      0.203675, ,           0.8,      0.203675, ,           0.8,      0.203675, ,           0.8,      0.203675, , 
            1,     0.2138757, ,             1,     0.2138757, ,             1,     0.2138757, ,             1,     0.2138757, ,             1,     0.2138757, , 
          1.2,     0.2240702, ,           1.2,     0.2240702, ,           1.2,     0.2240702, ,           1.2,     0.2240702, ,           1.2,     0.2240702, , 
          1.4,     0.2342579, ,           1.4,     0.2342579, ,           1.4,     0.2342579, ,           1.4,     0.2342579, ,           1.4,     0.2342579, , 
          1.6,     0.2444387, ,           1.6,     0.2444387, ,           1.6,     0.2444387, ,           1.6,     0.2444387, ,           1.6,     0.2444387, , 
          1.8,      0.254612, ,           1.8,      0.254612, ,           1.8,      0.254612, ,           1.8,      0.254612, ,           1.8,      0.254612, , 
            2,     0.2647776, ,             2,     0.2647776, ,             2,     0.2647776, ,             2,     0.2647776, ,             2,     0.2647776, , 
          2.2,     0.2749351, ,           2.2,     0.2749351, ,           2.2,     0.2749351, ,           2.2,     0.2749351, ,           2.2,     0.2749351, , 
          2.4,     0.2850841, ,           2.4,     0.2850841, ,           2.4,     0.2850841, ,           2.4,     0.2850841, ,           2.4,     0.2850841, , 
          2.6,     0.2952243, ,           2.6,     0.2952243, ,           2.6,     0.2952243, ,           2.6,     0.2952243, ,           2.6,     0.2952243, , 
          2.8,     0.3053553, ,           2.8,     0.3053553, ,           2.8,     0.3053553, ,           2.8,     0.3053553, ,           2.8,     0.3053553, , 
            3,     0.3154768, ,             3,     0.3154768, ,             3,     0.3154768, ,             3,     0.3154768, ,             3,     0.3154768, , 
          3.2,     0.3255883, ,           3.2,     0.3255883, ,           3.2,     0.3255883, ,           3.2,     0.3255883, ,           3.2,     0.3255883, , 
          3.4,     0.3356897, ,           3.4,     0.3356897, ,           3.4,     0.3356897, ,           3.4,     0.3356897, ,           3.4,     0.3356897, , 
          3.6,     0.3457804, ,           3.6,     0.3457804, ,           3.6,     0.3457804, ,           3.6,     0.3457804, ,           3.6,     0.3457804, , 
          3.8,     0.3558603, ,           3.8,     0.3558603, ,           3.8,     0.3558603, ,           3.8,     0.3558603, ,           3.8,     0.3558603, , 
            4,     0.3659288, ,             4,     0.3659288, ,             4,     0.3659288, ,             4,     0.3659288, ,             4,     0.3659288, , 
          4.2,     0.3759856, ,           4.2,     0.3759856, ,           4.2,     0.3759856, ,           4.2,     0.3759856, ,           4.2,     0.3759856, , 
          4.4,     0.3860305, ,           4.4,     0.3860305, ,           4.4,     0.3860305, ,           4.4,     0.3860305, ,           4.4,     0.3860305, , 
          4.6,      0.396063, ,           4.6,      0.396063, ,           4.6,      0.396063, ,           4.6,      0.396063, ,           4.6,      0.396063, , 
          4.8,     0.4060829, ,           4.8,     0.4060829, ,           4.8,     0.4060829, ,           4.8,     0.4060829, ,           4.8,     0.4060829, , 
            5,     0.4160897, ,             5,     0.4160897, ,             5,     0.4160897, ,             5,     0.4160897, ,             5,     0.4160897, , 
          5.2,     0.4260831, ,           5.2,     0.4260831, ,           5.2,     0.4260831, ,           5.2,     0.4260831, ,           5.2,     0.4260831, , 
          5.4,     0.4360628, ,           5.4,     0.4360628, ,           5.4,     0.4360628, ,           5.4,     0.4360628, ,           5.4,     0.4360628, , 
          5.6,     0.4460284, ,           5.6,     0.4460284, ,           5.6,     0.4460284, ,           5.6,     0.4460284, ,           5.6,     0.4460284, , 
          5.8,     0.4559797, ,           5.8,     0.4559797, ,           5.8,     0.4559797, ,           5.8,     0.4559797, ,           5.8,     0.4559797, , 
            6,     0.4659161, ,             6,     0.4659161, ,             6,     0.4659161, ,             6,     0.4659161, ,             6,     0.4659161, , 
          6.2,     0.4758375, ,           6.2,     0.4758375, ,           6.2,     0.4758375, ,           6.2,     0.4758375, ,           6.2,     0.4758375, , 
          6.4,     0.4857435, ,           6.4,     0.4857435, ,           6.4,     0.4857435, ,           6.4,     0.4857435, ,           6.4,     0.4857435, , 

