Alpha,T1-15.8 m/s-VLM2, , 
           -1,      3.666077, , 
         -0.8,       3.56894, , 
         -0.6,      3.486057, , 
         -0.4,      3.415199, , 
         -0.2,      3.354702, , 
            0,      3.303251, , 
          0.2,      3.259786, , 
          0.4,      3.223263, , 
          0.6,      3.192846, , 
          0.8,      3.168192, , 
            1,      3.148716, , 
          1.2,      3.133937, , 
          1.4,      3.123491, , 
          1.6,       3.11707, , 
          1.8,      3.114493, , 
            2,      3.115754, , 
          2.2,      3.121424, , 
          2.4,      3.137472, , 
          2.6,      3.180703, , 
          2.8,      3.252617, , 
            3,      3.346577, , 
          3.2,      3.436694, , 
          3.4,      3.526946, , 
          3.6,      3.621123, , 
          3.8,      3.721577, , 
            4,       3.83011, , 
          4.2,      3.957131, , 
          4.4,      4.085533, , 
          4.6,      4.235418, , 
          4.8,      4.406379, , 
            5,      4.571897, , 
          5.2,       4.73888, , 
          5.4,      4.926675, , 

