Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.2878505, , 
         -0.8,     0.3026998, , 
         -0.6,     0.3175428, , 
         -0.4,     0.3323789, , 
         -0.2,     0.3472079, , 
            0,     0.3620293, , 
          0.2,     0.3768427, , 
          0.4,     0.3916477, , 
          0.6,     0.4064439, , 
          0.8,      0.421231, , 
            1,     0.4360085, , 
          1.2,      0.450776, , 
          1.4,     0.4655332, , 
          1.6,     0.4802796, , 
          1.8,     0.4950148, , 
            2,     0.5097385, , 
          2.2,     0.5244503, , 
          2.4,     0.5391497, , 
          2.6,     0.5538364, , 
          2.8,     0.5685101, , 
            3,     0.5831702, , 
          3.2,     0.5978164, , 
          3.4,     0.6124484, , 
          3.6,     0.6270657, , 
          3.8,      0.641668, , 
            4,     0.6562548, , 
          4.2,     0.6708258, , 
          4.4,     0.6853807, , 
          4.6,     0.6999189, , 
          4.8,     0.7144402, , 
            5,     0.7289442, , 
          5.2,     0.7434305, , 
          5.4,     0.7578987, , 

