Alpha,T1-15.8 m/s-VLM2, , 
           -1,       15.6073, , 
         -0.8,      16.03324, , 
         -0.6,      16.41541, , 
         -0.4,      16.75683, , 
         -0.2,      17.05973, , 
            0,      17.32605, , 
          0.2,      17.55758, , 
          0.4,      17.75695, , 
          0.6,      17.92647, , 
          0.8,      18.06626, , 
            1,      18.17823, , 
          1.2,      18.26413, , 
          1.4,      18.32533, , 
          1.6,      18.36316, , 
          1.8,      18.37838, , 
            2,      18.37093, , 
          2.2,      18.33749, , 
          2.4,      18.24351, , 
          2.6,      17.99505, , 
          2.8,      17.59636, , 
            3,      17.10124, , 
          3.2,      16.65177, , 
          3.4,      16.22463, , 
          3.6,      15.80158, , 
          3.8,      15.37391, , 
            4,      14.93702, , 
          4.2,      14.45609, , 
          4.4,      14.00029, , 
          4.6,      13.50312, , 
          4.8,      12.97727, , 
            5,      12.50556, , 
          5.2,      12.06299, , 
          5.4,      11.60103, , 

