Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      13.73213, ,            -1,      14.98146, ,            -1,      11.30877, , 
         -0.8,      14.08459, ,          -0.8,      15.34127, ,          -0.8,      11.64319, , 
         -0.6,      14.39981, ,          -0.6,      15.65549, ,          -0.6,      11.94913, , 
         -0.4,      14.67857, ,          -0.4,      15.92869, ,          -0.4,      12.22761, , 
         -0.2,      14.92241, ,          -0.2,       16.1645, ,          -0.2,      12.47971, , 
            0,       15.1322, ,             0,      16.36408, ,             0,      12.70638, , 
          0.2,      15.31204, ,           0.2,      16.52974, ,           0.2,      12.90861, , 
          0.4,      15.46339, ,           0.4,      16.66155, ,           0.4,      13.08751, , 
          0.6,      15.58847, ,           0.6,      16.76498, ,           0.6,      13.24422, , 
          0.8,      15.68924, ,           0.8,      16.84238, ,           0.8,      13.38016, , 
            1,      15.76841, ,             1,      16.89777, ,             1,       13.4966, , 
          1.2,       15.8263, ,           1.2,      16.93137, ,           1.2,      13.59387, , 
          1.4,      15.86442, ,           1.4,      16.94474, ,           1.4,      13.67313, , 
          1.6,      15.88423, ,           1.6,      16.93959, ,           1.6,      13.73531, , 
          1.8,      15.88717, ,           1.8,      16.91749, ,           1.8,      13.78118, , 
            2,       15.8745, ,             2,      16.87997, ,             2,      13.81157, , 
          2.2,      15.84717, ,           2.2,      16.82817, ,           2.2,      13.82719, , 
          2.4,      15.80589, ,           2.4,      16.76284, ,           2.4,      13.82851, , 
          2.6,      15.75135, ,           2.6,      16.68502, ,           2.6,      13.81596, , 
          2.8,      15.68241, ,           2.8,      16.59363, ,           2.8,      13.78889, , 
            3,      15.58984, ,             3,      16.45348, ,             3,      13.74539, , 
          3.2,       15.4287, ,           3.2,       16.1908, ,           3.2,      13.67967, , 
          3.4,      15.17871, ,           3.4,      15.92069, ,           3.4,      13.58025, , 
          3.6,      14.84978, ,           3.6,      15.63809, ,           3.6,      13.44388, , 
          3.8,      14.49688, ,           3.8,      15.31529, ,           3.8,         13.27, , 
            4,      14.18067, ,             4,      14.97688, ,             4,       13.0686, , 
          4.2,      13.86345, ,           4.2,      14.62107, ,           4.2,       12.8461, , 
          4.4,      13.55871, ,           4.4,       14.2675, ,           4.4,       12.6002, , 
          4.6,      13.24021, ,           4.6,      13.89332, ,           4.6,      12.33692, , 
          4.8,      12.92894, ,           4.8,      13.51133, ,           4.8,      12.06697, , 
            5,       12.5852, ,             5,      13.10362, ,             5,      11.79315, , 
          5.2,      12.25184, ,           5.2,      12.70663, ,           5.2,      11.51867, , 
          5.4,      11.90318, ,           5.4,      12.31569, ,           5.4,      11.24341, , 
          5.6,      11.55093, ,           5.6,      11.86798, ,           5.6,       10.9673, , 
          5.8,      11.19217, ,           5.8,      11.47905, ,           5.8,      10.69061, , 
            6,      10.85568, ,             6,      11.12379, ,             6,      10.41098, , 
          6.2,      10.51639, ,           6.2,      10.76605, ,           6.2,      10.12778, , 
          6.4,      10.19837, , , , ,           6.4,      9.838508, , 

