Alpha,T1-15.8 m/s-VLM2, , 
           -5,     0.6409149, , 
         -4.8,     0.6408475, , 
         -4.6,     0.6407688, , 
         -4.4,     0.6406795, , 
         -4.2,     0.6405802, , 
           -4,     0.6404714, , 
         -3.8,     0.6403537, , 
         -3.6,     0.6402275, , 
         -3.4,     0.6400935, , 
         -3.2,     0.6399519, , 
           -3,     0.6398031, , 
         -2.8,     0.6396477, , 
         -2.6,     0.6394859, , 
         -2.4,      0.639318, , 
         -2.2,     0.6391444, , 
           -2,     0.6389653, , 
         -1.8,     0.6387811, , 
         -1.6,     0.6385919, , 
         -1.4,     0.6383981, , 
         -1.2,     0.6381999, , 
           -1,     0.6379974, , 
         -0.8,      0.637791, , 
         -0.6,     0.6375807, , 
         -0.4,     0.6373668, , 
         -0.2,     0.6371495, , 
            0,     0.6369289, , 
          0.2,     0.6367051, , 
          0.4,     0.6364784, , 
          0.6,     0.6362489, , 
          0.8,     0.6360167, , 
            1,      0.635782, , 
          1.2,     0.6355448, , 
          1.4,     0.6353053, , 
          1.6,     0.6350636, , 
          1.8,     0.6348199, , 
            2,     0.6345742, , 
          2.2,     0.6343266, , 
          2.4,     0.6340773, , 
          2.6,     0.6338263, , 
          2.8,     0.6335737, , 
            3,     0.6333196, , 
          3.2,     0.6330641, , 
          3.4,     0.6328073, , 
          3.6,     0.6325493, , 
          3.8,     0.6322901, , 
            4,     0.6320298, , 
          4.2,     0.6317685, , 
          4.4,     0.6315062, , 
          4.6,     0.6312431, , 
          4.8,     0.6309792, , 
            5,     0.6307145, , 
          5.2,     0.6304492, , 
          5.4,     0.6301832, , 
          5.6,     0.6299167, , 

