Alpha,T1-15.8 m/s-VLM2, , 
           -5,     0.8060931, , 
         -4.8,     0.8192507, , 
         -4.6,     0.8323902, , 
         -4.4,     0.8455113, , 
         -4.2,     0.8586136, , 
           -4,     0.8716966, , 
         -3.8,     0.8847599, , 
         -3.6,     0.8978032, , 
         -3.4,     0.9108262, , 
         -3.2,     0.9238283, , 
           -3,     0.9368092, , 
         -2.8,     0.9497685, , 
         -2.6,     0.9627059, , 
         -2.4,     0.9756209, , 
         -2.2,     0.9885132, , 
           -2,      1.001382, , 
         -1.8,      1.014228, , 
         -1.6,       1.02705, , 
         -1.4,      1.039847, , 
         -1.2,       1.05262, , 
           -1,      1.065368, , 
         -0.8,      1.078091, , 
         -0.6,      1.090788, , 
         -0.4,      1.103458, , 
         -0.2,      1.116103, , 
            0,       1.12872, , 
          0.2,       1.14131, , 
          0.4,      1.153873, , 
          0.6,      1.166408, , 
          0.8,      1.178914, , 
            1,      1.191392, , 
          1.2,      1.203841, , 
          1.4,      1.216261, , 
          1.6,      1.228651, , 
          1.8,      1.241011, , 
            2,       1.25334, , 
          2.2,      1.265639, , 
          2.4,      1.277906, , 
          2.6,      1.290143, , 
          2.8,      1.302347, , 
            3,       1.31452, , 
          3.2,       1.32666, , 
          3.4,      1.338767, , 
          3.6,      1.350842, , 
          3.8,      1.362883, , 
            4,       1.37489, , 
          4.2,      1.386863, , 
          4.4,      1.398802, , 
          4.6,      1.410706, , 
          4.8,      1.422575, , 
            5,      1.434409, , 
          5.2,      1.446207, , 
          5.4,       1.45797, , 
          5.6,      1.469696, , 

