Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,      10.75194, ,            -3,      11.10165, ,            -3,      11.28526, ,            -3,      11.37325, ,            -3,      11.43065, ,            -3,      11.45276, ,            -3,      8.685472, ,            -3,      9.290524, ,            -3,      10.18118, , 
         -2.8,      10.84973, ,          -2.8,      11.21797, ,          -2.8,      11.41027, ,          -2.8,      11.50215, ,          -2.8,       11.5621, ,          -2.8,      11.58519, ,          -2.8,      8.720376, ,          -2.8,      9.340926, ,          -2.8,      10.25663, , 
         -2.6,      10.93963, ,          -2.6,      11.32676, ,          -2.6,      11.52876, ,          -2.6,      11.62515, ,          -2.6,      11.68804, ,          -2.6,      11.71228, ,          -2.6,      8.748318, ,          -2.6,      9.384083, ,          -2.6,      10.32435, , 
         -2.4,      11.02166, ,          -2.4,      11.42789, ,          -2.4,      11.64004, ,          -2.4,      11.74166, ,          -2.4,       11.8082, ,          -2.4,       11.8339, ,          -2.4,      8.769422, ,          -2.4,      9.420132, ,          -2.4,      10.38442, , 
         -2.2,      11.09566, ,          -2.2,       11.5212, ,          -2.2,      11.74404, ,          -2.2,      11.85137, ,          -2.2,      11.92205, ,          -2.2,      11.94945, ,          -2.2,       8.78371, ,          -2.2,      9.449087, ,          -2.2,      10.43687, , 
           -2,      11.16173, ,            -2,      11.60652, ,            -2,      11.84071, ,            -2,      11.95456, ,            -2,      12.03025, ,            -2,      12.05979, ,            -2,      8.791308, ,            -2,      9.471178, ,            -2,      10.48185, , 
         -1.8,       11.2198, ,          -1.8,       11.6834, ,          -1.8,      11.92939, ,          -1.8,      12.05065, ,          -1.8,      12.13255, ,          -1.8,      12.16486, ,          -1.8,      8.792198, ,          -1.8,      9.486416, ,          -1.8,      10.51939, , 
         -1.6,      11.26999, ,          -1.6,      11.75178, ,          -1.6,      12.00921, ,          -1.6,      12.13828, ,          -1.6,      12.22728, ,          -1.6,      12.26293, ,          -1.6,       8.78651, ,          -1.6,      9.495029, ,          -1.6,      10.54979, , 
         -1.4,      11.31245, ,          -1.4,       11.8116, ,          -1.4,      12.07963, ,          -1.4,      12.21593, ,          -1.4,      12.31165, ,          -1.4,      12.35048, ,          -1.4,      8.774264, ,          -1.4,      9.497232, ,          -1.4,      10.57327, , 
         -1.2,      11.34732, ,          -1.2,      11.86287, ,          -1.2,      12.14032, ,          -1.2,      12.28292, ,          -1.2,      12.38424, ,          -1.2,      12.42569, ,          -1.2,      8.755112, ,          -1.2,      9.492849, ,          -1.2,      10.58991, , 
