Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,       5.47976, ,            -3,      5.361175, ,            -3,      5.925314, , 
         -2.8,      5.426221, ,          -2.8,      5.305228, ,          -2.8,      5.882952, , 
         -2.6,      5.376931, ,          -2.6,      5.253206, ,          -2.6,      5.845275, , 
         -2.4,      5.331842, ,          -2.4,       5.20482, ,          -2.4,      5.812107, , 
         -2.2,      5.290858, ,          -2.2,      5.159945, ,          -2.2,      5.783241, , 
           -2,      5.253808, ,            -2,      5.118679, ,            -2,      5.758538, , 
         -1.8,      5.220579, ,          -1.8,      5.080716, ,          -1.8,      5.737786, , 
         -1.6,      5.191169, ,          -1.6,      5.045996, ,          -1.6,       5.72086, , 
         -1.4,      5.165514, ,          -1.4,      5.014791, ,          -1.4,      5.707619, , 
         -1.2,       5.14349, ,          -1.2,      4.987487, ,          -1.2,       5.69784, , 
           -1,      5.125042, ,            -1,      4.964257, ,            -1,       5.69142, , 
         -0.8,      5.109987, ,          -0.8,      4.945179, ,          -0.8,      5.688214, , 
         -0.6,      5.098164, ,          -0.6,      4.930116, ,          -0.6,      5.688085, , 
         -0.4,      5.089447, ,          -0.4,       4.91878, ,          -0.4,      5.690863, , 
         -0.2,       5.08358, ,          -0.2,      4.910811, ,          -0.2,        5.6964, , 
            0,      5.080409, ,             0,       4.90594, ,             0,      5.704693, , 
          0.2,       5.07968, ,           0.2,      4.903717, ,           0.2,      5.715643, , 
          0.4,      5.081255, ,           0.4,      4.903849, ,           0.4,      5.729308, , 
          0.6,      5.084954, ,           0.6,      4.906008, ,           0.6,      5.745656, , 
          0.8,      5.090577, ,           0.8,      4.910086, ,           0.8,       5.76461, , 
            1,      5.098032, ,             1,      4.915947, ,             1,      5.786346, , 
          1.2,      5.107232, ,           1.2,       4.92343, ,           1.2,       5.81082, , 
          1.4,      5.118095, ,           1.4,      4.932354, ,           1.4,      5.838052, , 
          1.6,      5.130546, ,           1.6,      4.942613, ,           1.6,      5.868256, , 
          1.8,      5.144525, ,           1.8,      4.954158, ,           1.8,      5.901612, , 
            2,      5.159901, ,             2,      4.966844, ,             2,      5.938272, , 
          2.2,      5.176656, ,           2.2,      4.980688, ,           2.2,      5.978566, , 
          2.4,      5.194745, ,           2.4,      4.995661, ,           2.4,      6.022885, , 
          2.6,      5.214148, ,           2.6,      5.011736, ,           2.6,      6.071684, , 
          2.8,      5.234838, ,           2.8,      5.028928, ,           2.8,      6.125791, , 
            3,      5.256714, ,             3,      5.047349, ,             3,      6.186172, , 
          3.2,      5.279731, ,           3.2,      5.067042, ,           3.2,      6.254535, , 
          3.4,       5.30396, ,           3.4,      5.088042, ,           3.4,        6.3331, , 
          3.6,      5.329426, ,           3.6,      5.110317, ,           3.6,      6.425321, , 
          3.8,      5.356166, ,           3.8,      5.133865, ,           3.8,      6.536677, , 
            4,      5.384179, ,             4,      5.158647, ,             4,      6.674434, , 
          4.2,      5.413575, ,           4.2,      5.184732, ,           4.2,      6.852632, , 
          4.4,      5.444469, ,           4.4,      5.212109, ,           4.4,      7.087698, , 
          4.6,      5.477011, ,           4.6,      5.240786, ,           4.6,      7.379465, , 
          4.8,      5.511296, ,           4.8,      5.270814, ,           4.8,      7.719329, , 
            5,      5.547488, ,             5,      5.302246, ,             5,      8.087731, , 
          5.2,      5.586012, ,           5.2,      5.335208, ,           5.2,      8.743154, , 
          5.4,       5.62712, ,           5.4,      5.369741, ,           5.4,      9.468316, , 
          5.6,      5.671355, ,           5.6,      5.405987, ,           5.6,      10.04973, , 

