Alpha,T1-15.8 m/s-VLM2, , 
           -1,      5.109189, , 
         -0.8,       5.12629, , 
         -0.6,      5.141723, , 
         -0.4,      5.155589, , 
         -0.2,      5.167932, , 
            0,      5.178773, , 
          0.2,      5.188187, , 
          0.4,      5.196247, , 
          0.6,      5.202924, , 
          0.8,      5.208348, , 
            1,      5.212529, , 
          1.2,      5.215521, , 
          1.4,      5.217362, , 
          1.6,      5.218112, , 
          1.8,      5.217803, , 
            2,        5.2165, , 
          2.2,      5.214232, , 
          2.4,       5.21103, , 
          2.6,      5.206956, , 
          2.8,      5.202024, , 
            3,      5.196294, , 
          3.2,      5.189769, , 
          3.4,      5.182509, , 
          3.6,      5.174531, , 
          3.8,      5.165857, , 
            4,      5.156534, , 
          4.2,        5.1466, , 
          4.4,       5.13604, , 
          4.6,      5.124905, , 
          4.8,      5.113206, , 
            5,       5.10096, , 
          5.2,      5.088208, , 
          5.4,      5.074974, , 
          5.6,      5.061262, , 
          5.8,      5.047101, , 
            6,      5.032515, , 
          6.2,      5.017504, , 
          6.4,      5.002098, , 
          6.6,      4.986317, , 
          6.8,      4.970181, , 
            7,      4.953706, , 
          7.2,      4.936905, , 
          7.4,      4.919806, , 
          7.6,      4.902435, , 
          7.8,        4.8848, , 
            8,      4.866919, , 
          8.2,      4.848827, , 
          8.4,      4.830529, , 
          8.6,      4.812052, , 
          8.8,      4.793412, , 
            9,      4.774619, , 
          9.2,        4.7557, , 
          9.4,      4.736682, , 
          9.6,      4.717568, , 
          9.8,      4.698372, , 
           10,      4.679124, , 
         10.2,      4.659825, , 
         10.4,      4.640488, , 
         10.6,      4.621127, , 
         10.8,      4.601757, , 
           11,      4.582382, , 
         11.2,      4.563022, , 
         11.4,      4.543679, , 
         11.6,      4.524358, , 
         11.8,      4.505075, , 
           12,       4.48583, , 

