Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,     0.8369967, ,            -3,     0.8369967, ,            -3,     0.8369967, , 
         -2.8,     0.8518601, ,          -2.8,     0.8518601, ,          -2.8,     0.8518601, , 
         -2.6,     0.8667055, ,          -2.6,     0.8667055, ,          -2.6,     0.8667055, , 
         -2.4,     0.8815325, ,          -2.4,     0.8815325, ,          -2.4,     0.8815325, , 
         -2.2,     0.8963408, ,          -2.2,     0.8963408, ,          -2.2,     0.8963408, , 
           -2,     0.9111298, ,            -2,     0.9111298, ,            -2,     0.9111298, , 
         -1.8,     0.9258993, ,          -1.8,     0.9258993, ,          -1.8,     0.9258993, , 
         -1.6,     0.9406488, ,          -1.6,     0.9406488, ,          -1.6,     0.9406488, , 
         -1.4,     0.9553779, ,          -1.4,     0.9553779, ,          -1.4,     0.9553779, , 
         -1.2,     0.9700862, ,          -1.2,     0.9700862, ,          -1.2,     0.9700862, , 
           -1,     0.9847734, ,            -1,     0.9847734, ,            -1,     0.9847734, , 
         -0.8,      0.999439, ,          -0.8,      0.999439, ,          -0.8,      0.999439, , 
         -0.6,      1.014083, ,          -0.6,      1.014083, ,          -0.6,      1.014083, , 
         -0.4,      1.028704, ,          -0.4,      1.028704, ,          -0.4,      1.028704, , 
         -0.2,      1.043303, ,          -0.2,      1.043303, ,          -0.2,      1.043303, , 
            0,      1.057878, ,             0,      1.057878, ,             0,      1.057878, , 
          0.2,       1.07243, ,           0.2,       1.07243, ,           0.2,       1.07243, , 
          0.4,      1.086958, ,           0.4,      1.086958, ,           0.4,      1.086958, , 
          0.6,      1.101462, ,           0.6,      1.101462, ,           0.6,      1.101462, , 
          0.8,      1.115942, ,           0.8,      1.115942, ,           0.8,      1.115942, , 
            1,      1.130396, ,             1,      1.130396, ,             1,      1.130396, , 
          1.2,      1.144825, ,           1.2,      1.144825, ,           1.2,      1.144825, , 
          1.4,      1.159228, ,           1.4,      1.159228, ,           1.4,      1.159228, , 
          1.6,      1.173605, ,           1.6,      1.173605, ,           1.6,      1.173605, , 
          1.8,      1.187955, ,           1.8,      1.187955, ,           1.8,      1.187955, , 
            2,      1.202279, ,             2,      1.202279, ,             2,      1.202279, , 
          2.2,      1.216575, ,           2.2,      1.216575, ,           2.2,      1.216575, , 
          2.4,      1.230844, ,           2.4,      1.230844, ,           2.4,      1.230844, , 
          2.6,      1.245084, ,           2.6,      1.245084, ,           2.6,      1.245084, , 
          2.8,      1.259297, ,           2.8,      1.259297, ,           2.8,      1.259297, , 
            3,       1.27348, ,             3,       1.27348, ,             3,       1.27348, , 
          3.2,      1.287635, ,           3.2,      1.287635, ,           3.2,      1.287635, , 
          3.4,       1.30176, ,           3.4,       1.30176, ,           3.4,       1.30176, , 
          3.6,      1.315855, ,           3.6,      1.315855, ,           3.6,      1.315855, , 
          3.8,      1.329921, ,           3.8,      1.329921, ,           3.8,      1.329921, , 
            4,      1.343955, ,             4,      1.343955, ,             4,      1.343955, , 
          4.2,      1.357959, ,           4.2,      1.357959, ,           4.2,      1.357959, , 
          4.4,      1.371932, ,           4.4,      1.371932, ,           4.4,      1.371932, , 
          4.6,      1.385873, ,           4.6,      1.385873, ,           4.6,      1.385873, , 
          4.8,      1.399782, ,           4.8,      1.399782, ,           4.8,      1.399782, , 
            5,      1.413659, ,             5,      1.413659, ,             5,      1.413659, , 
          5.2,      1.427503, ,           5.2,      1.427503, ,           5.2,      1.427503, , 
          5.4,      1.441315, ,           5.4,      1.441315, ,           5.4,      1.441315, , 
          5.6,      1.455093, ,           5.6,      1.455093, ,           5.6,      1.455093, , 

