Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6495647, ,            -1,     0.6495647, ,            -1,     0.6495647, ,            -1,     0.6495647, ,            -1,     0.6495647, ,            -1,     0.6495647, ,            -1,     0.6495647, ,            -1,     0.6495647, ,            -1,     0.6495647, , 
         -0.8,     0.6582893, ,          -0.8,     0.6582893, ,          -0.8,     0.6582893, ,          -0.8,     0.6582893, ,          -0.8,     0.6582893, ,          -0.8,     0.6582893, ,          -0.8,     0.6582893, ,          -0.8,     0.6582893, ,          -0.8,     0.6582893, , 
         -0.6,     0.6669949, ,          -0.6,     0.6669949, ,          -0.6,     0.6669949, ,          -0.6,     0.6669949, ,          -0.6,     0.6669949, ,          -0.6,     0.6669949, ,          -0.6,     0.6669949, ,          -0.6,     0.6669949, ,          -0.6,     0.6669949, , 
         -0.4,     0.6756813, ,          -0.4,     0.6756813, ,          -0.4,     0.6756813, ,          -0.4,     0.6756813, ,          -0.4,     0.6756813, ,          -0.4,     0.6756813, ,          -0.4,     0.6756813, ,          -0.4,     0.6756813, ,          -0.4,     0.6756813, , 
         -0.2,     0.6843481, ,          -0.2,     0.6843481, ,          -0.2,     0.6843481, ,          -0.2,     0.6843481, ,          -0.2,     0.6843481, ,          -0.2,     0.6843481, ,          -0.2,     0.6843481, ,          -0.2,     0.6843481, ,          -0.2,     0.6843481, , 
            0,      0.692995, ,             0,      0.692995, ,             0,      0.692995, ,             0,      0.692995, ,             0,      0.692995, ,             0,      0.692995, ,             0,      0.692995, ,             0,      0.692995, ,             0,      0.692995, , 
          0.2,     0.7016217, ,           0.2,     0.7016217, ,           0.2,     0.7016217, ,           0.2,     0.7016217, ,           0.2,     0.7016217, ,           0.2,     0.7016217, ,           0.2,     0.7016217, ,           0.2,     0.7016217, ,           0.2,     0.7016217, , 
          0.4,     0.7102278, ,           0.4,     0.7102278, ,           0.4,     0.7102278, ,           0.4,     0.7102278, ,           0.4,     0.7102278, ,           0.4,     0.7102278, ,           0.4,     0.7102278, ,           0.4,     0.7102278, ,           0.4,     0.7102278, , 
          0.6,     0.7188131, ,           0.6,     0.7188131, ,           0.6,     0.7188131, ,           0.6,     0.7188131, ,           0.6,     0.7188131, ,           0.6,     0.7188131, ,           0.6,     0.7188131, ,           0.6,     0.7188131, ,           0.6,     0.7188131, , 
          0.8,     0.7273773, ,           0.8,     0.7273773, ,           0.8,     0.7273773, ,           0.8,     0.7273773, ,           0.8,     0.7273773, ,           0.8,     0.7273773, ,           0.8,     0.7273773, ,           0.8,     0.7273773, ,           0.8,     0.7273773, , 
            1,     0.7359199, ,             1,     0.7359199, ,             1,     0.7359199, ,             1,     0.7359199, ,             1,     0.7359199, ,             1,     0.7359199, ,             1,     0.7359199, ,             1,     0.7359199, ,             1,     0.7359199, , 
          1.2,     0.7444408, ,           1.2,     0.7444408, ,           1.2,     0.7444408, ,           1.2,     0.7444408, ,           1.2,     0.7444408, ,           1.2,     0.7444408, ,           1.2,     0.7444408, ,           1.2,     0.7444408, ,           1.2,     0.7444408, , 
          1.4,     0.7529396, ,           1.4,     0.7529396, ,           1.4,     0.7529396, ,           1.4,     0.7529396, ,           1.4,     0.7529396, ,           1.4,     0.7529396, ,           1.4,     0.7529396, ,           1.4,     0.7529396, ,           1.4,     0.7529396, , 
          1.6,     0.7614161, ,           1.6,     0.7614161, ,           1.6,     0.7614161, ,           1.6,     0.7614161, ,           1.6,     0.7614161, ,           1.6,     0.7614161, ,           1.6,     0.7614161, ,           1.6,     0.7614161, ,           1.6,     0.7614161, , 
          1.8,     0.7698698, ,           1.8,     0.7698698, ,           1.8,     0.7698698, ,           1.8,     0.7698698, ,           1.8,     0.7698698, ,           1.8,     0.7698698, ,           1.8,     0.7698698, ,           1.8,     0.7698698, ,           1.8,     0.7698698, , 
            2,     0.7783006, ,             2,     0.7783006, ,             2,     0.7783006, ,             2,     0.7783006, ,             2,     0.7783006, ,             2,     0.7783006, ,             2,     0.7783006, ,             2,     0.7783006, ,             2,     0.7783006, , 
          2.2,     0.7867081, ,           2.2,     0.7867081, ,           2.2,     0.7867081, ,           2.2,     0.7867081, ,           2.2,     0.7867081, ,           2.2,     0.7867081, ,           2.2,     0.7867081, ,           2.2,     0.7867081, ,           2.2,     0.7867081, , 
          2.4,      0.795092, ,           2.4,      0.795092, ,           2.4,      0.795092, ,           2.4,      0.795092, ,           2.4,      0.795092, ,           2.4,      0.795092, ,           2.4,      0.795092, ,           2.4,      0.795092, ,           2.4,      0.795092, , 
          2.6,     0.8034521, ,           2.6,     0.8034521, ,           2.6,     0.8034521, ,           2.6,     0.8034521, ,           2.6,     0.8034521, ,           2.6,     0.8034521, ,           2.6,     0.8034521, ,           2.6,     0.8034521, ,           2.6,     0.8034521, , 
          2.8,     0.8117879, ,           2.8,     0.8117879, ,           2.8,     0.8117879, ,           2.8,     0.8117879, ,           2.8,     0.8117879, ,           2.8,     0.8117879, ,           2.8,     0.8117879, ,           2.8,     0.8117879, ,           2.8,     0.8117879, , 
            3,     0.8200994, ,             3,     0.8200994, ,             3,     0.8200994, ,             3,     0.8200994, ,             3,     0.8200994, ,             3,     0.8200994, ,             3,     0.8200994, ,             3,     0.8200994, ,             3,     0.8200994, , 
          3.2,      0.828386, ,           3.2,      0.828386, ,           3.2,      0.828386, ,           3.2,      0.828386, ,           3.2,      0.828386, ,           3.2,      0.828386, ,           3.2,      0.828386, ,           3.2,      0.828386, ,           3.2,      0.828386, , 
          3.4,     0.8366477, ,           3.4,     0.8366477, ,           3.4,     0.8366477, ,           3.4,     0.8366477, ,           3.4,     0.8366477, ,           3.4,     0.8366477, ,           3.4,     0.8366477, ,           3.4,     0.8366477, ,           3.4,     0.8366477, , 
          3.6,      0.844884, ,           3.6,      0.844884, ,           3.6,      0.844884, ,           3.6,      0.844884, ,           3.6,      0.844884, ,           3.6,      0.844884, ,           3.6,      0.844884, ,           3.6,      0.844884, ,           3.6,      0.844884, , 
          3.8,     0.8530947, ,           3.8,     0.8530947, ,           3.8,     0.8530947, ,           3.8,     0.8530947, ,           3.8,     0.8530947, ,           3.8,     0.8530947, ,           3.8,     0.8530947, ,           3.8,     0.8530947, ,           3.8,     0.8530947, , 
            4,     0.8612795, ,             4,     0.8612795, ,             4,     0.8612795, ,             4,     0.8612795, ,             4,     0.8612795, ,             4,     0.8612795, ,             4,     0.8612795, ,             4,     0.8612795, ,             4,     0.8612795, , 
          4.2,     0.8694382, ,           4.2,     0.8694382, ,           4.2,     0.8694382, ,           4.2,     0.8694382, ,           4.2,     0.8694382, ,           4.2,     0.8694382, ,           4.2,     0.8694382, ,           4.2,     0.8694382, ,           4.2,     0.8694382, , 
          4.4,     0.8775704, ,           4.4,     0.8775704, ,           4.4,     0.8775704, ,           4.4,     0.8775704, ,           4.4,     0.8775704, ,           4.4,     0.8775704, ,           4.4,     0.8775704, ,           4.4,     0.8775704, ,           4.4,     0.8775704, , 
          4.6,     0.8856759, ,           4.6,     0.8856759, ,           4.6,     0.8856759, ,           4.6,     0.8856759, ,           4.6,     0.8856759, ,           4.6,     0.8856759, ,           4.6,     0.8856759, ,           4.6,     0.8856759, ,           4.6,     0.8856759, , 
          4.8,     0.8937545, ,           4.8,     0.8937545, ,           4.8,     0.8937545, ,           4.8,     0.8937545, ,           4.8,     0.8937545, ,           4.8,     0.8937545, ,           4.8,     0.8937545, ,           4.8,     0.8937545, ,           4.8,     0.8937545, , 
            5,     0.9018057, ,             5,     0.9018057, ,             5,     0.9018057, ,             5,     0.9018057, ,             5,     0.9018057, ,             5,     0.9018057, ,             5,     0.9018057, ,             5,     0.9018057, ,             5,     0.9018057, , 
          5.2,     0.9098295, ,           5.2,     0.9098295, ,           5.2,     0.9098295, ,           5.2,     0.9098295, ,           5.2,     0.9098295, ,           5.2,     0.9098295, ,           5.2,     0.9098295, ,           5.2,     0.9098295, ,           5.2,     0.9098295, , 
          5.4,     0.9178254, ,           5.4,     0.9178254, ,           5.4,     0.9178254, ,           5.4,     0.9178254, ,           5.4,     0.9178254, ,           5.4,     0.9178254, ,           5.4,     0.9178254, ,           5.4,     0.9178254, ,           5.4,     0.9178254, , 
          5.6,     0.9257933, ,           5.6,     0.9257933, ,           5.6,     0.9257933, ,           5.6,     0.9257933, ,           5.6,     0.9257933, ,           5.6,     0.9257933, ,           5.6,     0.9257933, ,           5.6,     0.9257933, ,           5.6,     0.9257933, , 
          5.8,     0.9337328, ,           5.8,     0.9337328, ,           5.8,     0.9337328, ,           5.8,     0.9337328, ,           5.8,     0.9337328, ,           5.8,     0.9337328, ,           5.8,     0.9337328, ,           5.8,     0.9337328, ,           5.8,     0.9337328, , 
            6,     0.9416438, ,             6,     0.9416438, ,             6,     0.9416438, ,             6,     0.9416438, ,             6,     0.9416438, ,             6,     0.9416438, ,             6,     0.9416438, ,             6,     0.9416438, ,             6,     0.9416438, , 
          6.2,     0.9495259, ,           6.2,     0.9495259, ,           6.2,     0.9495259, ,           6.2,     0.9495259, ,           6.2,     0.9495259, ,           6.2,     0.9495259, ,           6.2,     0.9495259, ,           6.2,     0.9495259, ,           6.2,     0.9495259, , 
