Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          5.8,      7.719827, ,           5.8,      7.523254, ,           5.8,      7.478608, ,           5.8,      9.700207, ,           5.8,      8.544667, , 
            6,      7.757557, ,             6,      7.558433, ,             6,      7.513459, ,             6,      9.835094, ,             6,      8.606406, , 
          6.2,      7.796026, ,           6.2,      7.594364, ,           6.2,      7.549082, ,           6.2,      9.981228, ,           6.2,      8.671533, , 
          6.4,      7.835179, ,           6.4,      7.631052, ,           6.4,       7.58549, ,           6.4,      10.13829, ,           6.4,      8.740592, , 
          6.6,      7.875025, ,           6.6,      7.668504, ,           6.6,       7.62271, ,           6.6,      10.30742, ,           6.6,       8.81462, , 
          6.8,      7.915601, ,           6.8,       7.70672, ,           6.8,      7.660723, ,           6.8,      10.48903, ,           6.8,      8.894459, , 
            7,       7.95689, ,             7,      7.745672, ,             7,      7.699542, ,             7,      10.67998, ,             7,      8.981522, , 
          7.2,      7.998895, ,           7.2,      7.785319, ,           7.2,      7.739134, ,           7.2,      10.88569, ,           7.2,      9.077866, , 
          7.4,      8.041623, ,           7.4,       7.82568, ,           7.4,      7.779452, ,           7.4,      11.12193, ,           7.4,      9.186514, , 
          7.6,      8.085077, ,           7.6,      7.866706, ,           7.6,       7.82044, ,           7.6,      11.43951, ,           7.6,      9.311449, , 
          7.8,      8.129286, ,           7.8,      7.908424, ,           7.8,      7.862086, ,           7.8,      11.82533, ,           7.8,      9.458028, , 
            8,      8.174319, ,             8,      7.950846, ,             8,      7.904401, ,             8,      12.15698, ,             8,      9.633561, , 
          8.2,      8.220189, ,           8.2,      7.993952, ,           8.2,      7.947386, ,           8.2,      12.45011, ,           8.2,      9.840285, , 
          8.4,      8.266976, ,           8.4,      8.037766, ,           8.4,       7.99105, ,           8.4,      12.73223, ,           8.4,       10.0756, , 
          8.6,      8.314708, ,           8.6,      8.082309, ,           8.6,      8.035387, ,           8.6,      12.98327, ,           8.6,      10.33376, , 
          8.8,       8.36341, ,           8.8,      8.127606, ,           8.8,      8.080425, ,           8.8,       13.2226, ,           8.8,      10.60355, , 
            9,      8.413243, ,             9,      8.173696, ,             9,      8.126229, ,             9,      13.48676, ,             9,      10.91931, , 
          9.2,      8.464363, ,           9.2,      8.220597, ,           9.2,      8.172818, ,           9.2,      13.72302, ,           9.2,      11.52933, , 
          9.4,      8.516873, ,           9.4,      8.268365, ,           9.4,      8.220239, ,           9.4,      13.94712, ,           9.4,      12.00132, , 
          9.6,      8.570957, ,           9.6,      8.317009, ,           9.6,      8.268491, ,           9.6,      14.19897, ,           9.6,       12.4314, , 
          9.8,      8.626743, ,           9.8,      8.366554, ,           9.8,      8.317593, , , , , , , , 

