Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
           -1,      8.969174, ,            -1,      9.066436, ,            -1,      9.235464, ,            -1,      9.340857, ,            -1,      5.642816, ,            -1,      5.952566, ,            -1,      9.374366, ,            -1,      9.431522, ,            -1,      9.441093, ,            -1,      9.461495, ,            -1,      9.484859, ,            -1,      9.501787, ,            -1,      9.510409, ,            -1,      9.515161, ,            -1,      6.558948, ,            -1,      7.876001, ,            -1,      8.248072, ,            -1,      8.541988, ,            -1,       8.61438, , 
         -0.8,      8.988482, ,          -0.8,      9.088946, ,          -0.8,      9.263737, ,          -0.8,      9.372876, ,          -0.8,      5.632629, ,          -0.8,      5.943236, ,          -0.8,      9.407695, ,          -0.8,       9.46727, ,          -0.8,      9.477291, ,          -0.8,      9.498657, ,          -0.8,      9.523239, ,          -0.8,      9.541081, ,          -0.8,      9.550171, ,          -0.8,      9.555185, ,          -0.8,      6.551725, ,          -0.8,      7.875673, ,          -0.8,      8.253173, ,          -0.8,      8.551741, ,          -0.8,      8.625647, , 
         -0.6,      9.003417, ,          -0.6,      9.107012, ,          -0.6,      9.287407, ,          -0.6,      9.400407, ,          -0.6,      5.619136, ,          -0.6,       5.93051, ,          -0.6,      9.436646, ,          -0.6,      9.498927, ,          -0.6,      9.509475, ,          -0.6,      9.531967, ,          -0.6,      9.558091, ,          -0.6,      9.577113, ,          -0.6,      9.586811, ,          -0.6,      9.592169, ,          -0.6,      6.540963, ,          -0.6,      7.871631, ,          -0.6,       8.25438, ,          -0.6,      8.557469, ,          -0.6,      8.632828, , 
         -0.4,      9.014059, ,          -0.4,      9.120684, ,          -0.4,      9.306428, ,          -0.4,      9.423139, ,          -0.4,      5.602507, ,          -0.4,      5.914551, ,          -0.4,      9.460846, ,          -0.4,       9.52605, ,          -0.4,       9.53719, ,          -0.4,      9.560949, ,          -0.4,      9.588948, ,          -0.4,      9.609432, ,          -0.4,      9.619908, ,          -0.4,      9.625754, ,          -0.4,      6.526802, ,          -0.4,      7.863953, ,          -0.4,      8.251788, ,          -0.4,      8.559277, ,          -0.4,      8.636026, , 
         -0.2,      9.020575, ,          -0.2,      9.130118, ,          -0.2,      9.320926, ,          -0.2,      9.441104, ,          -0.2,      5.582984, ,          -0.2,      5.895597, ,          -0.2,      9.480201, ,          -0.2,      9.548234, ,          -0.2,      9.559968, ,          -0.2,      9.584998, ,          -0.2,      9.614943, ,          -0.2,      9.636957, ,          -0.2,      9.648263, ,          -0.2,      9.654655, ,          -0.2,      6.509476, ,          -0.2,      7.852843, ,          -0.2,      8.245605, ,          -0.2,      8.557378, ,          -0.2,      8.635447, , 
            0,      9.023054, ,             0,      9.135376, ,             0,      9.330954, ,             0,      9.454255, ,             0,       5.56055, ,             0,      5.873634, ,             0,      9.494588, ,             0,      9.565138, ,             0,      9.577401, ,             0,      9.603566, ,             0,      9.635267, ,             0,      9.658666, ,             0,      9.670713, ,             0,      9.677569, ,             0,      6.488975, ,             0,      7.838315, ,             0,       8.23588, ,             0,       8.55185, ,             0,      8.631171, , 
          0.2,      9.021746, ,           0.2,      9.136703, ,           0.2,      9.336688, ,           0.2,      9.462789, ,           0.2,      5.535434, ,           0.2,       5.84888, ,           0.2,      9.504198, ,           0.2,      9.576885, ,           0.2,      9.589583, ,           0.2,      9.616681, ,           0.2,      9.649764, ,           0.2,      9.674245, ,           0.2,      9.686835, ,           0.2,      9.693973, ,           0.2,      6.465489, ,           0.2,       7.82048, ,           0.2,      8.222786, ,           0.2,      8.542923, ,           0.2,      8.623434, , 
          0.4,      9.016734, ,           0.4,      9.134174, ,           0.4,      9.338165, ,           0.4,      9.466667, ,           0.4,      5.507937, ,           0.4,      5.821604, ,           0.4,      9.508965, ,           0.4,       9.58336, ,           0.4,       9.59639, ,           0.4,      9.624199, ,           0.4,      9.658278, ,           0.4,      9.683526, ,           0.4,      9.696479, ,           0.4,      9.703766, ,           0.4,      6.439205, ,           0.4,      7.799291, ,           0.4,      8.206331, ,           0.4,      8.530649, ,           0.4,      8.612292, , 
          0.6,      9.008292, ,           0.6,      9.128062, ,           0.6,      9.335713, ,           0.6,      9.466191, ,           0.6,      5.478613, ,           0.6,      5.792325, ,           0.6,      9.509163, ,           0.6,      9.584831, ,           0.6,       9.59811, ,           0.6,      9.626449, ,           0.6,       9.66124, ,           0.6,      9.687031, ,           0.6,      9.700211, ,           0.6,      9.707529, ,           0.6,      6.410558, ,           0.6,      7.774923, ,           0.6,      8.186746, ,           0.6,      8.515311, ,           0.6,      8.598026, , 
          0.8,      8.996543, ,           0.8,      9.118501, ,           0.8,      9.329465, ,           0.8,      9.461558, ,           0.8,      5.448742, ,           0.8,      5.762201, ,           0.8,      9.505025, ,           0.8,      9.581574, ,           0.8,      9.595015, ,           0.8,      9.623703, ,           0.8,      9.658944, ,           0.8,      9.685075, ,           0.8,      9.698399, ,           0.8,       9.70574, ,           0.8,      6.380398, ,           0.8,      7.747296, ,           0.8,      8.164067, ,           0.8,      8.497043, ,           0.8,      8.580772, , 
            1,      8.981705, ,             1,      9.105728, ,             1,      9.319739, ,             1,      9.453133, ,             1,      5.416466, ,             1,      5.729557, ,             1,      9.496963, ,             1,       9.57414, ,             1,      9.587694, ,             1,      9.616625, ,             1,      9.652216, ,             1,       9.67862, ,             1,      9.692085, ,             1,      9.699509, ,             1,      6.347509, ,             1,      7.716575, ,             1,      8.138463, ,             1,      8.476023, ,             1,      8.560709, , 
          1.2,      8.963945, ,           1.2,      9.089892, ,           1.2,      9.306698, ,           1.2,      9.441138, ,           1.2,      5.382152, ,           1.2,      5.694717, ,           1.2,      9.485229, ,           1.2,      9.562846, ,           1.2,      9.576479, ,           1.2,      9.605578, ,           1.2,      9.641431, ,           1.2,      9.668041, ,           1.2,       9.68161, ,           1.2,      9.689088, ,           1.2,        6.3121, ,           1.2,      7.682641, ,           1.2,      8.109885, ,           1.2,      8.452266, ,           1.2,      8.537882, , 
          1.4,      8.943578, ,           1.4,      9.071292, ,           1.4,      9.290629, ,           1.4,      9.425939, ,           1.4,      5.346107, ,           1.4,      5.657969, ,           1.4,      9.470209, ,           1.4,      9.548116, ,           1.4,      9.561808, ,           1.4,      9.591033, ,           1.4,      9.627125, ,           1.4,      9.653933, ,           1.4,      9.667594, ,           1.4,      9.675102, ,           1.4,      6.274413, ,           1.4,      7.645584, ,           1.4,      8.078448, ,           1.4,      8.425913, ,           1.4,      8.512462, , 
          1.6,      8.920769, ,           1.6,      9.050107, ,           1.6,      9.271755, ,           1.6,      9.407758, ,           1.6,      5.308612, ,           1.6,      5.619547, ,           1.6,      9.452168, ,           1.6,       9.53033, ,           1.6,      9.544078, ,           1.6,      9.573425, ,           1.6,       9.60974, ,           1.6,       9.63673, ,           1.6,      9.650471, ,           1.6,      9.658001, ,           1.6,      6.234569, ,           1.6,      7.605202, ,           1.6,      8.044062, ,           1.6,      8.396977, ,           1.6,      8.484487, , 
          1.8,      8.895705, ,           1.8,      9.026554, ,           1.8,       9.25036, ,           1.8,      9.386938, ,           1.8,      5.270046, ,           1.8,      5.579822, ,           1.8,      9.431448, ,           1.8,      9.509813, ,           1.8,      9.523616, ,           1.8,       9.55308, ,           1.8,      9.589533, ,           1.8,      9.616625, ,           1.8,      9.630415, ,           1.8,      9.637968, ,           1.8,      6.192913, ,           1.8,      7.561724, ,           1.8,      8.006911, ,           1.8,      8.365611, ,           1.8,      8.454114, , 
            2,      8.868431, ,             2,       9.00071, ,             2,      9.226594, ,             2,      9.363732, ,             2,      5.229904, ,             2,      5.538283, ,             2,      9.408326, ,             2,      9.486837, ,             2,      9.500677, ,             2,      9.530221, ,             2,      9.566723, ,             2,      9.593842, ,             2,      9.607649, ,             2,      9.615216, ,             2,      6.148926, ,             2,      7.514672, ,             2,      7.966775, ,             2,      8.331824, ,             2,      8.421358, , 
          2.2,      8.839112, ,           2.2,      8.972769, ,           2.2,      9.200679, ,           2.2,      9.338368, ,           2.2,      5.189006, ,           2.2,      5.495665, ,           2.2,      9.383041, ,           2.2,      9.461672, ,           2.2,      9.475537, ,           2.2,      9.505136, ,           2.2,      9.541696, ,           2.2,      9.568855, ,           2.2,      9.582685, ,           2.2,      9.590266, ,           2.2,      6.103129, ,           2.2,      7.463912, ,           2.2,      7.923631, ,           2.2,       8.29571, ,           2.2,      8.386322, , 
          2.4,      8.807825, ,           2.4,      8.942811, ,           2.4,      9.172736, ,           2.4,      9.310961, ,           2.4,      5.146936, ,           2.4,       5.45155, ,           2.4,      9.355702, ,           2.4,       9.43445, ,           2.4,      9.448344, ,           2.4,      9.478006, ,           2.4,      9.514638, ,           2.4,      9.541851, ,           2.4,      9.555712, ,           2.4,      9.563318, ,           2.4,      6.055109, ,           2.4,      7.409089, ,           2.4,      7.877263, ,           2.4,      8.257185, ,           2.4,      8.348949, , 
          2.6,      8.774688, ,           2.6,      8.910975, ,           2.6,      9.142899, ,           2.6,      9.281698, ,           2.6,      5.103777, ,           2.6,      5.406005, ,           2.6,      9.326503, ,           2.6,      9.405348, ,           2.6,       9.41927, ,           2.6,      9.448992, ,           2.6,      9.485716, ,           2.6,      9.513001, ,           2.6,        9.5269, ,           2.6,      9.534529, ,           2.6,      6.004891, ,           2.6,      7.350109, ,           2.6,      7.827728, ,           2.6,      8.216461, ,           2.6,      8.309434, , 
          2.8,      8.739788, ,           2.8,       8.87738, ,           2.8,      9.111304, ,           2.8,      9.250726, ,           2.8,      5.059833, ,           2.8,      5.359242, ,           2.8,      9.295624, ,           2.8,      9.374618, ,           2.8,      9.388576, ,           2.8,      9.418374, ,           2.8,      9.455213, ,           2.8,      9.482589, ,           2.8,      9.496531, ,           2.8,      9.504179, ,           2.8,      5.952471, ,           2.8,      7.286371, ,           2.8,      7.774677, ,           2.8,      8.173444, ,           2.8,       8.26771, , 
            3,      8.703194, ,             3,      8.842092, ,             3,      9.078062, ,             3,      9.218181, ,             3,      5.015286, ,             3,      5.311386, ,             3,      9.263204, ,             3,      9.342402, ,             3,      9.356403, ,             3,      9.386294, ,             3,      9.423251, ,             3,      9.450716, ,             3,      9.464701, ,             3,      9.472367, ,             3,      5.897837, ,             3,      7.217489, ,             3,      7.717922, ,             3,      8.128154, ,             3,      8.223807, , 
          3.2,      8.664945, ,           3.2,      8.805195, ,           3.2,      9.043307, ,           3.2,      9.184221, ,           3.2,      4.969659, ,           3.2,      5.261927, ,           3.2,      9.229397, ,           3.2,       9.30883, ,           3.2,      9.322876, ,           3.2,      9.352865, ,           3.2,      9.389944, ,           3.2,        9.4175, ,           3.2,      9.431523, ,           3.2,      9.439193, ,           3.2,      5.840415, ,           3.2,      7.142781, ,           3.2,      7.657049, ,           3.2,      8.080472, ,           3.2,       8.17763, , 
          3.4,      8.625109, ,           3.4,      8.766845, ,           3.4,      9.007173, ,           3.4,      9.148914, ,           3.4,      4.923051, ,           3.4,      5.210893, ,           3.4,      9.194288, ,           3.4,       9.27403, ,           3.4,      9.288122, ,           3.4,      9.318211, ,           3.4,       9.35538, ,           3.4,      9.382997, ,           3.4,       9.39704, ,           3.4,      9.404699, ,           3.4,      5.780075, ,           3.4,      7.061718, ,           3.4,      7.591744, ,           3.4,      8.030343, ,           3.4,      8.129137, , 
          3.6,      8.583718, ,           3.6,      8.727102, ,           3.6,       8.96974, ,           3.6,      9.112335, ,           3.6,      4.875554, ,           3.6,      5.158225, ,           3.6,      9.157945, ,           3.6,      9.238063, ,           3.6,      9.252206, ,           3.6,      9.282403, ,           3.6,       9.31962, ,           3.6,      9.347256, ,           3.6,      9.361295, ,           3.6,       9.36893, ,           3.6,      5.716407, ,           3.6,      6.973013, ,           3.6,      7.521295, ,           3.6,      7.977673, ,           3.6,      8.078254, , 
          3.8,      8.540867, ,           3.8,      8.686058, ,           3.8,      8.931104, ,           3.8,      9.074607, ,           3.8,      4.827195, ,           3.8,      5.103935, ,           3.8,      9.120463, ,           3.8,      9.200936, ,           3.8,      9.215118, ,           3.8,      9.245399, ,           3.8,       9.28262, ,           3.8,      9.310238, ,           3.8,      9.324254, ,           3.8,      9.331848, ,           3.8,      5.649413, ,           3.8,      6.876678, ,           3.8,      7.445599, ,           3.8,      7.922365, ,           3.8,      8.024915, , 
            4,      8.496487, ,             4,      8.643675, ,             4,      8.891283, ,             4,      9.035768, ,             4,      4.777813, ,             4,      5.047815, ,             4,      9.081881, ,             4,      9.162711, ,             4,      9.176931, ,             4,      9.207294, ,             4,      9.244455, ,             4,      9.271991, ,             4,       9.28595, ,             4,      9.293486, ,             4,      5.578791, ,             4,      6.772254, ,             4,      7.364144, ,             4,       7.86399, ,             4,      7.968746, , 
          4.2,      8.450616, ,           4.2,      8.600017, ,           4.2,      8.850368, ,           4.2,      8.995901, ,           4.2,      4.727497, ,           4.2,      4.989953, ,           4.2,      9.042302, ,           4.2,      9.123511, ,           4.2,      9.137759, ,           4.2,      9.168184, ,           4.2,      9.205223, ,           4.2,      9.232626, ,           4.2,      9.246502, ,           4.2,      9.253965, ,           4.2,      5.504648, ,           4.2,      6.659975, ,           4.2,      7.276912, ,           4.2,      7.802434, ,           4.2,      7.909654, , 
          4.4,       8.40322, ,           4.4,      8.555115, ,           4.4,      8.808501, ,           4.4,      8.954989, ,           4.4,      4.676221, ,           4.4,      4.930279, ,           4.4,      9.001656, ,           4.4,      9.083223, ,           4.4,      9.097493, ,           4.4,      9.127967, ,           4.4,       9.16487, ,           4.4,       9.19213, ,           4.4,      9.205916, ,           4.4,      9.213298, ,           4.4,      5.426849, ,           4.4,      6.539644, ,           4.4,      7.183481, ,           4.4,      7.737223, ,           4.4,      7.847232, , 
          4.6,      8.354234, ,           4.6,      8.508942, ,           4.6,      8.765798, ,           4.6,      8.913132, ,           4.6,      4.624233, ,           4.6,      4.869078, ,           4.6,      8.960028, ,           4.6,      9.041873, ,           4.6,      9.056134, ,           4.6,      9.086588, ,           4.6,      9.123346, ,           4.6,      9.150471, ,           4.6,       9.16417, ,           4.6,      9.171471, ,           4.6,      5.345793, ,           4.6,      6.412022, ,           4.6,      7.083665, ,           4.6,      7.667392, ,           4.6,      7.780655, , 
          4.8,      8.303696, ,           4.8,      8.461495, ,           4.8,      8.722275, ,           4.8,      8.870516, ,           4.8,      4.571373, ,           4.8,      4.806286, ,           4.8,      8.917547, ,           4.8,      8.999483, ,           4.8,       9.01372, ,           4.8,      9.044124, ,           4.8,       9.08071, ,           4.8,      9.107684, ,           4.8,      9.121294, ,           4.8,      9.128523, ,           4.8,      5.261671, ,           4.8,      6.278063, ,           4.8,      6.977553, ,           4.8,      7.592279, ,           4.8,      7.709366, , 
            5,      8.251429, ,             5,      8.412688, ,             5,      8.677874, ,             5,      8.827175, ,             5,       4.51775, ,             5,      4.742012, ,             5,      8.874273, ,             5,      8.956119, ,             5,      8.970312, ,             5,      9.000623, ,             5,      9.037021, ,             5,      9.063839, ,             5,       9.07736, ,             5,       9.08452, ,             5,      5.174635, ,             5,        6.1381, ,             5,      6.864462, ,             5,      7.510238, ,             5,       7.63194, , 
          5.2,      8.197263, ,           5.2,      8.362498, ,           5.2,      8.632666, ,           5.2,      8.783057, ,           5.2,      4.463855, ,           5.2,      4.676993, ,           5.2,      8.830214, ,           5.2,      8.911893, ,           5.2,      8.925998, ,           5.2,      8.956121, ,           5.2,       8.99231, ,           5.2,      9.018977, ,           5.2,      9.032413, ,           5.2,      9.039514, ,           5.2,      5.085991, ,           5.2,      5.994822, ,           5.2,      6.744943, ,           5.2,       7.41951, ,           5.2,      7.546847, , 
          5.4,      8.141175, ,           5.4,      8.310906, ,           5.4,      8.586636, ,           5.4,      8.738142, ,           5.4,      4.408286, ,           5.4,      4.609203, ,           5.4,      8.785351, ,           5.4,      8.866836, ,           5.4,      8.880844, ,           5.4,      8.910757, ,           5.4,      8.946653, ,           5.4,      8.973095, ,           5.4,      8.986425, ,           5.4,      8.993483, ,           5.4,      4.992429, ,           5.4,      5.842144, ,           5.4,      6.614537, ,           5.4,      7.317512, ,           5.4,       7.45187, , 
          5.6,      8.082915, ,           5.6,      8.257784, ,           5.6,      8.539804, ,           5.6,      8.692459, ,           5.6,      4.346359, ,           5.6,      4.531581, ,           5.6,      8.739665, ,           5.6,      8.820889, ,           5.6,      8.834815, ,           5.6,      8.864555, ,           5.6,      8.900107, ,           5.6,      8.926264, ,           5.6,      8.939463, ,           5.6,      8.946473, ,           5.6,      4.881977, ,           5.6,      5.657729, ,           5.6,      6.459246, ,           5.6,      7.200465, ,           5.6,      7.343717, , 
          5.8,      8.022149, ,           5.8,      8.202929, ,           5.8,      8.492176, ,           5.8,      8.646032, ,           5.8,      4.270913, ,           5.8,      4.433513, ,           5.8,      8.693184, ,           5.8,      8.774062, ,           5.8,      8.787906, ,           5.8,      8.817468, ,           5.8,      8.852726, ,           5.8,      8.878649, ,           5.8,       8.89173, ,           5.8,      8.898681, ,           5.8,       4.73727, ,           5.8,      5.411308, ,           5.8,       6.25885, ,           5.8,       7.06254, ,           5.8,      7.217284, , 
            6,      7.958307, ,             6,      8.146046, ,             6,      8.443634, ,             6,       8.59882, ,             6,       4.20467, ,             6,      4.349432, ,             6,      8.645911, ,             6,      8.726388, ,             6,      8.740131, ,             6,      8.769479, ,             6,      8.804459, ,             6,      8.830172, ,             6,      8.843147, ,             6,      8.850042, ,             6,       4.61716, ,             6,      5.213178, ,             6,      6.071268, ,             6,      6.896289, ,             6,      7.065934, , 
          6.2,      7.890944, ,           6.2,      8.086944, ,           6.2,       8.39418, ,           6.2,      8.550798, ,           6.2,       4.14493, ,           6.2,      4.275155, ,           6.2,      8.597854, ,           6.2,      8.677942, ,           6.2,      8.691573, ,           6.2,      8.720682, ,           6.2,       8.75537, ,           6.2,      8.780867, ,           6.2,      8.793733, ,           6.2,       8.80057, ,           6.2,      4.514011, ,           6.2,      5.047125, ,           6.2,       5.88955, ,           6.2,      6.703337, ,           6.2,      6.890629, , 
          6.4,      7.818704, ,           6.4,      8.024842, ,           6.4,      8.343703, ,           6.4,      8.501832, ,           6.4,        4.0916, ,           6.4,      4.210406, ,           6.4,      8.548883, ,           6.4,      8.628653, ,           6.4,      8.642179, ,           6.4,      8.671062, ,           6.4,      8.705461, ,           6.4,       8.73074, ,           6.4,      8.743495, ,           6.4,       8.75027, ,           6.4,      4.426898, ,           6.4,      4.910129, ,           6.4,      5.715436, ,           6.4,      6.490529, ,           6.4,       6.69666, , 
          6.6,       7.73983, ,           6.6,      7.958891, ,           6.6,      8.292251, ,           6.6,      8.451945, ,           6.6,      4.041086, ,           6.6,       4.14974, ,           6.6,      8.498997, ,           6.6,      8.578492, ,           6.6,      8.591921, ,           6.6,      8.620598, ,           6.6,       8.65472, ,           6.6,      8.679788, ,           6.6,       8.69243, ,           6.6,      8.699136, ,           6.6,       4.34657, ,           6.6,      4.785528, ,           6.6,      5.545299, ,           6.6,      6.271199, ,           6.6,      6.495047, , 
          6.8,        7.6513, ,           6.8,      7.887464, ,           6.8,      8.239623, ,           6.8,      8.401145, ,           6.8,      3.993563, ,           6.8,      4.093434, ,           6.8,      8.448216, ,           6.8,      8.527467, ,           6.8,      8.540811, ,           6.8,      8.569307, ,           6.8,      8.603158, ,           6.8,      8.628013, ,           6.8,      8.640545, ,           6.8,      8.647185, ,           6.8,      4.273426, ,           6.8,      4.673764, ,           6.8,      5.380993, ,           6.8,      6.049429, ,           6.8,      6.288885, , 
            7,      7.545723, ,             7,      7.806846, ,             7,      8.185574, ,             7,      8.349358, ,             7,      3.948913, ,             7,      4.041437, ,             7,      8.396493, ,             7,      8.475555, ,             7,       8.48884, ,             7,      8.517207, ,             7,      8.550788, ,             7,      8.575418, ,             7,      8.587836, ,             7,      8.594417, ,             7,      4.207471, ,             7,      4.567949, ,             7,      5.147293, ,             7,       5.67547, ,             7,      5.944338, , 
          7.2,      7.392621, ,           7.2,      7.701967, ,           7.2,      8.129928, ,           7.2,      8.296576, ,           7.2,      3.903215, ,           7.2,      3.988143, ,           7.2,      8.343831, ,           7.2,       8.42275, ,           7.2,      8.435986, ,           7.2,      8.464253, ,           7.2,        8.4976, ,           7.2,      8.522032, ,           7.2,       8.53435, ,           7.2,      8.540879, ,           7.2,      4.139852, ,           7.2,      4.461137, ,           7.2,      4.927825, ,           7.2,      5.340203, ,           7.2,      5.624937, , 
          7.4,       7.07391, ,           7.4,      7.513121, ,           7.4,      8.072519, ,           7.4,      8.242587, ,           7.4,      3.858279, ,           7.4,      3.936449, ,           7.4,        8.2901, ,           7.4,      8.369051, ,           7.4,      8.382231, ,           7.4,      8.410377, ,           7.4,      8.443571, ,           7.4,      8.467889, ,           7.4,      8.480145, ,           7.4,       8.48663, ,           7.4,      4.075515, ,           7.4,      4.365504, ,           7.4,       4.76403, ,           7.4,      5.109396, ,           7.4,      5.377906, , 

