Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,      5.818665, ,            -3,       5.70335, ,            -3,      5.678322, ,            -3,      6.760436, ,            -3,       6.24788, , 
         -2.8,      5.764578, ,          -2.8,      5.647251, ,          -2.8,      5.622143, ,          -2.8,       6.72359, ,          -2.8,      6.204162, , 
         -2.6,      5.714799, ,          -2.6,      5.595203, ,          -2.6,      5.570026, ,          -2.6,      6.691663, ,          -2.6,      6.165106, , 
         -2.4,      5.669113, ,          -2.4,      5.547004, ,          -2.4,      5.521758, ,          -2.4,      6.664452, ,          -2.4,      6.130535, , 
         -2.2,      5.627404, ,          -2.2,      5.502338, ,          -2.2,      5.476704, ,          -2.2,      6.641787, ,          -2.2,      6.100276, , 
           -2,       5.58964, ,            -2,      5.460988, ,            -2,      5.434639, ,            -2,      6.623529, ,            -2,      6.074167, , 
         -1.8,      5.555642, ,          -1.8,      5.423109, ,          -1.8,      5.395816, ,          -1.8,      6.609506, ,          -1.8,      6.052011, , 
         -1.6,      5.525308, ,          -1.6,      5.388465, ,          -1.6,      5.360051, ,          -1.6,      6.599599, ,          -1.6,      6.033679, , 
         -1.4,      5.498563, ,          -1.4,      5.356865, ,          -1.4,      5.327024, ,          -1.4,      6.593635, ,          -1.4,      6.019017, , 
         -1.2,      5.475408, ,          -1.2,      5.328431, ,          -1.2,      5.296795, ,          -1.2,       6.59149, ,          -1.2,       6.00787, , 
           -1,      5.455739, ,            -1,      5.303523, ,            -1,       5.26983, ,            -1,      6.593091, ,            -1,      6.000101, , 
         -0.8,      5.439448, ,          -0.8,      5.282381, ,          -0.8,      5.246788, ,          -0.8,      6.598292, ,          -0.8,      5.995553, , 
         -0.6,      5.426463, ,          -0.6,      5.265067, ,          -0.6,      5.227914, ,          -0.6,      6.607112, ,          -0.6,      5.994103, , 
         -0.4,      5.416636, ,          -0.4,      5.251654, ,          -0.4,      5.213338, ,          -0.4,      6.619562, ,          -0.4,      5.995645, , 
         -0.2,      5.409768, ,          -0.2,      5.241883, ,          -0.2,       5.20277, ,          -0.2,      6.635577, ,          -0.2,      5.999998, , 
            0,      5.405766, ,             0,      5.235539, ,             0,      5.195876, ,             0,      6.655328, ,             0,      6.007055, , 
          0.2,       5.40439, ,           0.2,      5.232219, ,           0.2,      5.192126, ,           0.2,      6.678723, ,           0.2,      6.016687, , 
          0.4,      5.405492, ,           0.4,       5.23167, ,           0.4,      5.191206, ,           0.4,      6.705911, ,           0.4,      6.028871, , 
          0.6,      5.408879, ,           0.6,      5.233602, ,           0.6,      5.192768, ,           0.6,      6.737104, ,           0.6,      6.043596, , 
          0.8,      5.414372, ,           0.8,      5.237696, ,           0.8,      5.196529, ,           0.8,      6.772369, ,           0.8,      6.060834, , 
            1,      5.421829, ,             1,      5.243659, ,             1,      5.202187, ,             1,      6.811941, ,             1,      6.080563, , 
          1.2,      5.431101, ,           1.2,      5.251391, ,           1.2,      5.209614, ,           1.2,      6.856481, ,           1.2,      6.102778, , 
          1.4,      5.442084, ,           1.4,      5.260801, ,           1.4,      5.218692, ,           1.4,      6.906361, ,           1.4,      6.127551, , 
          1.6,      5.454718, ,           1.6,      5.271731, ,           1.6,      5.229251, ,           1.6,      6.962309, ,           1.6,      6.154917, , 
          1.8,      5.468893, ,           1.8,       5.28404, ,           1.8,      5.241151, ,           1.8,      7.024836, ,           1.8,      6.184817, , 
            2,      5.484568, ,             2,      5.297622, ,             2,      5.254304, ,             2,      7.095314, ,             2,      6.217515, , 
          2.2,      5.501686, ,           2.2,       5.31237, ,           2.2,      5.268593, ,           2.2,      7.174758, ,           2.2,      6.253106, , 
          2.4,      5.520118, ,           2.4,      5.328214, ,           2.4,      5.283961, ,           2.4,      7.264639, ,           2.4,      6.291759, , 
          2.6,      5.539864, ,           2.6,      5.345191, ,           2.6,      5.300479, ,           2.6,      7.367632, ,           2.6,      6.333772, , 
          2.8,      5.560855, ,           2.8,      5.363253, ,           2.8,      5.318107, ,           2.8,      7.484656, ,           2.8,      6.379383, , 
            3,      5.583084, ,             3,      5.382367, ,             3,      5.336815, ,             3,      7.617569, ,             3,      6.429166, , 
          3.2,      5.606496, ,           3.2,      5.402486, ,           3.2,      5.356561, ,           3.2,        7.7675, ,           3.2,      6.483489, , 
          3.4,      5.631052, ,           3.4,      5.423722, ,           3.4,      5.377392, ,           3.4,      7.936573, ,           3.4,      6.543503, , 
          3.6,      5.656677, ,           3.6,      5.446124, ,           3.6,      5.399408, ,           3.6,      8.124177, ,           3.6,      6.610403, , 
          3.8,       5.68341, ,           3.8,      5.469725, ,           3.8,      5.422636, ,           3.8,      8.332627, ,           3.8,      6.685863, , 
            4,      5.711293, ,             4,        5.4945, ,             4,      5.447143, ,             4,      8.558592, ,             4,      6.773008, , 
          4.2,      5.740337, ,           4.2,      5.520443, ,           4.2,      5.472947, ,           4.2,      8.808056, ,           4.2,      6.875211, , 
          4.4,      5.770581, ,           4.4,      5.547555, ,           4.4,      5.500003, ,           4.4,      9.117528, ,           4.4,      6.999033, , 
          4.6,      5.802018, ,           4.6,      5.575843, ,           4.6,      5.528236, ,           4.6,      9.588731, ,           4.6,      7.153555, , 
          4.8,      5.834822, ,           4.8,      5.605327, ,           4.8,      5.557655, ,           4.8,      10.02975, ,           4.8,      7.353856, , 
            5,       5.86905, ,             5,      5.636049, ,             5,      5.588316, ,             5,      10.40772, ,             5,      7.607656, , 
          5.2,      5.904831, ,           5.2,      5.667996, ,           5.2,      5.620181, ,           5.2,      10.75677, ,           5.2,       7.91082, , 
          5.4,      5.942253, ,           5.4,      5.701232, ,           5.4,      5.653256, ,           5.4,      11.05281, ,           5.4,      8.246361, , 
          5.6,      5.981585, ,           5.6,      5.735788, ,           5.6,      5.687569, ,           5.6,      11.36418, ,           5.6,      8.622554, , 
          5.8,      6.023134, ,           5.8,      5.771741, ,           5.8,      5.723192, ,           5.8,       11.6596, ,           5.8,      9.396715, , 
            6,      6.067178, ,             6,      5.809194, ,             6,      5.760216, ,             6,      11.95079, ,             6,      9.975927, , 
          6.2,      6.114147, ,           6.2,      5.848229, ,           6.2,      5.798713, , , , , , , , 

