Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,      0.647978, ,            -3,      0.647978, ,            -3,      0.647978, ,            -3,      0.647978, ,            -3,      0.647978, , 
         -2.8,     0.6479776, ,          -2.8,     0.6479776, ,          -2.8,     0.6479776, ,          -2.8,     0.6479776, ,          -2.8,     0.6479776, , 
         -2.6,     0.6479669, ,          -2.6,     0.6479669, ,          -2.6,     0.6479669, ,          -2.6,     0.6479669, ,          -2.6,     0.6479669, , 
         -2.4,     0.6479465, ,          -2.4,     0.6479465, ,          -2.4,     0.6479465, ,          -2.4,     0.6479465, ,          -2.4,     0.6479465, , 
         -2.2,     0.6479172, ,          -2.2,     0.6479172, ,          -2.2,     0.6479172, ,          -2.2,     0.6479172, ,          -2.2,     0.6479172, , 
           -2,     0.6478793, ,            -2,     0.6478793, ,            -2,     0.6478793, ,            -2,     0.6478793, ,            -2,     0.6478793, , 
         -1.8,     0.6478336, ,          -1.8,     0.6478336, ,          -1.8,     0.6478336, ,          -1.8,     0.6478336, ,          -1.8,     0.6478336, , 
         -1.6,     0.6477804, ,          -1.6,     0.6477804, ,          -1.6,     0.6477804, ,          -1.6,     0.6477804, ,          -1.6,     0.6477804, , 
         -1.4,     0.6477203, ,          -1.4,     0.6477203, ,          -1.4,     0.6477203, ,          -1.4,     0.6477203, ,          -1.4,     0.6477203, , 
         -1.2,     0.6476537, ,          -1.2,     0.6476537, ,          -1.2,     0.6476537, ,          -1.2,     0.6476537, ,          -1.2,     0.6476537, , 
           -1,      0.647581, ,            -1,      0.647581, ,            -1,      0.647581, ,            -1,      0.647581, ,            -1,      0.647581, , 
         -0.8,     0.6475026, ,          -0.8,     0.6475026, ,          -0.8,     0.6475026, ,          -0.8,     0.6475026, ,          -0.8,     0.6475026, , 
         -0.6,     0.6474188, ,          -0.6,     0.6474188, ,          -0.6,     0.6474188, ,          -0.6,     0.6474188, ,          -0.6,     0.6474188, , 
         -0.4,     0.6473299, ,          -0.4,     0.6473299, ,          -0.4,     0.6473299, ,          -0.4,     0.6473299, ,          -0.4,     0.6473299, , 
         -0.2,     0.6472364, ,          -0.2,     0.6472364, ,          -0.2,     0.6472364, ,          -0.2,     0.6472364, ,          -0.2,     0.6472364, , 
            0,     0.6471383, ,             0,     0.6471383, ,             0,     0.6471383, ,             0,     0.6471383, ,             0,     0.6471383, , 
          0.2,     0.6470361, ,           0.2,     0.6470361, ,           0.2,     0.6470361, ,           0.2,     0.6470361, ,           0.2,     0.6470361, , 
          0.4,       0.64693, ,           0.4,       0.64693, ,           0.4,       0.64693, ,           0.4,       0.64693, ,           0.4,       0.64693, , 
