Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          2.2,      1.271013, ,           2.2,      1.271013, ,           2.2,      1.271013, ,           2.2,      1.271013, ,           2.2,      1.271013, , 
          2.4,      1.286041, ,           2.4,      1.286041, ,           2.4,      1.286041, ,           2.4,      1.286041, ,           2.4,      1.286041, , 
          2.6,      1.301041, ,           2.6,      1.301041, ,           2.6,      1.301041, ,           2.6,      1.301041, ,           2.6,      1.301041, , 
          2.8,      1.316012, ,           2.8,      1.316012, ,           2.8,      1.316012, ,           2.8,      1.316012, ,           2.8,      1.316012, , 
            3,      1.330955, ,             3,      1.330955, ,             3,      1.330955, ,             3,      1.330955, ,             3,      1.330955, , 
          3.2,      1.345869, ,           3.2,      1.345869, ,           3.2,      1.345869, ,           3.2,      1.345869, ,           3.2,      1.345869, , 
          3.4,      1.360754, ,           3.4,      1.360754, ,           3.4,      1.360754, ,           3.4,      1.360754, ,           3.4,      1.360754, , 
          3.6,      1.375609, ,           3.6,      1.375609, ,           3.6,      1.375609, ,           3.6,      1.375609, ,           3.6,      1.375609, , 
          3.8,      1.390433, ,           3.8,      1.390433, ,           3.8,      1.390433, ,           3.8,      1.390433, ,           3.8,      1.390433, , 
            4,      1.405228, ,             4,      1.405228, ,             4,      1.405228, ,             4,      1.405228, ,             4,      1.405228, , 
          4.2,      1.419991, ,           4.2,      1.419991, ,           4.2,      1.419991, ,           4.2,      1.419991, ,           4.2,      1.419991, , 
          4.4,      1.434724, ,           4.4,      1.434724, ,           4.4,      1.434724, ,           4.4,      1.434724, ,           4.4,      1.434724, , 
          4.6,      1.449425, ,           4.6,      1.449425, ,           4.6,      1.449425, ,           4.6,      1.449425, ,           4.6,      1.449425, , 
          4.8,      1.464094, ,           4.8,      1.464094, ,           4.8,      1.464094, ,           4.8,      1.464094, ,           4.8,      1.464094, , 
            5,      1.478731, ,             5,      1.478731, ,             5,      1.478731, , , , , , , , 
          5.2,      1.493335, ,           5.2,      1.493335, ,           5.2,      1.493335, , , , , , , , 
          5.4,      1.507907, ,           5.4,      1.507907, ,           5.4,      1.507907, , , , , , , , 

