Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.5718563, , 
         -0.8,     0.5792524, , 
         -0.6,      0.586631, , 
         -0.4,     0.5939919, , 
         -0.2,     0.6013348, , 
            0,     0.6086594, , 
          0.2,     0.6159655, , 
          0.4,     0.6232527, , 
          0.6,     0.6305207, , 
          0.8,     0.6377694, , 
            1,     0.6449984, , 
          1.2,     0.6522074, , 
          1.4,     0.6593962, , 
          1.6,     0.6665645, , 
          1.8,      0.673712, , 
            2,     0.6808385, , 
          2.2,     0.6879437, , 
          2.4,     0.6950274, , 
          2.6,     0.7020892, , 
          2.8,      0.709129, , 
            3,     0.7161464, , 
          3.2,     0.7231412, , 
          3.4,     0.7301132, , 
          3.6,     0.7370621, , 
          3.8,     0.7439876, , 
            4,     0.7508895, , 
          4.2,     0.7577676, , 
          4.4,     0.7646216, , 
          4.6,     0.7714512, , 
          4.8,     0.7782563, , 
            5,     0.7850365, , 
          5.2,     0.7917917, , 
          5.4,     0.7985216, , 
          5.6,      0.805226, , 
          5.8,     0.8119046, , 
            6,     0.8185572, , 
          6.2,     0.8251836, , 
          6.4,     0.8317836, , 
          6.6,     0.8383569, , 
          6.8,     0.8449034, , 
            7,     0.8514227, , 
          7.2,     0.8579147, , 
          7.4,     0.8643792, , 
          7.6,     0.8708159, , 
          7.8,     0.8772247, , 
            8,     0.8836053, , 
          8.2,     0.8899575, , 
          8.4,     0.8962812, , 
          8.6,     0.9025761, , 
          8.8,     0.9088421, , 
            9,     0.9150788, , 
          9.2,     0.9212862, , 
          9.4,     0.9274641, , 
          9.6,     0.9336122, , 
          9.8,     0.9397304, , 
           10,     0.9458185, , 
         10.2,     0.9518762, , 
         10.4,     0.9579035, , 
         10.6,     0.9639002, , 
         10.8,      0.969866, , 
           11,     0.9758008, , 
         11.2,     0.9817045, , 
         11.4,     0.9875768, , 
         11.6,     0.9934176, , 
         11.8,     0.9992268, , 
           12,      1.005004, , 

