Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
         -0.8,      5.015062, ,          -0.8,       4.78723, ,          -0.8,      4.673305, ,          -0.8,      4.616433, ,          -0.8,      4.576558, ,          -0.8,      4.560376, ,          -0.8,      6.560005, ,          -0.8,      6.031295, ,          -0.8,       5.38736, , 
         -0.6,      5.008969, ,          -0.6,       4.77644, ,          -0.6,      4.660933, ,          -0.6,      4.603318, ,          -0.6,      4.562893, ,          -0.6,      4.546482, ,          -0.6,      6.590387, ,          -0.6,      6.046417, ,          -0.6,       5.38838, , 
         -0.4,       5.00571, ,          -0.4,      4.768566, ,          -0.4,      4.651749, ,          -0.4,      4.593609, ,          -0.4,      4.552785, ,          -0.4,      4.536193, ,          -0.4,      6.626855, ,          -0.4,       6.06586, ,          -0.4,      5.392336, , 
         -0.2,      5.005012, ,          -0.2,      4.763379, ,          -0.2,      4.645403, ,          -0.2,      4.586843, ,          -0.2,      4.545676, ,          -0.2,      4.528918, ,          -0.2,      6.669798, ,          -0.2,      6.089636, ,          -0.2,      5.399138, , 
            0,      5.006677, ,             0,      4.760697, ,             0,      4.641615, ,             0,      4.582659, ,             0,       4.54115, ,             0,      4.524226, ,             0,      6.719707, ,             0,      6.118096, ,             0,      5.408805, , 
          0.2,      5.010567, ,           0.2,      4.760303, ,           0.2,      4.640155, ,           0.2,      4.580757, ,           0.2,      4.538882, ,           0.2,      4.521806, ,           0.2,      6.777597, ,           0.2,      6.151356, ,           0.2,      5.421331, , 
          0.4,      5.016623, ,           0.4,      4.762005, ,           0.4,      4.640761, ,           0.4,      4.580906, ,           0.4,        4.5387, ,           0.4,      4.521506, ,           0.4,      6.844715, ,           0.4,      6.189981, ,           0.4,      5.436669, , 
          0.6,      5.024775, ,           0.6,      4.765659, ,           0.6,      4.643243, ,           0.6,      4.582973, ,           0.6,      4.540466, ,           0.6,      4.523153, ,           0.6,       6.92179, ,           0.6,      6.234668, ,           0.6,      5.454897, , 
          0.8,      5.034955, ,           0.8,      4.771176, ,           0.8,      4.647474, ,           0.8,      4.586737, ,           0.8,      4.543889, ,           0.8,      4.526441, ,           0.8,      7.009932, ,           0.8,      6.286096, ,           0.8,      5.476095, , 
            1,      5.047114, ,             1,      4.778474, ,             1,      4.653361, ,             1,      4.592096, ,             1,      4.548839, ,             1,      4.531221, ,             1,      7.110479, ,             1,      6.345143, ,             1,      5.500233, , 
          1.2,      5.061223, ,           1.2,      4.787458, ,           1.2,      4.660758, ,           1.2,      4.598876, ,           1.2,      4.555171, ,           1.2,      4.537375, ,           1.2,      7.225497, ,           1.2,      6.413082, ,           1.2,      5.527526, , 
          1.4,      5.077264, ,           1.4,      4.798057, ,           1.4,      4.669562, ,           1.4,      4.606975, ,           1.4,       4.56278, ,           1.4,      4.544788, ,           1.4,      7.356518, ,           1.4,      6.491416, ,           1.4,      5.558128, , 
          1.6,      5.095276, ,           1.6,      4.810165, ,           1.6,      4.679693, ,           1.6,      4.616301, ,           1.6,      4.571589, ,           1.6,      4.553401, ,           1.6,      7.505561, ,           1.6,      6.582171, ,           1.6,      5.592348, , 
          1.8,      5.115257, ,           1.8,      4.823718, ,           1.8,      4.691102, ,           1.8,      4.626793, ,           1.8,      4.581565, ,           1.8,      4.563207, ,           1.8,      7.674249, ,           1.8,       6.68789, ,           1.8,      5.630386, , 
            2,      5.137235, ,             2,      4.838698, ,             2,      4.703782, ,             2,        4.6385, ,             2,      4.592773, ,             2,      4.574267, ,             2,       7.86422, ,             2,         6.811, ,             2,      5.672788, , 
          2.2,      5.161278, ,           2.2,      4.855073, ,           2.2,        4.7177, ,           2.2,      4.651415, ,           2.2,        4.6052, ,           2.2,       4.58657, ,           2.2,      8.080456, ,           2.2,       6.95277, ,           2.2,      5.720056, , 
          2.4,      5.187477, ,           2.4,      4.872826, ,           2.4,       4.73282, ,           2.4,      4.665509, ,           2.4,      4.618847, ,           2.4,      4.600113, ,           2.4,       8.33104, ,           2.4,      7.115808, ,           2.4,      5.773048, , 
          2.6,      5.216001, ,           2.6,      4.891821, ,           2.6,      4.749278, ,           2.6,      4.680927, ,           2.6,      4.633826, ,           2.6,      4.614983, ,           2.6,      8.612125, ,           2.6,      7.301156, ,           2.6,      5.833021, , 
          2.8,      5.246975, ,           2.8,      4.912042, ,           2.8,      4.766976, ,           2.8,      4.697743, ,           2.8,      4.650285, ,           2.8,       4.63135, ,           2.8,      8.911335, ,           2.8,       7.50925, ,           2.8,      5.901797, , 
            3,      5.280601, ,             3,      4.933564, ,             3,       4.78584, ,             3,      4.715966, ,             3,      4.668251, ,             3,      4.649249, ,             3,      9.240565, ,             3,      7.742083, ,             3,      5.982077, , 
          3.2,      5.317331, ,           3.2,       4.95641, ,           3.2,      4.805932, ,           3.2,      4.735562, ,           3.2,      4.687718, ,           3.2,      4.668659, ,           3.2,      9.636645, ,           3.2,      7.996618, ,           3.2,      6.078208, , 
          3.4,      5.357306, ,           3.4,      4.980625, ,           3.4,      4.827266, ,           3.4,      4.756452, ,           3.4,      4.708628, ,           3.4,      4.689619, ,           3.4,      10.02806, ,           3.4,      8.293218, ,           3.4,      6.196001, , 
          3.6,      5.401154, ,           3.6,      5.006224, ,           3.6,       4.84993, ,           3.6,      4.778702, ,           3.6,      4.730879, ,           3.6,       4.71196, ,           3.6,      10.37325, ,           3.6,      8.740917, ,           3.6,      6.346063, , 
          3.8,      5.449712, ,           3.8,      5.033368, ,           3.8,      4.873893, ,           3.8,      4.802311, ,           3.8,      4.754473, ,           3.8,      4.735588, ,           3.8,      10.67761, ,           3.8,       9.27185, ,           3.8,      6.545043, , 
            4,       5.50393, ,             4,      5.062161, ,             4,      4.899269, ,             4,        4.8273, ,             4,      4.779408, ,             4,      4.760521, ,             4,      10.95678, ,             4,      9.695801, ,             4,      6.808357, , 
          4.2,      5.565962, ,           4.2,      5.092813, ,           4.2,      4.926163, ,           4.2,      4.853704, ,           4.2,      4.805709, ,           4.2,      4.786789, ,           4.2,      11.21233, ,           4.2,      10.06747, ,           4.2,      7.132871, , 
          4.4,      5.639071, ,           4.4,      5.125338, ,           4.4,      4.954683, ,           4.4,      4.881587, ,           4.4,      4.833392, ,           4.4,      4.814408, ,           4.4,      11.46192, ,           4.4,      10.41859, ,           4.4,      7.499967, , 
          4.6,       5.72974, ,           4.6,       5.16016, ,           4.6,      4.984933, ,           4.6,      4.911058, ,           4.6,      4.862547, ,           4.6,       4.84347, ,           4.6,      11.68979, ,           4.6,      10.71581, ,           4.6,        7.9142, , 
          4.8,       5.85691, ,           4.8,      5.197621, ,           4.8,      5.017009, ,           4.8,      4.942191, ,           4.8,      4.893268, ,           4.8,      4.874078, ,           4.8,      11.91316, ,           4.8,      11.06339, ,           4.8,        8.7886, , 
            5,      6.154647, ,             5,      5.238231, ,             5,      5.051034, ,             5,      4.975107, ,             5,      4.925647, ,             5,      4.906297, ,             5,      12.13451, ,             5,      11.37225, ,             5,       9.45179, , 
          5.2,      6.703892, ,           5.2,      5.282429, ,           5.2,      5.087224, ,           5.2,      5.009896, ,           5.2,      4.959762, ,           5.2,      4.940117, , , , , , , , , , , 
, , ,           5.4,      5.331271, ,           5.4,      5.125875, ,           5.4,      5.046735, ,           5.4,      4.995677, ,           5.4,       4.97569, , , , , , , , , , , 

