Alpha,T1-15.8 m/s-VLM2, , 
           -3,     0.6576337, , 
         -2.8,     0.6576755, , 
         -2.6,     0.6577066, , 
         -2.4,     0.6577277, , 
         -2.2,     0.6577396, , 
           -2,     0.6577428, , 
         -1.8,      0.657738, , 
         -1.6,     0.6577258, , 
         -1.4,     0.6577065, , 
         -1.2,     0.6576807, , 
           -1,     0.6576489, , 
         -0.8,     0.6576114, , 
         -0.6,     0.6575686, , 
         -0.4,     0.6575209, , 
         -0.2,     0.6574687, , 
            0,     0.6574121, , 
          0.2,     0.6573516, , 
          0.4,     0.6572874, , 
          0.6,     0.6572198, , 
          0.8,     0.6571491, , 
            1,     0.6570753, , 
          1.2,     0.6569989, , 
          1.4,     0.6569199, , 
          1.6,     0.6568387, , 
          1.8,     0.6567553, , 
            2,     0.6566699, , 
          2.2,     0.6565828, , 
          2.4,     0.6564941, , 
          2.6,     0.6564039, , 
          2.8,     0.6563124, , 
            3,     0.6562197, , 
          3.2,      0.656126, , 
          3.4,     0.6560314, , 
          3.6,      0.655936, , 
          3.8,     0.6558399, , 
            4,     0.6557433, , 
          4.2,     0.6556462, , 
          4.4,     0.6555487, , 
          4.6,      0.655451, , 
          4.8,     0.6553532, , 
            5,     0.6552553, , 
          5.2,     0.6551575, , 
          5.4,     0.6550597, , 

