Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      7.880448, ,            -1,      8.011005, ,            -1,      8.039694, ,            -1,      6.950751, ,            -1,       7.42754, , 
         -0.8,      7.903905, ,          -0.8,       8.03749, ,          -0.8,      8.067049, ,          -0.8,      6.955896, ,          -0.8,      7.439258, , 
         -0.6,      7.924252, ,          -0.6,      8.061191, ,          -0.6,      8.091425, ,          -0.6,      6.958236, ,          -0.6,      7.447945, , 
         -0.4,      7.941456, ,          -0.4,       8.08212, ,          -0.4,      8.113054, ,          -0.4,      6.957824, ,          -0.4,      7.453657, , 
         -0.2,      7.955591, ,          -0.2,       8.10027, ,          -0.2,       8.13203, ,          -0.2,      6.954766, ,          -0.2,      7.456504, , 
            0,      7.966729, ,             0,      8.115527, ,             0,      8.148213, ,             0,      6.949132, ,             0,      7.456557, , 
          0.2,      7.974938, ,           0.2,      8.128146, ,           0.2,      8.161901, ,           0.2,      6.941034, ,           0.2,      7.453964, , 
          0.4,      7.980248, ,           0.4,      8.138167, ,           0.4,      8.173106, ,           0.4,      6.930566, ,           0.4,      7.448781, , 
          0.6,      7.982643, ,           0.6,      8.145535, ,           0.6,      8.181904, ,           0.6,      6.917799, ,           0.6,      7.441119, , 
          0.8,      7.982239, ,           0.8,      8.150088, ,           0.8,      8.188067, ,           0.8,      6.902854, ,           0.8,      7.431102, , 
            1,      7.979076, ,             1,      8.151531, ,             1,      8.191082, ,             1,      6.885798, ,             1,      7.418834, , 
          1.2,      7.973226, ,           1.2,      8.149884, ,           1.2,      8.191029, ,           1.2,      6.866707, ,           1.2,       7.40442, , 
          1.4,      7.964819, ,           1.4,      8.145087, ,           1.4,      8.187614, ,           1.4,      6.845616, ,           1.4,      7.387958, , 
          1.6,      7.953925, ,           1.6,      8.137132, ,           1.6,      8.180679, ,           1.6,      6.822566, ,           1.6,      7.369536, , 
          1.8,      7.940708, ,           1.8,      8.126256, ,           1.8,        8.1705, ,           1.8,      6.797638, ,           1.8,      7.349298, , 
            2,      7.925297, ,             2,       8.11261, ,             2,      8.157367, ,             2,      6.770871, ,             2,      7.327371, , 
          2.2,      7.907795, ,           2.2,      8.096389, ,           2.2,      8.141443, ,           2.2,      6.742248, ,           2.2,      7.303808, , 
          2.4,      7.888385, ,           2.4,      8.077886, ,           2.4,      8.123169, ,           2.4,      6.711841, ,           2.4,      7.278715, , 
          2.6,      7.867208, ,           2.6,      8.057324, ,           2.6,      8.102774, ,           2.6,      6.679699, ,           2.6,      7.252162, , 
          2.8,      7.844389, ,           2.8,      8.034924, ,           2.8,      8.080488, ,           2.8,      6.645748, ,           2.8,      7.224175, , 
