Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,       8.11341, ,            -1,      8.003867, ,            -1,      8.505663, , 
         -0.8,      8.090164, ,          -0.8,      7.979218, ,          -0.8,      8.490106, , 
         -0.6,      8.069903, ,          -0.6,      7.957565, ,          -0.6,       8.47771, , 
         -0.4,      8.052498, ,          -0.4,      7.938759, ,          -0.4,      8.468344, , 
         -0.2,      8.037833, ,          -0.2,      7.922597, ,          -0.2,      8.461861, , 
            0,      8.025812, ,             0,      7.909139, ,             0,      8.458201, , 
          0.2,      8.016319, ,           0.2,      7.898041, ,           0.2,      8.457244, , 
          0.4,      8.009294, ,           0.4,      7.889105, ,           0.4,      8.458905, , 
          0.6,      8.004714, ,           0.6,      7.882281, ,           0.6,      8.463073, , 
          0.8,      8.002496, ,           0.8,      7.877398, ,           0.8,      8.469687, , 
            1,      8.002544, ,             1,      7.874603, ,             1,      8.478654, , 
          1.2,       8.00483, ,           1.2,      7.873807, ,           1.2,      8.489917, , 
          1.4,      8.009274, ,           1.4,      7.874901, ,           1.4,      8.503359, , 
          1.6,      8.015872, ,           1.6,      7.877887, ,           1.6,       8.51893, , 
          1.8,      8.024588, ,           1.8,      7.882835, ,           1.8,      8.536555, , 
            2,      8.035356, ,             2,      7.889889, ,             2,      8.556144, , 
          2.2,      8.048124, ,           2.2,       7.89915, ,           2.2,      8.577638, , 
          2.4,      8.062837, ,           2.4,      7.910581, ,           2.4,      8.600969, , 
          2.6,      8.079456, ,           2.6,      7.924232, ,           2.6,      8.626078, , 
          2.8,       8.09788, ,           2.8,      7.940044, ,           2.8,      8.652898, , 
            3,      8.118054, ,             3,      7.957959, ,             3,      8.681362, , 
          3.2,      8.139898, ,           3.2,      7.977836, ,           3.2,      8.711385, , 
          3.4,      8.163323, ,           3.4,      7.999587, ,           3.4,      8.742919, , 
          3.6,      8.188262, ,           3.6,      8.023049, ,           3.6,      8.775934, , 
          3.8,      8.214614, ,           3.8,      8.048041, ,           3.8,      8.810373, , 
            4,      8.242325, ,             4,      8.074493, ,             4,       8.84623, , 
          4.2,      8.271304, ,           4.2,       8.10229, ,           4.2,      8.883477, , 
          4.4,      8.301492, ,           4.4,      8.131319, ,           4.4,      8.922139, , 
          4.6,       8.33281, ,           4.6,      8.161475, ,           4.6,      8.962163, , 
          4.8,      8.365169, ,           4.8,      8.192677, ,           4.8,      9.003497, , 
            5,      8.398531, ,             5,       8.22488, ,             5,      9.046174, , 
          5.2,      8.432843, ,           5.2,      8.257989, ,           5.2,      9.090213, , 
          5.4,      8.468099, ,           5.4,      8.291973, ,           5.4,      9.135619, , 
          5.6,      8.504243, ,           5.6,      8.326773, ,           5.6,      9.182352, , 
          5.8,      8.541246, ,           5.8,      8.362338, ,           5.8,      9.230458, , 
            6,      8.579052, ,             6,      8.398623, ,             6,       9.27995, , 
          6.2,      8.617639, ,           6.2,      8.435623, ,           6.2,      9.330864, , 
          6.4,      8.656962, ,           6.4,      8.473249, ,           6.4,      9.383278, , 
          6.6,      8.696981, ,           6.6,      8.511471, ,           6.6,      9.437263, , 
          6.8,      8.737683, ,           6.8,      8.550282, ,           6.8,      9.492849, , 
            7,      8.779055, ,             7,      8.589671, ,             7,      9.550179, , 
          7.2,      8.821074, ,           7.2,      8.629605, ,           7.2,      9.609405, , 
          7.4,      8.863721, ,           7.4,      8.670096, ,           7.4,       9.67053, , 
          7.6,      8.906971, ,           7.6,      8.711096, ,           7.6,      9.733793, , 
          7.8,      8.950801, ,           7.8,      8.752675, ,           7.8,       9.79951, , 
            8,      8.995165, ,             8,      8.794842, ,             8,      9.868045, , 
          8.2,      9.040059, ,           8.2,      8.837611, ,           8.2,      9.939786, , 
          8.4,      9.085467, ,           8.4,      8.880945, ,           8.4,      10.01536, , 
          8.6,      9.131423, ,           8.6,       8.92484, ,           8.6,      10.09539, , 
          8.8,      9.177905, ,           8.8,      8.969297, ,           8.8,      10.18101, , 
            9,       9.22493, ,             9,      9.014271, ,             9,      10.27332, , 
          9.2,      9.272474, ,           9.2,      9.059784, ,           9.2,      10.37412, , 
          9.4,       9.32055, ,           9.4,      9.105816, ,           9.4,       10.4856, , 
          9.6,      9.369143, ,           9.6,      9.152335, ,           9.6,      10.61141, , 
          9.8,      9.418326, ,           9.8,      9.199371, ,           9.8,      10.75589, , 
           10,      9.468105, ,            10,      9.246901, ,            10,      10.92318, , 
         10.2,      9.518489, ,          10.2,      9.294938, ,          10.2,      11.11339, , 
         10.4,       9.56952, ,          10.4,      9.343488, ,          10.4,      11.32382, , 
         10.6,      9.621185, ,          10.6,       9.39253, ,          10.6,      11.55178, , 
         10.8,      9.673559, ,          10.8,       9.44209, ,          10.8,      11.78811, , 
           11,      9.726695, ,            11,       9.49218, ,            11,      12.04354, , 
         11.2,       9.78067, ,          11.2,      9.542811, ,          11.2,      12.44544, , 
         11.4,      9.835589, ,          11.4,       9.59399, ,          11.4,      12.94509, , 
         11.6,      9.891497, ,          11.6,      9.645756, ,          11.6,      13.32275, , 
         11.8,      9.948503, ,          11.8,      9.698105, ,          11.8,      13.71355, , 
           12,      10.00671, ,            12,      9.751056, , , , , 

