Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,       9.81302, ,            -3,      10.01278, ,            -3,      10.05721, ,            -3,      8.435793, ,            -3,      9.134058, , 
         -2.8,      9.905725, ,          -2.8,      10.11291, ,          -2.8,      10.15836, ,          -2.8,      8.482453, ,          -2.8,      9.198932, , 
         -2.6,      9.992592, ,          -2.6,      10.20759, ,          -2.6,      10.25402, ,          -2.6,      8.523297, ,          -2.6,      9.257664, , 
         -2.4,      10.07365, ,          -2.4,      10.29685, ,          -2.4,      10.34422, ,          -2.4,      8.558415, ,          -2.4,      9.310273, , 
         -2.2,      10.14881, ,          -2.2,      10.38096, ,          -2.2,      10.42985, ,          -2.2,      8.587886, ,          -2.2,      9.356809, , 
           -2,      10.21781, ,            -2,      10.46004, ,            -2,      10.51107, ,            -2,      8.611772, ,            -2,      9.397333, , 
         -1.8,      10.28074, ,          -1.8,      10.53355, ,          -1.8,      10.58715, ,          -1.8,      8.630207, ,          -1.8,      9.431995, , 
         -1.6,      10.33753, ,          -1.6,      10.60168, ,          -1.6,      10.65821, ,          -1.6,      8.643278, ,          -1.6,      9.460866, , 
         -1.4,      10.38813, ,          -1.4,      10.66458, ,          -1.4,      10.72467, ,          -1.4,      8.651165, ,          -1.4,      9.484083, , 
         -1.2,      10.43233, ,          -1.2,      10.72183, ,          -1.2,      10.78623, ,          -1.2,      8.654005, ,          -1.2,       9.50181, , 
           -1,      10.47017, ,            -1,      10.77247, ,            -1,      10.84174, ,            -1,      8.651885, ,            -1,      9.514203, , 
         -0.8,      10.50172, ,          -0.8,      10.81583, ,          -0.8,      10.88962, ,          -0.8,      8.645004, ,          -0.8,      9.521474, , 
         -0.6,        10.527, ,          -0.6,       10.8516, ,          -0.6,      10.92916, ,          -0.6,      8.633361, ,          -0.6,      9.523794, , 
         -0.4,      10.54621, ,          -0.4,      10.87947, ,          -0.4,      10.95988, ,          -0.4,      8.616979, ,          -0.4,      9.521326, , 
         -0.2,      10.55968, ,          -0.2,      10.89987, ,          -0.2,      10.98227, ,          -0.2,      8.595996, ,          -0.2,      9.514367, , 
            0,      10.56754, ,             0,      10.91315, ,             0,      10.99692, ,             0,      8.570255, ,             0,      9.503108, , 
          0.2,      10.57025, ,           0.2,      10.92011, ,           0.2,      11.00491, ,           0.2,      8.539962, ,           0.2,      9.487783, , 
          0.4,      10.56808, ,           0.4,      10.92127, ,           0.4,      11.00687, ,           0.4,      8.505022, ,           0.4,      9.468467, , 
          0.6,      10.56143, ,           0.6,      10.91721, ,           0.6,      11.00354, ,           0.6,       8.46528, ,           0.6,      9.445226, , 
          0.8,      10.55065, ,           0.8,      10.90863, ,           0.8,      10.99553, ,           0.8,       8.42079, ,           0.8,      9.418161, , 
            1,      10.53605, ,             1,      10.89615, ,             1,       10.9835, ,             1,      8.371412, ,             1,      9.387374, , 
          1.2,      10.51795, ,           1.2,      10.88002, ,           1.2,      10.96776, ,           1.2,      8.316513, ,           1.2,      9.352944, , 
          1.4,       10.4966, ,           1.4,      10.86045, ,           1.4,      10.94858, ,           1.4,      8.255869, ,           1.4,      9.314843, , 
          1.6,      10.47214, ,           1.6,      10.83781, ,           1.6,      10.92635, ,           1.6,      8.188877, ,           1.6,      9.273109, , 
          1.8,      10.44483, ,           1.8,      10.81242, ,           1.8,       10.9014, ,           1.8,      8.115263, ,           1.8,      9.227931, , 
            2,       10.4148, ,             2,      10.78454, ,             2,      10.87396, ,             2,      8.033836, ,             2,      9.179021, , 
          2.2,       10.3822, ,           2.2,      10.75443, ,           2.2,       10.8443, ,           2.2,       7.94396, ,           2.2,      9.126363, , 
          2.4,      10.34731, ,           2.4,      10.72227, ,           2.4,      10.81258, ,           2.4,      7.844632, ,           2.4,      9.069847, , 
          2.6,       10.3102, ,           2.6,      10.68801, ,           2.6,      10.77869, ,           2.6,      7.733778, ,           2.6,      9.009197, , 
          2.8,      10.27104, ,           2.8,      10.65181, ,           2.8,      10.74276, ,           2.8,      7.611505, ,           2.8,      8.944253, , 
            3,      10.22989, ,             3,      10.61376, ,             3,      10.70488, ,             3,      7.477161, ,             3,      8.874418, , 
          3.2,       10.1869, ,           3.2,        10.574, ,           3.2,      10.66519, ,           3.2,      7.331102, ,           3.2,      8.799431, , 
          3.4,      10.14219, ,           3.4,      10.53235, ,           3.4,      10.62363, ,           3.4,      7.172977, ,           3.4,      8.718031, , 
          3.6,      10.09595, ,           3.6,      10.48876, ,           3.6,      10.58006, ,           3.6,      7.005175, ,           3.6,      8.629025, , 
          3.8,      10.04815, ,           3.8,      10.44323, ,           3.8,      10.53447, ,           3.8,      6.827531, ,           3.8,      8.530759, , 
            4,      9.998766, ,             4,      10.39586, ,             4,      10.48679, ,             4,      6.644667, ,             4,      8.419988, , 
          4.2,      9.947839, ,           4.2,       10.3467, ,           4.2,      10.43705, ,           4.2,      6.453605, ,           4.2,      8.293638, , 
          4.4,       9.89535, ,           4.4,      10.29582, ,           4.4,      10.38539, ,           4.4,      6.231002, ,           4.4,      8.145483, , 
          4.6,       9.84137, ,           4.6,      10.24326, ,           4.6,      10.33202, ,           4.6,      5.919435, ,           4.6,      7.967753, , 
          4.8,      9.785659, ,           4.8,      10.18904, ,           4.8,      10.27699, ,           4.8,      5.654113, ,           4.8,      7.748427, , 
            5,      9.728191, ,             5,      10.13314, ,             5,      10.22025, ,             5,      5.444441, ,             5,       7.48702, , 
          5.2,      9.668827, ,           5.2,      10.07565, ,           5.2,      10.16193, ,           5.2,      5.263756, ,           5.2,      7.196628, , 
          5.4,      9.607502, ,           5.4,      10.01653, ,           5.4,      10.10209, ,           5.4,      5.119356, ,           5.4,      6.899966, , 
          5.6,       9.54387, ,           5.6,      9.955782, ,           5.6,      10.04075, ,           5.6,        4.9755, ,           5.6,      6.594634, , 
          5.8,      9.477553, ,           5.8,      9.893348, ,           5.8,       9.97784, ,           5.8,       4.84602, ,           5.8,      6.042661, , 
            6,       9.40824, ,             6,      9.829128, ,             6,      9.913277, ,             6,      4.724579, ,             6,      5.685249, , 
          6.2,      9.335419, ,           6.2,      9.763069, ,           6.2,      9.847017, , , , , , , , 

