Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            1,     0.6601202, ,             1,     0.6601202, ,             1,     0.6601202, ,             1,     0.6601202, ,             1,     0.6601202, ,             1,     0.6601202, ,             1,     0.6601202, ,             1,     0.6601202, ,             1,     0.6601202, , 
          1.2,     0.6600567, ,           1.2,     0.6600567, ,           1.2,     0.6600567, ,           1.2,     0.6600567, ,           1.2,     0.6600567, ,           1.2,     0.6600567, ,           1.2,     0.6600567, ,           1.2,     0.6600567, ,           1.2,     0.6600567, , 
          1.4,     0.6599907, ,           1.4,     0.6599907, ,           1.4,     0.6599907, ,           1.4,     0.6599907, ,           1.4,     0.6599907, ,           1.4,     0.6599907, ,           1.4,     0.6599907, ,           1.4,     0.6599907, ,           1.4,     0.6599907, , 
          1.6,     0.6599226, ,           1.6,     0.6599226, ,           1.6,     0.6599226, ,           1.6,     0.6599226, ,           1.6,     0.6599226, ,           1.6,     0.6599226, ,           1.6,     0.6599226, ,           1.6,     0.6599226, ,           1.6,     0.6599226, , 
          1.8,     0.6598524, ,           1.8,     0.6598524, ,           1.8,     0.6598524, ,           1.8,     0.6598524, ,           1.8,     0.6598524, ,           1.8,     0.6598524, ,           1.8,     0.6598524, ,           1.8,     0.6598524, ,           1.8,     0.6598524, , 
            2,     0.6597804, ,             2,     0.6597804, ,             2,     0.6597804, ,             2,     0.6597804, ,             2,     0.6597804, ,             2,     0.6597804, ,             2,     0.6597804, ,             2,     0.6597804, ,             2,     0.6597804, , 
          2.2,     0.6597068, ,           2.2,     0.6597068, ,           2.2,     0.6597068, ,           2.2,     0.6597068, ,           2.2,     0.6597068, ,           2.2,     0.6597068, ,           2.2,     0.6597068, ,           2.2,     0.6597068, ,           2.2,     0.6597068, , 
          2.4,     0.6596317, ,           2.4,     0.6596317, ,           2.4,     0.6596317, ,           2.4,     0.6596317, ,           2.4,     0.6596317, ,           2.4,     0.6596317, ,           2.4,     0.6596317, ,           2.4,     0.6596317, ,           2.4,     0.6596317, , 
          2.6,     0.6595552, ,           2.6,     0.6595552, ,           2.6,     0.6595552, ,           2.6,     0.6595552, ,           2.6,     0.6595552, ,           2.6,     0.6595552, ,           2.6,     0.6595552, ,           2.6,     0.6595552, ,           2.6,     0.6595552, , 
          2.8,     0.6594776, ,           2.8,     0.6594776, ,           2.8,     0.6594776, ,           2.8,     0.6594776, ,           2.8,     0.6594776, ,           2.8,     0.6594776, ,           2.8,     0.6594776, ,           2.8,     0.6594776, ,           2.8,     0.6594776, , 
            3,     0.6593989, ,             3,     0.6593989, ,             3,     0.6593989, ,             3,     0.6593989, ,             3,     0.6593989, ,             3,     0.6593989, ,             3,     0.6593989, ,             3,     0.6593989, ,             3,     0.6593989, , 
          3.2,     0.6593193, ,           3.2,     0.6593193, ,           3.2,     0.6593193, ,           3.2,     0.6593193, ,           3.2,     0.6593193, ,           3.2,     0.6593193, ,           3.2,     0.6593193, ,           3.2,     0.6593193, ,           3.2,     0.6593193, , 
          3.4,      0.659239, ,           3.4,      0.659239, ,           3.4,      0.659239, ,           3.4,      0.659239, ,           3.4,      0.659239, ,           3.4,      0.659239, ,           3.4,      0.659239, ,           3.4,      0.659239, ,           3.4,      0.659239, , 
          3.6,      0.659158, ,           3.6,      0.659158, ,           3.6,      0.659158, ,           3.6,      0.659158, ,           3.6,      0.659158, ,           3.6,      0.659158, ,           3.6,      0.659158, ,           3.6,      0.659158, ,           3.6,      0.659158, , 
          3.8,     0.6590765, ,           3.8,     0.6590765, ,           3.8,     0.6590765, ,           3.8,     0.6590765, ,           3.8,     0.6590765, ,           3.8,     0.6590765, ,           3.8,     0.6590765, ,           3.8,     0.6590765, ,           3.8,     0.6590765, , 
            4,     0.6589945, ,             4,     0.6589945, ,             4,     0.6589945, ,             4,     0.6589945, ,             4,     0.6589945, ,             4,     0.6589945, ,             4,     0.6589945, ,             4,     0.6589945, ,             4,     0.6589945, , 
          4.2,     0.6589123, ,           4.2,     0.6589123, ,           4.2,     0.6589123, ,           4.2,     0.6589123, ,           4.2,     0.6589123, ,           4.2,     0.6589123, ,           4.2,     0.6589123, ,           4.2,     0.6589123, ,           4.2,     0.6589123, , 
          4.4,     0.6588299, ,           4.4,     0.6588299, ,           4.4,     0.6588299, ,           4.4,     0.6588299, ,           4.4,     0.6588299, ,           4.4,     0.6588299, ,           4.4,     0.6588299, ,           4.4,     0.6588299, ,           4.4,     0.6588299, , 
          4.6,     0.6587474, ,           4.6,     0.6587474, ,           4.6,     0.6587474, ,           4.6,     0.6587474, ,           4.6,     0.6587474, ,           4.6,     0.6587474, ,           4.6,     0.6587474, ,           4.6,     0.6587474, ,           4.6,     0.6587474, , 
          4.8,     0.6586649, ,           4.8,     0.6586649, ,           4.8,     0.6586649, ,           4.8,     0.6586649, ,           4.8,     0.6586649, ,           4.8,     0.6586649, ,           4.8,     0.6586649, ,           4.8,     0.6586649, ,           4.8,     0.6586649, , 
            5,     0.6585825, ,             5,     0.6585825, ,             5,     0.6585825, ,             5,     0.6585825, ,             5,     0.6585825, ,             5,     0.6585825, ,             5,     0.6585825, ,             5,     0.6585825, ,             5,     0.6585825, , 
          5.2,     0.6585003, ,           5.2,     0.6585003, ,           5.2,     0.6585003, ,           5.2,     0.6585003, ,           5.2,     0.6585003, ,           5.2,     0.6585003, , , , , , , , , , , 
, , ,           5.4,     0.6584184, ,           5.4,     0.6584184, ,           5.4,     0.6584184, ,           5.4,     0.6584184, ,           5.4,     0.6584184, , , , , , , , , , , 

