Alpha,T1-15.8 m/s-VLM2, , 
           -3,      4.953378, , 
         -2.8,      4.900611, , 
         -2.6,      4.852318, , 
         -2.4,      4.808292, , 
         -2.2,      4.768417, , 
           -2,      4.732705, , 
         -1.8,      4.701074, , 
         -1.6,      4.673423, , 
         -1.4,      4.649608, , 
         -1.2,      4.629451, , 
           -1,      4.612822, , 
         -0.8,      4.599465, , 
         -0.6,      4.589137, , 
         -0.4,      4.581611, , 
         -0.2,      4.576685, , 
            0,      4.574147, , 
          0.2,      4.573758, , 
          0.4,      4.575392, , 
          0.6,      4.578946, , 
          0.8,      4.584336, , 
            1,      4.591463, , 
          1.2,      4.600243, , 
          1.4,      4.610588, , 
          1.6,      4.622418, , 
          1.8,      4.635716, , 
            2,      4.650469, , 
          2.2,      4.666624, , 
          2.4,      4.684062, , 
          2.6,      4.702754, , 
          2.8,      4.722823, , 
            3,      4.744272, , 
          3.2,      4.767153, , 
          3.4,      4.791501, , 
          3.6,      4.817509, , 
          3.8,        4.8453, , 
            4,      4.875006, , 
          4.2,      4.906828, , 
          4.4,      4.941168, , 
          4.6,      4.978498, , 
          4.8,      5.019308, , 
            5,      5.064255, , 
          5.2,      5.114448, , 

