Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      10.35126, ,            -1,      10.25617, ,            -1,      10.23234, ,            -1,      11.08969, ,            -1,      10.64863, , 
         -0.8,      10.31919, ,          -0.8,      10.22321, ,          -0.8,      10.19873, ,          -0.8,      11.06758, ,          -0.8,      10.62351, , 
         -0.6,      10.29063, ,          -0.6,      10.19382, ,          -0.6,      10.16828, ,          -0.6,      11.04881, ,          -0.6,      10.60167, , 
         -0.4,      10.26538, ,          -0.4,      10.16678, ,          -0.4,      10.14181, ,          -0.4,      11.03322, ,          -0.4,      10.58297, , 
         -0.2,      10.24329, ,          -0.2,      10.14352, ,          -0.2,      10.11912, ,          -0.2,      11.02072, ,          -0.2,      10.56727, , 
            0,      10.22423, ,             0,      10.12376, ,             0,      10.09968, ,             0,      11.01117, ,             0,      10.55443, , 
          0.2,      10.20807, ,           0.2,      10.10661, ,           0.2,      10.08249, ,           0.2,      11.00448, ,           0.2,      10.54439, , 
          0.4,      10.19466, ,           0.4,      10.09129, ,           0.4,      10.06717, ,           0.4,      11.00051, ,           0.4,      10.53702, , 
          0.6,      10.18386, ,           0.6,      10.07873, ,           0.6,      10.05471, ,           0.6,      10.99916, ,           0.6,      10.53221, , 
          0.8,      10.17561, ,           0.8,      10.06948, ,           0.8,      10.04575, ,           0.8,      11.00035, ,           0.8,      10.52991, , 
            1,      10.16973, ,             1,      10.06263, ,             1,      10.03919, ,             1,      11.00398, ,             1,      10.52998, , 
          1.2,      10.16617, ,           1.2,      10.05841, ,           1.2,      10.03474, ,           1.2,      11.00999, ,           1.2,       10.5324, , 
          1.4,      10.16481, ,           1.4,      10.05652, ,           1.4,      10.03245, ,           1.4,      11.01826, ,           1.4,      10.53705, , 
          1.6,      10.16552, ,           1.6,      10.05673, ,           1.6,      10.03234, ,           1.6,      11.02873, ,           1.6,      10.54384, , 
          1.8,      10.16832, ,           1.8,      10.05957, ,           1.8,      10.03525, ,           1.8,      11.04136, ,           1.8,      10.55278, , 
            2,      10.17303, ,             2,      10.06432, ,             2,      10.04006, ,             2,      11.05604, ,             2,      10.56372, , 
          2.2,      10.17961, ,           2.2,      10.07082, ,           2.2,       10.0458, ,           2.2,      11.07272, ,           2.2,      10.57661, , 
          2.4,      10.18803, ,           2.4,      10.07768, ,           2.4,       10.0519, ,           2.4,      11.09137, ,           2.4,      10.59141, , 
          2.6,       10.1982, ,           2.6,      10.08616, ,           2.6,      10.05973, ,           2.6,      11.11191, ,           2.6,      10.60801, , 
          2.8,      10.21006, ,           2.8,      10.09617, ,           2.8,      10.06946, ,           2.8,      11.13426, ,           2.8,      10.62638, , 
            3,      10.22355, ,             3,      10.10822, ,             3,      10.08131, ,             3,      11.15838, ,             3,      10.64647, , 
          3.2,      10.23863, ,           3.2,      10.12174, ,           3.2,      10.09466, ,           3.2,      11.18422, ,           3.2,      10.66822, , 
          3.4,      10.25524, ,           3.4,      10.13668, ,           3.4,      10.10943, ,           3.4,      11.21171, ,           3.4,      10.69157, , 
          3.6,      10.27342, ,           3.6,      10.15308, ,           3.6,       10.1257, ,           3.6,      11.24085, ,           3.6,      10.71649, , 
          3.8,      10.29309, ,           3.8,      10.17082, ,           3.8,      10.14324, ,           3.8,      11.27157, ,           3.8,      10.74293, , 
            4,      10.31416, ,             4,      10.18993, ,             4,      10.16215, ,             4,       11.3038, ,             4,      10.77081, , 
          4.2,      10.33665, ,           4.2,      10.21049, ,           4.2,      10.18281, ,           4.2,      11.33753, ,           4.2,      10.80013, , 
          4.4,      10.36049, ,           4.4,      10.23226, ,           4.4,      10.20464, ,           4.4,       11.3727, ,           4.4,       10.8308, , 
          4.6,      10.38566, ,           4.6,      10.25518, ,           4.6,      10.22735, ,           4.6,      11.40926, ,           4.6,      10.86282, , 
          4.8,      10.41216, ,           4.8,      10.27924, ,           4.8,      10.25046, ,           4.8,       11.4472, ,           4.8,      10.89613, , 
            5,      10.43996, ,             5,      10.30447, ,             5,      10.27465, ,             5,      11.48646, ,             5,      10.93069, , 
          5.2,      10.46901, ,           5.2,      10.33087, ,           5.2,      10.29987, ,           5.2,      11.52701, ,           5.2,      10.96646, , 
          5.4,       10.4993, ,           5.4,      10.35843, ,           5.4,      10.32638, ,           5.4,      11.56882, ,           5.4,       11.0034, , 
          5.6,      10.53078, ,           5.6,      10.38728, ,           5.6,      10.35423, ,           5.6,      11.61185, ,           5.6,      11.04146, , 
          5.8,      10.56343, ,           5.8,      10.41742, ,           5.8,      10.38342, ,           5.8,      11.65605, ,           5.8,       11.0806, , 
            6,      10.59723, ,             6,      10.44884, ,             6,      10.41403, ,             6,      11.70145, ,             6,      11.12081, , 
          6.2,      10.63212, ,           6.2,      10.48154, ,           6.2,      10.44603, ,           6.2,      11.74802, ,           6.2,      11.16204, , 
          6.4,      10.66806, ,           6.4,       10.5155, ,           6.4,      10.47939, ,           6.4,      11.79572, ,           6.4,      11.20425, , 
          6.6,      10.70503, ,           6.6,      10.55068, ,           6.6,      10.51411, ,           6.6,      11.84455, ,           6.6,      11.24742, , 
          6.8,      10.74299, ,           6.8,      10.58704, ,           6.8,      10.55008, ,           6.8,      11.89452, ,           6.8,      11.29151, , 
            7,      10.78189, ,             7,      10.62448, ,             7,       10.5872, ,             7,      11.94558, ,             7,      11.33645, , 
          7.2,      10.82173, ,           7.2,      10.66299, ,           7.2,      10.62551, ,           7.2,      11.99777, ,           7.2,      11.38226, , 
          7.4,      10.86243, ,           7.4,      10.70249, ,           7.4,      10.66484, ,           7.4,      12.05105, ,           7.4,      11.42889, , 
