Alpha,T1-15.8 m/s-VLM2, , 
           -3,     0.6445405, , 
         -2.8,     0.6445254, , 
         -2.6,     0.6445001, , 
         -2.4,     0.6444653, , 
         -2.2,     0.6444215, , 
           -2,     0.6443694, , 
         -1.8,     0.6443094, , 
         -1.6,     0.6442421, , 
         -1.4,     0.6441679, , 
         -1.2,     0.6440872, , 
           -1,     0.6440003, , 
         -0.8,     0.6439077, , 
         -0.6,     0.6438098, , 
         -0.4,     0.6437067, , 
         -0.2,     0.6435989, , 
            0,     0.6434866, , 
          0.2,       0.64337, , 
          0.4,     0.6432495, , 
          0.6,     0.6431252, , 
          0.8,     0.6429974, , 
            1,     0.6428662, , 
          1.2,      0.642732, , 
          1.4,     0.6425947, , 
          1.6,     0.6424548, , 
          1.8,     0.6423122, , 
            2,     0.6421672, , 
          2.2,     0.6420199, , 
          2.4,     0.6418705, , 
          2.6,     0.6417191, , 
          2.8,     0.6415658, , 
            3,     0.6414108, , 
          3.2,     0.6412541, , 
          3.4,      0.641096, , 
          3.6,     0.6409364, , 
          3.8,     0.6407756, , 
            4,     0.6406135, , 
          4.2,     0.6404504, , 
          4.4,     0.6402863, , 
          4.6,     0.6401213, , 
          4.8,     0.6399554, , 
            5,     0.6397888, , 
          5.2,     0.6396216, , 
          5.4,     0.6394538, , 
          5.6,     0.6392855, , 
          5.8,     0.6391168, , 
            6,     0.6389478, , 
          6.2,     0.6387784, , 
          6.4,     0.6386089, , 

