Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -3,     0.8115163, ,            -3,     0.8115163, ,            -3,     0.8115163, ,            -3,     0.8115163, ,            -3,     0.8115163, , 
         -2.8,     0.8258233, ,          -2.8,     0.8258233, ,          -2.8,     0.8258233, ,          -2.8,     0.8258233, ,          -2.8,     0.8258233, , 
         -2.6,     0.8401124, ,          -2.6,     0.8401124, ,          -2.6,     0.8401124, ,          -2.6,     0.8401124, ,          -2.6,     0.8401124, , 
         -2.4,     0.8543831, ,          -2.4,     0.8543831, ,          -2.4,     0.8543831, ,          -2.4,     0.8543831, ,          -2.4,     0.8543831, , 
         -2.2,     0.8686351, ,          -2.2,     0.8686351, ,          -2.2,     0.8686351, ,          -2.2,     0.8686351, ,          -2.2,     0.8686351, , 
           -2,     0.8828679, ,            -2,     0.8828679, ,            -2,     0.8828679, ,            -2,     0.8828679, ,            -2,     0.8828679, , 
         -1.8,     0.8970811, ,          -1.8,     0.8970811, ,          -1.8,     0.8970811, ,          -1.8,     0.8970811, ,          -1.8,     0.8970811, , 
         -1.6,     0.9112744, ,          -1.6,     0.9112744, ,          -1.6,     0.9112744, ,          -1.6,     0.9112744, ,          -1.6,     0.9112744, , 
         -1.4,     0.9254474, ,          -1.4,     0.9254474, ,          -1.4,     0.9254474, ,          -1.4,     0.9254474, ,          -1.4,     0.9254474, , 
         -1.2,     0.9395996, ,          -1.2,     0.9395996, ,          -1.2,     0.9395996, ,          -1.2,     0.9395996, ,          -1.2,     0.9395996, , 
           -1,     0.9537307, ,            -1,     0.9537307, ,            -1,     0.9537307, ,            -1,     0.9537307, ,            -1,     0.9537307, , 
         -0.8,     0.9678403, ,          -0.8,     0.9678403, ,          -0.8,     0.9678403, ,          -0.8,     0.9678403, ,          -0.8,     0.9678403, , 
         -0.6,     0.9819279, ,          -0.6,     0.9819279, ,          -0.6,     0.9819279, ,          -0.6,     0.9819279, ,          -0.6,     0.9819279, , 
         -0.4,     0.9959932, ,          -0.4,     0.9959932, ,          -0.4,     0.9959932, ,          -0.4,     0.9959932, ,          -0.4,     0.9959932, , 
         -0.2,      1.010036, ,          -0.2,      1.010036, ,          -0.2,      1.010036, ,          -0.2,      1.010036, ,          -0.2,      1.010036, , 
            0,      1.024055, ,             0,      1.024055, ,             0,      1.024055, ,             0,      1.024055, ,             0,      1.024055, , 
          0.2,      1.038052, ,           0.2,      1.038052, ,           0.2,      1.038052, ,           0.2,      1.038052, ,           0.2,      1.038052, , 
          0.4,      1.052024, ,           0.4,      1.052024, ,           0.4,      1.052024, ,           0.4,      1.052024, ,           0.4,      1.052024, , 
          0.6,      1.065972, ,           0.6,      1.065972, ,           0.6,      1.065972, ,           0.6,      1.065972, ,           0.6,      1.065972, , 
          0.8,      1.079895, ,           0.8,      1.079895, ,           0.8,      1.079895, ,           0.8,      1.079895, ,           0.8,      1.079895, , 
            1,      1.093794, ,             1,      1.093794, ,             1,      1.093794, ,             1,      1.093794, ,             1,      1.093794, , 
          1.2,      1.107667, ,           1.2,      1.107667, ,           1.2,      1.107667, ,           1.2,      1.107667, ,           1.2,      1.107667, , 
          1.4,      1.121514, ,           1.4,      1.121514, ,           1.4,      1.121514, ,           1.4,      1.121514, ,           1.4,      1.121514, , 
          1.6,      1.135335, ,           1.6,      1.135335, ,           1.6,      1.135335, ,           1.6,      1.135335, ,           1.6,      1.135335, , 
          1.8,       1.14913, ,           1.8,       1.14913, ,           1.8,       1.14913, ,           1.8,       1.14913, ,           1.8,       1.14913, , 
            2,      1.162898, ,             2,      1.162898, ,             2,      1.162898, ,             2,      1.162898, ,             2,      1.162898, , 
          2.2,      1.176639, ,           2.2,      1.176639, ,           2.2,      1.176639, ,           2.2,      1.176639, ,           2.2,      1.176639, , 
          2.4,      1.190352, ,           2.4,      1.190352, ,           2.4,      1.190352, ,           2.4,      1.190352, ,           2.4,      1.190352, , 
          2.6,      1.204037, ,           2.6,      1.204037, ,           2.6,      1.204037, ,           2.6,      1.204037, ,           2.6,      1.204037, , 
          2.8,      1.217694, ,           2.8,      1.217694, ,           2.8,      1.217694, ,           2.8,      1.217694, ,           2.8,      1.217694, , 
            3,      1.231322, ,             3,      1.231322, ,             3,      1.231322, ,             3,      1.231322, ,             3,      1.231322, , 
          3.2,      1.244921, ,           3.2,      1.244921, ,           3.2,      1.244921, ,           3.2,      1.244921, ,           3.2,      1.244921, , 
          3.4,      1.258491, ,           3.4,      1.258491, ,           3.4,      1.258491, ,           3.4,      1.258491, ,           3.4,      1.258491, , 
          3.6,      1.272031, ,           3.6,      1.272031, ,           3.6,      1.272031, ,           3.6,      1.272031, ,           3.6,      1.272031, , 
