Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      7.200791, ,            -1,      8.073779, ,            -1,      5.682904, , 
         -0.8,      8.011288, ,          -0.8,      8.969558, ,          -0.8,      6.338844, , 
         -0.6,      8.781872, ,          -0.6,      9.814912, ,          -0.6,      6.967157, , 
         -0.4,      9.475295, ,          -0.4,      10.51502, ,          -0.4,      7.562309, , 
         -0.2,      10.02315, ,          -0.2,      11.01254, ,          -0.2,       8.08755, , 
            0,      10.41726, ,             0,      11.39017, ,             0,      8.517349, , 
          0.2,      10.63967, ,           0.2,       11.6247, ,           0.2,      8.871745, , 
          0.4,      10.80171, ,           0.4,      11.73399, ,           0.4,      9.153136, , 
          0.6,      10.93637, ,           0.6,      11.71207, ,           0.6,      9.366561, , 
          0.8,      10.99314, ,           0.8,      11.74046, ,           0.8,      9.521999, , 
            1,      10.91893, ,             1,      11.69407, ,             1,      9.622893, , 
          1.2,      10.93572, ,           1.2,      11.65435, ,           1.2,       9.67968, , 
          1.4,      10.89765, ,           1.4,      11.56451, ,           1.4,      9.703927, , 
          1.6,      10.83184, ,           1.6,      11.45227, ,           1.6,      9.702578, , 
          1.8,      10.74301, ,           1.8,      11.33574, ,           1.8,      9.680281, , 
            2,      10.65237, ,             2,       11.1793, ,             2,      9.639934, , 
          2.2,      10.51724, ,           2.2,       11.0276, ,           2.2,      9.584172, , 
          2.4,      10.40979, ,           2.4,      10.86587, ,           2.4,      9.514871, , 
          2.6,      10.25405, ,           2.6,      10.68912, ,           2.6,      9.433218, , 
          2.8,      10.08517, ,           2.8,      10.50822, ,           2.8,      9.340911, , 
            3,       9.93101, ,             3,      10.31924, ,             3,      9.238402, , 
          3.2,      9.770203, ,           3.2,      10.12797, ,           3.2,      9.128047, , 
          3.4,      9.604658, ,           3.4,      9.944742, ,           3.4,      9.010067, , 
          3.6,      9.441344, ,           3.6,      9.763516, ,           3.6,      8.886409, , 
          3.8,      9.270217, ,           3.8,      9.544419, ,           3.8,      8.757844, , 
            4,       9.10011, ,             4,       9.25963, ,             4,      8.625055, , 
          4.2,      8.925743, ,           4.2,      9.125197, ,           4.2,      8.488888, , 
          4.4,      8.751397, ,           4.4,      8.919191, ,           4.4,      8.350324, , 
          4.6,      8.581995, ,           4.6,      8.674887, ,           4.6,      8.209531, , 
          4.8,      8.417174, ,           4.8,      8.322471, ,           4.8,      8.067449, , 
            5,      8.252465, , , , ,             5,      7.923632, , 
          5.2,      8.085112, , , , ,           5.2,      7.778665, , 
          5.4,      7.916843, , , , ,           5.4,      7.632381, , 
          5.6,      7.749678, , , , ,           5.6,      7.485012, , 
          5.8,      7.586236, , , , ,           5.8,      7.336376, , 
            6,      7.428886, , , , ,             6,      7.186019, , 
          6.2,      7.275817, , , , ,           6.2,      7.025768, , 
          6.4,       7.03572, , , , , , , , 
          6.6,      6.781774, , , , , , , , 
          6.8,      6.527167, , , , , , , , 
            7,      6.284032, , , , , , , , 
          7.2,      6.056717, , , , , , , , 
          7.4,      5.838249, , , , , , , , 
          7.6,      5.612142, , , , , , , , 
          7.8,      5.376619, , , , , , , , 
            8,      5.151324, , , , , , , , 
          8.2,      4.934671, , , , , , , , 
          8.4,      4.734086, , , , , , , , 
          8.6,      4.550702, , , , , , , , 
          8.8,      4.383014, , , , , , , , 

