Alpha,T1-15.8 m/s-VLM2, , 
           -1,      7.082029, , 
         -0.8,      6.361819, , 
         -0.6,      5.818095, , 
         -0.4,      5.453404, , 
         -0.2,      5.225505, , 
            0,      5.110665, , 
          0.2,      5.021683, , 
          0.4,      4.956498, , 
          0.6,      4.946337, , 
          0.8,      4.983786, , 
            1,      4.960526, , 
          1.2,      4.985029, , 
          1.4,      5.016964, , 
          1.6,      5.063669, , 
          1.8,      5.113797, , 
            2,      5.186775, , 
          2.2,      5.263003, , 
          2.4,      5.348609, , 
          2.6,      5.442704, , 
          2.8,      5.541133, , 
            3,      5.642449, , 
          3.2,      5.744523, , 
          3.4,      5.865649, , 
          3.6,      5.992256, , 
          3.8,      6.118258, , 
            4,      6.245025, , 
          4.2,      6.376977, , 
          4.4,      6.518333, , 
          4.6,      6.671598, , 
          4.8,      6.830936, , 
            5,      6.994401, , 
          5.2,      7.159284, , 
          5.4,      7.318816, , 
          5.6,      7.613861, , 
          5.8,       7.95532, , 
            6,      8.319579, , 
          6.2,      8.688398, , 
          6.4,      9.072721, , 
          6.6,      9.467397, , 
          6.8,      9.952172, , 
            7,       10.4552, , 
          7.2,      10.98106, , 
          7.4,       11.5032, , 
          7.6,      12.03553, , 

