Alpha,T1-15.8 m/s-VLM2, , 
           -1,      5.977441, , 
         -0.8,      5.997776, , 
         -0.6,       6.01603, , 
         -0.4,      6.032268, , 
         -0.2,      6.046533, , 
            0,      6.058953, , 
          0.2,      6.069536, , 
          0.4,      6.078401, , 
          0.6,      6.085576, , 
          0.8,      6.091116, , 
            1,      6.095093, , 
          1.2,      6.097563, , 
          1.4,      6.098536, , 
          1.6,      6.098097, , 
          1.8,      6.096299, , 
            2,      6.093165, , 
          2.2,      6.088764, , 
          2.4,      6.083059, , 
          2.6,      6.076137, , 
          2.8,      6.068034, , 
            3,      6.058788, , 
          3.2,      6.048446, , 
          3.4,      6.037019, , 
          3.6,      6.024545, , 
          3.8,      6.011063, , 
            4,      5.996617, , 
          4.2,      5.981236, , 
          4.4,      5.964981, , 
          4.6,      5.947875, , 
          4.8,      5.929984, , 
            5,      5.911348, , 
          5.2,      5.892004, , 
          5.4,      5.872018, , 
          5.6,      5.851433, , 
          5.8,       5.83031, , 
            6,      5.808701, , 
          6.2,      5.786633, , 
          6.4,      5.764173, , 
          6.6,      5.741346, , 
          6.8,      5.718181, , 
            7,      5.694733, , 
          7.2,      5.671041, , 
          7.4,      5.647135, , 
          7.6,      5.623034, , 
          7.8,      5.598765, , 
            8,      5.574346, , 
          8.2,      5.549809, , 
          8.4,      5.525175, , 
          8.6,      5.500454, , 
          8.8,      5.475671, , 
            9,      5.450846, , 
          9.2,      5.425989, , 
          9.4,       5.40112, , 
          9.6,      5.376242, , 
          9.8,      5.351371, , 
           10,      5.326522, , 
         10.2,      5.301702, , 
         10.4,       5.27692, , 
         10.6,      5.252169, , 
         10.8,      5.227464, , 
           11,      5.202819, , 
         11.2,      5.178244, , 
         11.4,      5.153751, , 
         11.6,      5.129335, , 
         11.8,      5.105001, , 
           12,      5.080749, , 

