Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6605832, , 
         -0.8,     0.6605658, , 
         -0.6,      0.660543, , 
         -0.4,     0.6605149, , 
         -0.2,     0.6604822, , 
            0,      0.660445, , 
          0.2,     0.6604037, , 
          0.4,     0.6603586, , 
          0.6,       0.66031, , 
          0.8,     0.6602581, , 
            1,     0.6602033, , 
          1.2,     0.6601457, , 
          1.4,     0.6600856, , 
          1.6,     0.6600231, , 
          1.8,     0.6599586, , 
            2,     0.6598921, , 
          2.2,     0.6598238, , 
          2.4,      0.659754, , 
          2.6,     0.6596828, , 
          2.8,     0.6596103, , 
            3,     0.6595367, , 
          3.2,     0.6594621, , 
          3.4,     0.6593867, , 
          3.6,     0.6593106, , 
          3.8,      0.659234, , 
            4,     0.6591569, , 
          4.2,     0.6590794, , 
          4.4,     0.6590017, , 
          4.6,     0.6589238, , 
          4.8,      0.658846, , 
            5,     0.6587682, , 
          5.2,     0.6586905, , 
          5.4,     0.6586131, , 

