Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.911858, ,            -1,      7.004518, ,            -1,      6.626995, , 
         -0.8,      6.934958, ,          -0.8,      7.029374, ,          -0.8,      6.642566, , 
         -0.6,        6.9555, ,          -0.6,      7.051634, ,          -0.6,      6.655588, , 
         -0.4,      6.973577, ,          -0.4,      7.071332, ,          -0.4,      6.666149, , 
         -0.2,      6.989207, ,          -0.2,      7.088268, ,          -0.2,      6.674291, , 
            0,      7.002477, ,             0,      7.102834, ,             0,      6.680119, , 
          0.2,      7.013434, ,           0.2,      7.115079, ,           0.2,      6.683681, , 
          0.4,      7.022187, ,           0.4,      7.125283, ,           0.4,      6.685098, , 
          0.6,      7.028712, ,           0.6,       7.13434, ,           0.6,      6.684389, , 
          0.8,      7.033072, ,           0.8,      7.141528, ,           0.8,       6.68168, , 
            1,      7.035289, ,             1,      7.146778, ,             1,       6.67701, , 
          1.2,      7.035448, ,           1.2,      7.150056, ,           1.2,      6.670478, , 
          1.4,      7.033597, ,           1.4,      7.151504, ,           1.4,      6.662143, , 
          1.6,      7.029774, ,           1.6,       7.15117, ,           1.6,      6.652094, , 
          1.8,       7.02401, ,           1.8,      7.149023, ,           1.8,      6.640388, , 
            2,      7.016353, ,             2,      7.144908, ,             2,      6.627125, , 
          2.2,      7.006874, ,           2.2,      7.138752, ,           2.2,      6.612401, , 
          2.4,       6.99563, ,           2.4,      7.130274, ,           2.4,      6.596284, , 
          2.6,       6.98272, ,           2.6,      7.119703, ,           2.6,      6.578877, , 
          2.8,      6.968168, ,           2.8,      7.107027, ,           2.8,      6.560224, , 
            3,      6.952085, ,             3,      7.092383, ,             3,      6.540431, , 
          3.2,      6.934566, ,           3.2,      7.075895, ,           3.2,      6.519557, , 
          3.4,      6.915708, ,           3.4,      7.057721, ,           3.4,       6.49767, , 
          3.6,      6.895624, ,           3.6,      7.038019, ,           3.6,      6.474843, , 
          3.8,      6.874392, ,           3.8,      7.016966, ,           3.8,      6.451117, , 
            4,      6.852096, ,             4,      6.994712, ,             4,      6.426556, , 
          4.2,      6.828845, ,           4.2,      6.971413, ,           4.2,      6.401229, , 
          4.4,      6.804712, ,           4.4,      6.947133, ,           4.4,      6.375169, , 
          4.6,      6.779795, ,           4.6,      6.922018, ,           4.6,      6.348408, , 
          4.8,      6.754162, ,           4.8,      6.896094, ,           4.8,      6.320971, , 
            5,        6.7279, ,             5,      6.869472, ,             5,        6.2929, , 
          5.2,      6.701045, ,           5.2,       6.84223, ,           5.2,      6.264221, , 
          5.4,      6.673665, ,           5.4,      6.814463, ,           5.4,      6.234988, , 
          5.6,      6.645801, ,           5.6,      6.786222, ,           5.6,      6.205222, , 
          5.8,      6.617509, ,           5.8,      6.757567, ,           5.8,      6.174943, , 
            6,      6.588821, ,             6,      6.728546, ,             6,      6.144165, , 
          6.2,      6.559784, ,           6.2,      6.699223, ,           6.2,      6.112911, , 
          6.4,      6.530447, ,           6.4,      6.669605, ,           6.4,      6.081186, , 
          6.6,      6.500848, ,           6.6,      6.639726, ,           6.6,      6.048977, , 
          6.8,      6.471008, ,           6.8,      6.609628, ,           6.8,      6.016282, , 
            7,      6.440956, ,             7,      6.579342, ,             7,      5.983125, , 
          7.2,      6.410707, ,           7.2,      6.548879, ,           7.2,      5.949506, , 
          7.4,      6.380299, ,           7.4,      6.518299, ,           7.4,      5.915415, , 
          7.6,      6.349749, ,           7.6,      6.487603, ,           7.6,      5.880826, , 
          7.8,      6.319054, ,           7.8,      6.456794, ,           7.8,      5.845714, , 
            8,      6.288237, ,             8,      6.425842, ,             8,       5.81002, , 
          8.2,      6.257333, ,           8.2,      6.394774, ,           8.2,      5.773768, , 
          8.4,      6.226371, ,           8.4,      6.363606, ,           8.4,      5.736845, , 
          8.6,      6.195342, ,           8.6,      6.332371, ,           8.6,      5.699194, , 
          8.8,      6.164254, ,           8.8,      6.301072, ,           8.8,      5.660656, , 
            9,      6.133115, ,             9,      6.269698, ,             9,      5.621198, , 
          9.2,      6.101926, ,           9.2,       6.23828, ,           9.2,      5.580557, , 
          9.4,      6.070745, ,           9.4,      6.206791, ,           9.4,      5.538514, , 
          9.6,      6.039604, ,           9.6,      6.175247, ,           9.6,      5.494781, , 
          9.8,      6.008465, ,           9.8,      6.143639, ,           9.8,      5.448833, , 
           10,      5.977329, ,            10,      6.111976, ,            10,      5.399979, , 
         10.2,      5.946185, ,          10.2,      6.080277, ,          10.2,      5.347128, , 
         10.4,      5.915048, ,          10.4,      6.048552, ,          10.4,      5.289023, , 
         10.6,      5.883917, ,          10.6,      6.016853, ,          10.6,      5.223088, , 
         10.8,      5.852772, ,          10.8,      5.985199, ,          10.8,      5.145822, , 
           11,      5.821606, ,            11,      5.953587, ,            11,      5.053904, , 
         11.2,      5.790431, ,          11.2,      5.922013, ,          11.2,      4.949495, , 
         11.4,       5.75921, ,          11.4,      5.890475, ,          11.4,      4.839385, , 
         11.6,      5.727924, ,          11.6,      5.858976, ,          11.6,      4.727897, , 
         11.8,      5.696561, ,          11.8,      5.827528, ,          11.8,      4.567924, , 
           12,      5.665117, ,            12,      5.796114, ,            12,      4.369753, , 

