Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      0.646616, ,            -2,      0.646616, ,            -2,      0.646616, , 
         -1.8,     0.6597201, ,          -1.8,     0.6597201, ,          -1.8,     0.6597201, , 
         -1.6,      0.672808, ,          -1.6,      0.672808, ,          -1.6,      0.672808, , 
         -1.4,     0.6858792, ,          -1.4,     0.6858792, ,          -1.4,     0.6858792, , 
         -1.2,     0.6989333, ,          -1.2,     0.6989333, ,          -1.2,     0.6989333, , 
           -1,     0.7119701, ,            -1,     0.7119701, ,            -1,     0.7119701, , 
         -0.8,      0.724989, ,          -0.8,      0.724989, ,          -0.8,      0.724989, , 
         -0.6,     0.7379896, ,          -0.6,     0.7379896, ,          -0.6,     0.7379896, , 
         -0.4,     0.7509716, ,          -0.4,     0.7509716, ,          -0.4,     0.7509716, , 
         -0.2,     0.7639346, ,          -0.2,     0.7639346, ,          -0.2,     0.7639346, , 
            0,     0.7768782, ,             0,     0.7768782, ,             0,     0.7768782, , 
          0.2,     0.7898019, ,           0.2,     0.7898019, ,           0.2,     0.7898019, , 
          0.4,     0.8027054, ,           0.4,     0.8027054, ,           0.4,     0.8027054, , 
          0.6,     0.8155883, ,           0.6,     0.8155883, ,           0.6,     0.8155883, , 
          0.8,     0.8284502, ,           0.8,     0.8284502, ,           0.8,     0.8284502, , 
            1,     0.8412907, ,             1,     0.8412907, ,             1,     0.8412907, , 
          1.2,     0.8541095, ,           1.2,     0.8541095, ,           1.2,     0.8541095, , 
          1.4,     0.8669061, ,           1.4,     0.8669061, ,           1.4,     0.8669061, , 
          1.6,     0.8796801, ,           1.6,     0.8796801, ,           1.6,     0.8796801, , 
          1.8,     0.8924313, ,           1.8,     0.8924313, ,           1.8,     0.8924313, , 
            2,     0.9051591, ,             2,     0.9051591, ,             2,     0.9051591, , 
          2.2,     0.9178632, ,           2.2,     0.9178632, ,           2.2,     0.9178632, , 
          2.4,     0.9305433, ,           2.4,     0.9305433, ,           2.4,     0.9305433, , 
          2.6,      0.943199, ,           2.6,      0.943199, ,           2.6,      0.943199, , 
          2.8,     0.9558298, ,           2.8,     0.9558298, ,           2.8,     0.9558298, , 
            3,     0.9684355, ,             3,     0.9684355, ,             3,     0.9684355, , 
          3.2,     0.9810156, ,           3.2,     0.9810156, ,           3.2,     0.9810156, , 
          3.4,     0.9935698, ,           3.4,     0.9935698, ,           3.4,     0.9935698, , 
          3.6,      1.006098, ,           3.6,      1.006098, ,           3.6,      1.006098, , 
          3.8,      1.018599, ,           3.8,      1.018599, ,           3.8,      1.018599, , 
            4,      1.031073, ,             4,      1.031073, ,             4,      1.031073, , 
          4.2,       1.04352, ,           4.2,       1.04352, ,           4.2,       1.04352, , 
          4.4,      1.055939, ,           4.4,      1.055939, ,           4.4,      1.055939, , 
          4.6,       1.06833, ,           4.6,       1.06833, ,           4.6,       1.06833, , 
          4.8,      1.080693, ,           4.8,      1.080693, ,           4.8,      1.080693, , 
            5,      1.093027, ,             5,      1.093027, ,             5,      1.093027, , 
          5.2,      1.105331, ,           5.2,      1.105331, ,           5.2,      1.105331, , 
          5.4,      1.117606, ,           5.4,      1.117606, ,           5.4,      1.117606, , 
          5.6,      1.129852, ,           5.6,      1.129852, ,           5.6,      1.129852, , 
          5.8,      1.142067, ,           5.8,      1.142067, ,           5.8,      1.142067, , 

