Alpha,T1-15.8 m/s-VLM2, , 
           -2,      3.097098, , 
         -1.8,      3.033679, , 
         -1.6,      2.974139, , 
         -1.4,      2.918194, , 
         -1.2,      2.865641, , 
           -1,      2.816246, , 
         -0.8,      2.769765, , 
         -0.6,      2.725995, , 
         -0.4,      2.684666, , 
         -0.2,      2.644783, , 
            0,      2.606973, , 
          0.2,       2.57125, , 
          0.4,      2.537161, , 
          0.6,      2.504324, , 
          0.8,      2.473357, , 
            1,      2.443923, , 
          1.2,      2.416163, , 
          1.4,      2.390165, , 
          1.6,      2.366562, , 
          1.8,      2.344867, , 
            2,      2.325132, , 
          2.2,      2.307727, , 
          2.4,      2.292628, , 
          2.6,      2.279123, , 
          2.8,      2.266427, , 
            3,      2.255303, , 
          3.2,      2.245552, , 
          3.4,      2.236905, , 
          3.6,      2.229138, , 
          3.8,      2.222217, , 
            4,      2.216528, , 
          4.2,      2.211529, , 
          4.4,      2.206223, , 
          4.6,      2.202143, , 
          4.8,       2.19859, , 
            5,      2.195488, , 
          5.2,      2.193237, , 
          5.4,      2.190938, , 
          5.6,      2.189759, , 
          5.8,      2.189044, , 
            6,      2.188181, , 
          6.2,      2.188076, , 
          6.4,      2.188307, , 
          6.6,      2.188882, , 
          6.8,      2.189836, , 
            7,      2.191075, , 
          7.2,      2.192707, , 
          7.4,      2.194721, , 
          7.6,      2.196937, , 
          7.8,      2.199472, , 
            8,      2.202302, , 

