Alpha,T1-15.8 m/s-VLM2, , 
           -2,      8.221283, , 
         -1.8,      8.131138, , 
         -1.6,      8.047321, , 
         -1.4,       7.96943, , 
         -1.2,      7.897251, , 
           -1,      7.830452, , 
         -0.8,      7.768641, , 
         -0.6,      7.711516, , 
         -0.4,      7.658558, , 
         -0.2,      7.607149, , 
            0,      7.559237, , 
          0.2,      7.515038, , 
          0.4,      7.473416, , 
          0.6,      7.433394, , 
          0.8,      7.396913, , 
            1,      7.363124, , 
          1.2,      7.332579, , 
          1.4,      7.305682, , 
          1.6,      7.284498, , 
          1.8,      7.267707, , 
            2,      7.255616, , 
          2.2,      7.249511, , 
          2.4,      7.249478, , 
          2.6,      7.253439, , 
          2.8,      7.259009, , 
            3,      7.268688, , 
          3.2,      7.281939, , 
          3.4,      7.297986, , 
          3.6,      7.316177, , 
          3.8,       7.33646, , 
            4,      7.360158, , 
          4.2,      7.385561, , 
          4.4,      7.409402, , 
          4.6,      7.436791, , 
          4.8,      7.465454, , 
            5,      7.495167, , 
          5.2,      7.527322, , 
          5.4,      7.558899, , 
          5.6,      7.593904, , 
          5.8,      7.630146, , 
            6,      7.665525, , 
          6.2,      7.703195, , 
          6.4,      7.741721, , 
          6.6,      7.781154, , 
          6.8,      7.821632, , 
            7,      7.862848, , 
          7.2,      7.905202, , 
          7.4,      7.948675, , 
          7.6,      7.992643, , 
          7.8,      8.037534, , 
            8,      8.083287, , 

